,Common Name,Scientific Name,Date Sighted,Location Name,Num Sighted,Latitude,Longitude,year
227,Wedge-tailed Shearwater,Ardenna pacifica,2017-09-26 09:50,Kilauea Point NWR,2,22.2316072,-159.4019778,2017
228,Red-footed Booby,Sula sula,2017-09-26 09:50,Kilauea Point NWR,200,22.2316072,-159.4019778,2017
229,Japanese Bush Warbler,Horornis diphone,2017-09-26 09:45,Hakalau Forest NWR--Pua Akala Tract (restricted access),1,19.7895,-155.3262,2017
230,Akiapolaau,Hemignathus wilsoni,2017-09-26 09:45,Hakalau Forest NWR--Pua Akala Tract (restricted access),2,19.7895,-155.3262,2017
231,White-rumped Shama,Copsychus malabaricus,2017-09-26 07:00,Koke'e State Park,4,22.1302507,-159.6556377,2017
232,Kauai Amakihi,Chlorodrepanis stejnegeri,2017-09-26 07:00,Koke'e State Park,1,22.1302507,-159.6556377,2017
233,California Quail,Callipepla californica,2017-09-26 06:43,Old Saddle Road and Waiki'i Ranch (mile marker 43 to west end),10,19.8864154,-155.668606,2017
234,Black Francolin,Francolinus francolinus,2017-09-26 06:43,Old Saddle Road and Waiki'i Ranch (mile marker 43 to west end),1,19.8864154,-155.668606,2017
235,Mallard (Domestic type),Anas platyrhynchos (Domestic type),2017-09-26 06:30,"Turtle Bay Resort, 'O'ahu",3,21.7051636,-157.9987192,2017
236,Chestnut Munia,Lonchura atricapilla,2017-09-26 06:30,"Turtle Bay Resort, 'O'ahu",4,21.7051636,-157.9987192,2017
237,Chinese Hwamei,Garrulax canorus,2017-09-26 06:18,"Princeville, HI Area",2,22.219859,-159.470677,2017
238,Western Meadowlark,Sturnella neglecta,2017-09-26 06:18,"Princeville, HI Area",1,22.219859,-159.470677,2017
239,Zebra Dove,Geopelia striata,2016-09-26 18:00,Niumalu Beach Park ,1,21.9509298,-159.3622547,2016
240,Pacific Golden-Plover,Pluvialis fulva,2016-09-26 18:00,Niumalu Beach Park ,1,21.9509298,-159.3622547,2016
241,Wandering Tattler,Tringa incana,2016-09-26 18:00,Niumalu Beach Park ,1,21.9509298,-159.3622547,2016
242,Cattle Egret,Bubulcus ibis,2016-09-26 18:00,Niumalu Beach Park ,1,21.9509298,-159.3622547,2016
243,Common Myna,Acridotheres tristis,2016-09-26 18:00,Niumalu Beach Park ,2,21.9509298,-159.3622547,2016
244,Gray Francolin,Francolinus pondicerianus,2016-09-26 17:41,Puako Beach Drive--walk,2,19.967118,-155.848911,2016
245,Wild Turkey,Meleagris gallopavo,2016-09-26 17:41,Puako Beach Drive--walk,8,19.967118,-155.848911,2016
246,Spotted Dove,Streptopelia chinensis,2016-09-26 17:41,Puako Beach Drive--walk,2,19.967118,-155.848911,2016
247,Black-crowned Night-Heron,Nycticorax nycticorax,2016-09-26 17:41,Puako Beach Drive--walk,1,19.967118,-155.848911,2016
248,Warbling White-eye,Zosterops japonicus,2016-09-26 17:41,Puako Beach Drive--walk,11,19.967118,-155.848911,2016
249,Common Waxbill,Estrilda astrild,2016-09-26 17:41,Puako Beach Drive--walk,3,19.967118,-155.848911,2016
250,Northern Cardinal,Cardinalis cardinalis,2016-09-26 17:41,Puako Beach Drive--walk,1,19.967118,-155.848911,2016
251,Yellow-billed Cardinal,Paroaria capitata,2016-09-26 17:41,Puako Beach Drive--walk,1,19.967118,-155.848911,2016
252,Red Junglefowl (Domestic type),Gallus gallus (Domestic type),2016-09-26 17:30,Diamond Head Recreation Area,12,21.2556217,-157.8055143,2016
253,White Tern,Gygis alba,2016-09-26 17:30,Diamond Head Recreation Area,5,21.2556217,-157.8055143,2016
254,Wedge-tailed Shearwater,Ardenna pacifica,2016-09-26 17:30,Makapu'u Point and Ka Iwa State Scenic Shoreline,1,21.3104352,-157.6545787,2016
255,Great Frigatebird,Fregata minor,2016-09-26 17:30,Makapu'u Point and Ka Iwa State Scenic Shoreline,4,21.3104352,-157.6545787,2016
256,Brown Booby,Sula leucogaster,2016-09-26 17:30,Diamond Head Recreation Area,1,21.2556217,-157.8055143,2016
257,Red-footed Booby,Sula sula,2016-09-26 17:30,Makapu'u Point and Ka Iwa State Scenic Shoreline,3,21.3104352,-157.6545787,2016
258,Red-vented Bulbul,Pycnonotus cafer,2016-09-26 17:30,Makapu'u Point and Ka Iwa State Scenic Shoreline,1,21.3104352,-157.6545787,2016
259,Red-crested Cardinal,Paroaria coronata,2016-09-26 17:30,Makapu'u Point and Ka Iwa State Scenic Shoreline,2,21.3104352,-157.6545787,2016
260,Hawaiian Goose,Branta sandvicensis,2016-09-26 17:08,US-HI-Hawaii National Park-Hawai‘i Volcanoes National Park - 19.4198x-155.2887,5,19.419848,-155.288707,2016
261,Erckel's Francolin,Pternistis erckelii,2016-09-26 17:08,US-HI-Hawaii National Park-Hawai‘i Volcanoes National Park - 19.4198x-155.2887,1,19.419848,-155.288707,2016
262,House Sparrow,Passer domesticus,2016-09-26 17:08,US-HI-Hawaii National Park-Hawai‘i Volcanoes National Park - 19.4198x-155.2887,1,19.419848,-155.288707,2016
263,Rock Pigeon,Columba livia,2016-09-26 16:56,Diamond Head Memorial Park,28,21.2666201,-157.7967167,2016
264,House Finch,Haemorhous mexicanus,2016-09-26 16:56,Diamond Head Memorial Park,1,21.2666201,-157.7967167,2016
265,Cackling Goose,Branta hutchinsii,2016-09-26 16:30,Kealakehe Wastewater Treatment Plant,1,19.6621002,-156.0179014,2016
266,Hawaiian Coot,Fulica alai,2016-09-26 16:30,Kealakehe Wastewater Treatment Plant,1,19.6621002,-156.0179014,2016
267,Black-necked Stilt,Himantopus mexicanus,2016-09-26 16:30,Kealakehe Wastewater Treatment Plant,2,19.6621002,-156.0179014,2016
268,Ruddy Turnstone,Arenaria interpres,2016-09-26 16:30,Kealakehe Wastewater Treatment Plant,2,19.6621002,-156.0179014,2016
269,Black Noddy,Anous minutus,2016-09-26 16:30,Hawai'i Volcanoes NP -- Coastal Chain of Craters Rd,8,19.2944194,-155.0985271,2016
270,Least Tern,Sternula antillarum,2016-09-26 16:30,Kealakehe Wastewater Treatment Plant,5,19.6621002,-156.0179014,2016
271,White-faced Ibis,Plegadis chihi,2016-09-26 16:30,Kealakehe Wastewater Treatment Plant,2,19.6621002,-156.0179014,2016
272,Mottled Petrel,Pterodroma inexpectata,2016-09-26 15:40,Keokea Beach Park,1,20.2276807,-155.7455885,2016
273,Juan Fernandez Petrel,Pterodroma externa,2016-09-26 15:40,Keokea Beach Park,1,20.2276807,-155.7455885,2016
274,Cook's Petrel,Pterodroma cookii,2016-09-26 15:40,Keokea Beach Park,1,20.2276807,-155.7455885,2016
275,Cookilaria petrel sp.,Pterodroma sp. (Cookilaria sp.),2016-09-26 15:40,Keokea Beach Park,15,20.2276807,-155.7455885,2016
276,Sooty Shearwater,Ardenna grisea,2016-09-26 15:40,Keokea Beach Park,150,20.2276807,-155.7455885,2016
277,Kalij Pheasant,Lophura leucomelanos,2016-09-26 15:30,HI: Top of Kaloko Drive and Huehue Street (restricted access),12,19.7199289,-155.9191704,2016
278,Red-whiskered Bulbul,Pycnonotus jocosus,2016-09-26 15:30,US-Hawaii-Honolulu-63 Cowpens Street - 21.362x-157.953,2,21.3622299,-157.9532933,2016
279,Apapane,Himatione sanguinea,2016-09-26 15:30,HI: Top of Kaloko Drive and Huehue Street (restricted access),4,19.7199289,-155.9191704,2016
280,Hawaii Amakihi,Chlorodrepanis virens,2016-09-26 15:30,HI: Top of Kaloko Drive and Huehue Street (restricted access),6,19.7199289,-155.9191704,2016
281,Yellow-fronted Canary,Crithagra mozambica,2016-09-26 15:30,Makalei Golf Club,6,19.7476803,-155.9722137,2016
282,Saffron Finch,Sicalis flaveola,2016-09-26 15:30,Makalei Golf Club,6,19.7476803,-155.9722137,2016
283,Hawaiian Hawk,Buteo solitarius,2016-09-26 15:00,Keokea Beach Park,1,20.2276807,-155.7455885,2016
284,Java Sparrow,Lonchura oryzivora,2016-09-26 15:00,Keokea Beach Park,6,20.2276807,-155.7455885,2016
285,Red-masked Parakeet,Psittacara erythrogenys,2016-09-26 14:20,HI: Kaloko Dr. (mauka) - 6.5 miles,2,19.7026286,-155.976681,2016
286,California Quail,Callipepla californica,2016-09-26 14:00,Pu'u Anahulu - Big Island Country Club,6,19.821297,-155.843811,2016
287,Eurasian Skylark,Alauda arvensis,2016-09-26 14:00,Pu'u Anahulu - Big Island Country Club,2,19.821297,-155.843811,2016
288,Red Avadavat,Amandava amandava,2016-09-26 14:00,Pu'u Anahulu - Big Island Country Club,2,19.821297,-155.843811,2016
289,African Silverbill,Euodice cantans,2016-09-26 14:00,Pu'u Anahulu - Big Island Country Club,6,19.821297,-155.843811,2016
290,Scaly-breasted Munia,Lonchura punctulata,2016-09-26 14:00,Pu'u Anahulu - Big Island Country Club,300,19.821297,-155.843811,2016
291,Mallard (Domestic type),Anas platyrhynchos (Domestic type),2016-09-26 13:35,Kealakehe Wastewater Treatment Plant,2,19.6621002,-156.0179014,2016
292,Northern Pintail,Anas acuta,2016-09-26 13:35,Kealakehe Wastewater Treatment Plant,5,19.6621002,-156.0179014,2016
293,Ring-necked Pheasant,Phasianus colchicus,2016-09-26 11:50,US-Hawaii-Koloa-2733 Ala Kinoiki - 21.893x-159.454,1,21.8930981,-159.4535159,2016
294,Muscovy Duck (Domestic type),Cairina moschata (Domestic type),2016-09-26 11:40,HI: Waikoloa Village area,7,19.928027,-155.7873264,2016
295,Chestnut-bellied Sandgrouse,Pterocles exustus,2016-09-26 11:40,HI: Waikoloa Village area,7,19.928027,-155.7873264,2016
296,Laughing Gull,Leucophaeus atricilla,2016-09-26 11:34,Kaloko-Honokohau NHP--Aimakapa Pond,1,19.6771833,-156.0259759,2016
297,Red Junglefowl,Gallus gallus,2016-09-26 11:30,Koke'e State Park,10,22.1302507,-159.6556377,2016
298,White-tailed Tropicbird,Phaethon lepturus,2016-09-26 11:00,Waimea Canyon,6,22.0714028,-159.6619892,2016
299,Hawaii Elepaio,Chasiempis sandwichensis,2016-09-26 11:00,"Kipuka 21 (""Kaulana Manu"")",3,19.6713676,-155.3679389,2016
300,Omao,Myadestes obscurus,2016-09-26 11:00,"Kipuka 21 (""Kaulana Manu"")",2,19.6713676,-155.3679389,2016
301,Iiwi,Drepanis coccinea,2016-09-26 11:00,"Kipuka 21 (""Kaulana Manu"")",3,19.6713676,-155.3679389,2016
302,Northern Mockingbird,Mimus polyglottos,2016-09-26 10:00,Samuel M. Spencer Beach Park and Puukohola Heiau,1,20.0237542,-155.8225434,2016
303,Akiapolaau,Hemignathus wilsoni,2016-09-26 09:49,Hakalau Forest NWR--Pua Akala Tract (restricted access),1,19.7895,-155.3262,2016
304,Hawaii Creeper,Loxops mana,2016-09-26 09:49,Hakalau Forest NWR--Pua Akala Tract (restricted access),5,19.7895,-155.3262,2016
305,Hawaii Akepa,Loxops coccineus,2016-09-26 09:49,Hakalau Forest NWR--Pua Akala Tract (restricted access),4,19.7895,-155.3262,2016
306,Mourning Dove,Zenaida macroura,2016-09-26 09:00,Waikoloa Town,2,19.9278051,-155.7921839,2016
307,Hawaiian Petrel,Pterodroma sandwichensis,2016-09-26 09:00,Hanakapi'ai Trail,1,22.2140664,-159.5905781,2016
308,Rosy-faced Lovebird,Agapornis roseicollis,2016-09-26 09:00,Waikoloa Town,4,19.9278051,-155.7921839,2016
309,Short-eared Owl,Asio flammeus,2016-09-26 08:30,Keanakolu Road,2,19.725837,-155.422579,2016
310,Red-billed Leiothrix,Leiothrix lutea,2016-09-26 08:00,Hawai'i Volcanoes NP -- Kipuka Ki (only!),4,19.4435086,-155.3193855,2016
311,Black-necked Stilt,Himantopus mexicanus,2015-09-26 11:18,Kihei- Piikea Avenue Ponds,3,20.750399,-156.453963,2015
312,Pacific Golden-Plover,Pluvialis fulva,2015-09-26 11:18,Kihei- Piikea Avenue Ponds,2,20.750399,-156.453963,2015
313,Common Myna,Acridotheres tristis,2015-09-26 11:18,Kihei- Piikea Avenue Ponds,10,20.750399,-156.453963,2015
314,Cackling Goose,Branta hutchinsii,2015-09-26 11:00,Kealakehe Wastewater Treatment Plant,1,19.6621002,-156.0179014,2015
315,Northern Pintail,Anas acuta,2015-09-26 11:00,Kealakehe Wastewater Treatment Plant,2,19.6621002,-156.0179014,2015
316,Gray Francolin,Francolinus pondicerianus,2015-09-26 11:00,Kealakehe Wastewater Treatment Plant,1,19.6621002,-156.0179014,2015
317,Kalij Pheasant,Lophura leucomelanos,2015-09-26 11:00,Kealakehe Wastewater Treatment Plant,1,19.6621002,-156.0179014,2015
318,Spotted Dove,Streptopelia chinensis,2015-09-26 11:00,Kealakehe Wastewater Treatment Plant,15,19.6621002,-156.0179014,2015
319,Zebra Dove,Geopelia striata,2015-09-26 11:00,Kealakehe Wastewater Treatment Plant,50,19.6621002,-156.0179014,2015
320,Hawaiian Coot,Fulica alai,2015-09-26 11:00,Kealakehe Wastewater Treatment Plant,20,19.6621002,-156.0179014,2015
321,Ruddy Turnstone,Arenaria interpres,2015-09-26 11:00,Kealakehe Wastewater Treatment Plant,20,19.6621002,-156.0179014,2015
322,Sanderling,Calidris alba,2015-09-26 11:00,Kealakehe Wastewater Treatment Plant,3,19.6621002,-156.0179014,2015
323,Black Noddy,Anous minutus,2015-09-26 11:00,Keokea Beach Park,7,20.2276807,-155.7455885,2015
324,Least Tern,Sternula antillarum,2015-09-26 11:00,Kealakehe Wastewater Treatment Plant,4,19.6621002,-156.0179014,2015
325,Black Tern,Chlidonias niger,2015-09-26 11:00,Kealakehe Wastewater Treatment Plant,1,19.6621002,-156.0179014,2015
326,Cookilaria petrel sp.,Pterodroma sp. (Cookilaria sp.),2015-09-26 11:00,Keokea Beach Park,1,20.2276807,-155.7455885,2015
327,Wedge-tailed Shearwater,Ardenna pacifica,2015-09-26 11:00,Keokea Beach Park,3,20.2276807,-155.7455885,2015
328,Sooty Shearwater,Ardenna grisea,2015-09-26 11:00,Keokea Beach Park,5,20.2276807,-155.7455885,2015
329,Procellariid sp.,Procellariidae sp.,2015-09-26 11:00,Keokea Beach Park,8,20.2276807,-155.7455885,2015
330,Black-crowned Night-Heron,Nycticorax nycticorax,2015-09-26 11:00,Kealakehe Wastewater Treatment Plant,5,19.6621002,-156.0179014,2015
331,African Silverbill,Euodice cantans,2015-09-26 11:00,Kealakehe Wastewater Treatment Plant,6,19.6621002,-156.0179014,2015
332,House Sparrow,Passer domesticus,2015-09-26 11:00,Kealakehe Wastewater Treatment Plant,11,19.6621002,-156.0179014,2015
333,Great Frigatebird,Fregata minor,2015-09-26 10:00,Keokea Beach Park,1,20.2276807,-155.7455885,2015
334,Scaly-breasted Munia,Lonchura punctulata,2015-09-26 10:00,Haleakala NP--Oheo Gulch ( 7 Sacred Pools) and Coastal Kipahulu Area,2,20.6625017,-156.0428953,2015
335,Buller's Shearwater,Ardenna bulleri,2015-09-26 09:30,Keokea Beach Park,1,20.2276807,-155.7455885,2015
336,Iiwi,Drepanis coccinea,2015-09-26 09:12,Alakai Swamp Trail--Pihea Trail junction to Kilohana Vista,1,22.152336,-159.6002142,2015
337,Northern Shoveler,Spatula clypeata,2015-09-26 09:00,Kaloko-Honokohau NHP--Aimakapa Pond,8,19.6771833,-156.0259759,2015
338,Red Junglefowl (Domestic type),Gallus gallus (Domestic type),2015-09-26 09:00,Kaloko-Honokohau NHP--Aimakapa Pond,2,19.6771833,-156.0259759,2015
339,Cattle Egret,Bubulcus ibis,2015-09-26 09:00,Kaloko-Honokohau NHP--Aimakapa Pond,7,19.6771833,-156.0259759,2015
340,Lavender Waxbill,Estrilda coerulescens,2015-09-26 09:00,Kaloko-Honokohau NHP--Aimakapa Pond,1,19.6771833,-156.0259759,2015
341,Common Waxbill,Estrilda astrild,2015-09-26 09:00,Kaloko-Honokohau NHP--Aimakapa Pond,15,19.6771833,-156.0259759,2015
342,Yellow-fronted Canary,Crithagra mozambica,2015-09-26 09:00,Kaloko-Honokohau NHP--Aimakapa Pond,1,19.6771833,-156.0259759,2015
343,Yellow-billed Cardinal,Paroaria capitata,2015-09-26 09:00,Kaloko-Honokohau NHP--Aimakapa Pond,6,19.6771833,-156.0259759,2015
344,Juan Fernandez Petrel,Pterodroma externa,2015-09-26 08:30,Keokea Beach Park,4,20.2276807,-155.7455885,2015
345,shearwater sp.,Procellariidae sp. (shearwater sp.),2015-09-26 07:55,Keokea Beach Park,1,20.2276807,-155.7455885,2015
346,Hawaiian Hawk,Buteo solitarius,2015-09-26 07:30,Ha'o Trail,1,19.6831109,-155.9164667,2015
347,Tanimbar Corella,Cacatua goffiniana,2015-09-26 07:30,Ha'o Trail,7,19.6831109,-155.9164667,2015
348,corella/cockatoo sp.,Cacatua sp.,2015-09-26 07:30,Ha'o Trail,7,19.6831109,-155.9164667,2015
349,Red-masked Parakeet,Psittacara erythrogenys,2015-09-26 07:30,Ha'o Trail,15,19.6831109,-155.9164667,2015
350,Java Sparrow,Lonchura oryzivora,2015-09-26 07:30,Ha'o Trail,12,19.6831109,-155.9164667,2015
351,Hawaii Amakihi,Chlorodrepanis virens,2015-09-26 07:30,Ha'o Trail,7,19.6831109,-155.9164667,2015
352,Saffron Finch,Sicalis flaveola,2015-09-26 07:30,Ha'o Trail,2,19.6831109,-155.9164667,2015
353,Black Francolin,Francolinus francolinus,2015-09-26,Mokio Preserve,4,21.2182538,-157.2444949,2015
354,Bristle-thighed Curlew,Numenius tahitiensis,2015-09-26,Mokio Preserve,1,21.2182538,-157.2444949,2015
355,Brown Booby,Sula leucogaster,2015-09-26,Mokio Preserve,4,21.2182538,-157.2444949,2015
356,Eurasian Skylark,Alauda arvensis,2015-09-26,Mokio Preserve,6,21.2182538,-157.2444949,2015
357,Northern Mockingbird,Mimus polyglottos,2015-09-26,Mokio Preserve,4,21.2182538,-157.2444949,2015
358,Red-crested Cardinal,Paroaria coronata,2015-09-26,Mokio Preserve,1,21.2182538,-157.2444949,2015
359,Warbling White-eye,Zosterops japonicus,2010-09-26 13:55,"Kahakapao Trail, Makawao Forest Reserve",5,20.82968,-156.27786,2010
360,Northern Cardinal,Cardinalis cardinalis,2010-09-26 13:55,"Kahakapao Trail, Makawao Forest Reserve",1,20.82968,-156.27786,2010
361,Iiwi,Drepanis coccinea,2010-09-26 13:34,"Kahakapao Trail, Makawao Forest Reserve",1,20.82968,-156.27786,2010
362,House Finch,Haemorhous mexicanus,2010-09-26 13:34,"Kahakapao Trail, Makawao Forest Reserve",1,20.82968,-156.27786,2010
363,Zebra Dove,Geopelia striata,2010-09-26 12:45,"Kahakapao Trail, Makawao Forest Reserve",1,20.82968,-156.27786,2010
364,Red-billed Leiothrix,Leiothrix lutea,2010-09-26 12:45,"Kahakapao Trail, Makawao Forest Reserve",1,20.82968,-156.27786,2010
365,Scaly-breasted Munia,Lonchura punctulata,2010-09-26 12:45,"Kahakapao Trail, Makawao Forest Reserve",1,20.82968,-156.27786,2010
366,Hawaii Amakihi,Chlorodrepanis virens,2010-09-26 12:45,"Kahakapao Trail, Makawao Forest Reserve",1,20.82968,-156.27786,2010
367,Chinese Hwamei,Garrulax canorus,2010-09-26 10:00,"Kahakapao Trail, Makawao Forest Reserve",2,20.82968,-156.27786,2010
