,Common Name,Scientific Name,Date Sited,Location Name,Num Sighted,Latitude,Longitude,year
0,Sharp-shinned Hawk,Accipiter striatus,2020-09-26 20:41,LaBagh Woods Forest Preserve,1,41.9803903,-87.7412754,2020
1,Yellow-bellied Sapsucker,Sphyrapicus varius,2020-09-26 20:41,LaBagh Woods Forest Preserve,1,41.9803903,-87.7412754,2020
2,Black-capped Chickadee,Poecile atricapillus,2020-09-26 20:41,LaBagh Woods Forest Preserve,1,41.9803903,-87.7412754,2020
3,Red-breasted Nuthatch,Sitta canadensis,2020-09-26 20:41,LaBagh Woods Forest Preserve,1,41.9803903,-87.7412754,2020
4,Black-and-white Warbler,Mniotilta varia,2020-09-26 20:41,LaBagh Woods Forest Preserve,1,41.9803903,-87.7412754,2020
5,Yellow-rumped Warbler,Setophaga coronata,2020-09-26 20:41,LaBagh Woods Forest Preserve,1,41.9803903,-87.7412754,2020
6,Canada Goose,Branta canadensis,2020-09-26 20:35,"Somme Prairie Grove, Northbrook",3,42.1399,-87.8295,2020
7,Mourning Dove,Zenaida macroura,2020-09-26 20:35,"Somme Prairie Grove, Northbrook",3,42.1399,-87.8295,2020
8,Yellow-billed Cuckoo,Coccyzus americanus,2020-09-26 20:35,"Somme Prairie Grove, Northbrook",2,42.1399,-87.8295,2020
9,Black-billed Cuckoo,Coccyzus erythropthalmus,2020-09-26 20:35,"Somme Prairie Grove, Northbrook",1,42.1399,-87.8295,2020
10,Ring-billed Gull,Larus delawarensis,2020-09-26 20:35,"Somme Prairie Grove, Northbrook",1,42.1399,-87.8295,2020
11,Red-shouldered Hawk,Buteo lineatus,2020-09-26 20:35,"Somme Prairie Grove, Northbrook",1,42.1399,-87.8295,2020
12,Red-tailed Hawk,Buteo jamaicensis,2020-09-26 20:35,"Somme Prairie Grove, Northbrook",1,42.1399,-87.8295,2020
13,Red-bellied Woodpecker,Melanerpes carolinus,2020-09-26 20:35,"Somme Prairie Grove, Northbrook",1,42.1399,-87.8295,2020
14,Northern Flicker,Colaptes auratus,2020-09-26 20:35,"Somme Prairie Grove, Northbrook",1,42.1399,-87.8295,2020
15,Eastern Wood-Pewee,Contopus virens,2020-09-26 20:35,"Somme Prairie Grove, Northbrook",1,42.1399,-87.8295,2020
16,Eastern Phoebe,Sayornis phoebe,2020-09-26 20:35,"Somme Prairie Grove, Northbrook",3,42.1399,-87.8295,2020
17,Blue Jay,Cyanocitta cristata,2020-09-26 20:35,"Somme Prairie Grove, Northbrook",1,42.1399,-87.8295,2020
18,American Crow,Corvus brachyrhynchos,2020-09-26 20:35,"Somme Prairie Grove, Northbrook",5,42.1399,-87.8295,2020
19,Cedar Waxwing,Bombycilla cedrorum,2020-09-26 20:35,"Somme Prairie Grove, Northbrook",2,42.1399,-87.8295,2020
20,American Goldfinch,Spinus tristis,2020-09-26 20:35,"Somme Prairie Grove, Northbrook",30,42.1399,-87.8295,2020
21,Song Sparrow,Melospiza melodia,2020-09-26 20:35,"Somme Prairie Grove, Northbrook",1,42.1399,-87.8295,2020
22,Blackpoll Warbler,Setophaga striata,2020-09-26 20:35,"Somme Prairie Grove, Northbrook",1,42.1399,-87.8295,2020
23,Palm Warbler,Setophaga palmarum,2020-09-26 20:35,"Somme Prairie Grove, Northbrook",2,42.1399,-87.8295,2020
24,House Wren,Troglodytes aedon,2020-09-26 20:07,Skokie backyard,1,42.0414527,-87.7262163,2020
25,American Avocet,Recurvirostra americana,2020-09-26 18:55,"Lincoln Park, Chicago--Foster Ave. Beach area",1,41.9762739,-87.6477671,2020
26,Northern Cardinal,Cardinalis cardinalis,2020-09-26 18:53,Irving Park 60618 Miscellaneous,4,41.9499794,-87.7176762,2020
27,Chimney Swift,Chaetura pelagica,2020-09-26 18:50,Geneva Post Office,1085,41.887167,-88.3084702,2020
28,Rock Pigeon,Columba livia,2020-09-26 18:41,"IL;  IL-127, Vergennes (37.8936,-89.3352)",3,37.893608,-89.335242,2020
29,Common Nighthawk,Chordeiles minor,2020-09-26 18:41,"IL;  IL-127, Vergennes (37.8936,-89.3352)",2,37.893608,-89.335242,2020
30,Killdeer,Charadrius vociferus,2020-09-26 18:30,CP 1277 NS,2,38.310331,-88.891662,2020
31,Red-necked Phalarope,Phalaropus lobatus,2020-09-26 18:30,Gridley WTP (restricted access),4,40.73,-88.871154,2020
32,Cackling/Canada Goose,Branta hutchinsii/canadensis,2020-09-26 18:27,Lake Shelbyville FWMA--Cook Access,2,39.6085589,-88.724542,2020
33,Blue-winged Teal,Spatula discors,2020-09-26 18:27,Lake Shelbyville FWMA--Cook Access,30,39.6085589,-88.724542,2020
34,Mallard,Anas platyrhynchos,2020-09-26 18:27,Lake Shelbyville FWMA--Cook Access,2,39.6085589,-88.724542,2020
35,Northern Pintail,Anas acuta,2020-09-26 18:27,Lake Shelbyville FWMA--Cook Access,9,39.6085589,-88.724542,2020
36,Green-winged Teal,Anas crecca,2020-09-26 18:27,Lake Shelbyville FWMA--Cook Access,2,39.6085589,-88.724542,2020
37,Semipalmated Plover,Charadrius semipalmatus,2020-09-26 18:27,Lake Shelbyville FWMA--Cook Access,1,39.6085589,-88.724542,2020
38,Stilt Sandpiper,Calidris himantopus,2020-09-26 18:27,Lake Shelbyville FWMA--Cook Access,20,39.6085589,-88.724542,2020
39,Least Sandpiper,Calidris minutilla,2020-09-26 18:27,Lake Shelbyville FWMA--Cook Access,55,39.6085589,-88.724542,2020
40,Pectoral Sandpiper,Calidris melanotos,2020-09-26 18:27,Lake Shelbyville FWMA--Cook Access,25,39.6085589,-88.724542,2020
41,Long-billed Dowitcher,Limnodromus scolopaceus,2020-09-26 18:27,Lake Shelbyville FWMA--Cook Access,2,39.6085589,-88.724542,2020
42,Solitary Sandpiper,Tringa solitaria,2020-09-26 18:27,Lake Shelbyville FWMA--Cook Access,1,39.6085589,-88.724542,2020
43,Greater Yellowlegs,Tringa melanoleuca,2020-09-26 18:27,Lake Shelbyville FWMA--Cook Access,5,39.6085589,-88.724542,2020
44,Lesser Yellowlegs,Tringa flavipes,2020-09-26 18:27,Lake Shelbyville FWMA--Cook Access,70,39.6085589,-88.724542,2020
45,Double-crested Cormorant,Phalacrocorax auritus,2020-09-26 18:27,Lake Shelbyville FWMA--Cook Access,15,39.6085589,-88.724542,2020
46,American White Pelican,Pelecanus erythrorhynchos,2020-09-26 18:27,Lake Shelbyville FWMA--Cook Access,500,39.6085589,-88.724542,2020
47,Great Blue Heron,Ardea herodias,2020-09-26 18:27,Lake Shelbyville FWMA--Cook Access,4,39.6085589,-88.724542,2020
48,Turkey Vulture,Cathartes aura,2020-09-26 18:27,Lake Shelbyville FWMA--Cook Access,15,39.6085589,-88.724542,2020
49,Osprey,Pandion haliaetus,2020-09-26 18:27,Lake Shelbyville FWMA--Cook Access,2,39.6085589,-88.724542,2020
50,Bald Eagle,Haliaeetus leucocephalus,2020-09-26 18:27,Lake Shelbyville FWMA--Cook Access,1,39.6085589,-88.724542,2020
51,Merlin,Falco columbarius,2020-09-26 18:27,Lake Shelbyville FWMA--Cook Access,1,39.6085589,-88.724542,2020
52,Peregrine Falcon,Falco peregrinus,2020-09-26 18:27,Lake Shelbyville FWMA--Cook Access,2,39.6085589,-88.724542,2020
53,Horned Lark,Eremophila alpestris,2020-09-26 18:27,Lake Shelbyville FWMA--Cook Access,12,39.6085589,-88.724542,2020
54,Red-winged Blackbird,Agelaius phoeniceus,2020-09-26 18:27,Lake Shelbyville FWMA--Cook Access,2,39.6085589,-88.724542,2020
55,Tufted Titmouse,Baeolophus bicolor,2020-09-26 18:26,"Marberry Arboretum, Carbondale",1,37.6982498,-89.2085016,2020
56,Carolina Wren,Thryothorus ludovicianus,2020-09-26 18:26,"Marberry Arboretum, Carbondale",3,37.6982498,-89.2085016,2020
57,Brown Thrasher,Toxostoma rufum,2020-09-26 18:26,"Marberry Arboretum, Carbondale",2,37.6982498,-89.2085016,2020
58,Ruby-throated Hummingbird,Archilochus colubris,2020-09-26 18:22,Yard,2,40.6960381,-89.4374335,2020
59,Barred Owl,Strix varia,2020-09-26 18:22,Yard,1,40.6960381,-89.4374335,2020
60,American Robin,Turdus migratorius,2020-09-26 18:22,Yard,1,40.6960381,-89.4374335,2020
61,American Kestrel,Falco sparverius,2020-09-26 18:21,Addison and Cicero,1,41.9460263,-87.7471863,2020
62,duck sp.,Anatinae sp.,2020-09-26 18:15,Living Water Pond,4,41.6935542,-88.0724446,2020
63,European Starling,Sturnus vulgaris,2020-09-26 18:15,"IL; IL-127, Pinckneyville (38.0410,-89.3766)",20,38.04104,-89.376573,2020
64,Cooper's Hawk,Accipiter cooperii,2020-09-26 18:14,"412 Hill Ave, Glen Ellyn US-IL (41.8708,-88.0718)",1,41.870763,-88.071848,2020
65,passerine sp.,Passeriformes sp.,2020-09-26 18:12,Home - 3818 N. Hamlin,1,41.9507255,-87.7228689,2020
66,Hairy Woodpecker,Dryobates villosus,2020-09-26 18:09,316 East Elm,1,38.6246974,-88.9425981,2020
67,American Coot,Fulica americana,2020-09-26 17:59,"Montrose Point, Lincoln Park, Chicago",1,41.9633833,-87.6344204,2020
68,Black-bellied Plover,Pluvialis squatarola,2020-09-26 17:59,"Montrose Point, Lincoln Park, Chicago",7,41.9633833,-87.6344204,2020
69,Marsh Wren,Cistothorus palustris,2020-09-26 17:59,"Montrose Point, Lincoln Park, Chicago",1,41.9633833,-87.6344204,2020
70,House Finch,Haemorhous mexicanus,2020-09-26 17:59,"1303 Weathervane Drive, Champaign, Illinois, US (40.092, -88.267)",3,40.0919141,-88.2673549,2020
71,Nelson's Sparrow,Ammospiza nelsoni,2020-09-26 17:59,"Montrose Point, Lincoln Park, Chicago",2,41.9633833,-87.6344204,2020
72,Northern Waterthrush,Parkesia noveboracensis,2020-09-26 17:59,"Montrose Point, Lincoln Park, Chicago",1,41.9633833,-87.6344204,2020
73,Mute Swan,Cygnus olor,2020-09-26 17:46,"N 2000 East Rd, Downs US-IL 40.38848, -88.88186",2,40.388476,-88.881864,2020
74,Green Heron,Butorides virescens,2020-09-26 17:43,Southwind Park,2,39.7309208,-89.6538877,2020
75,Downy Woodpecker,Dryobates pubescens,2020-09-26 17:42,Harter Lane,1,40.514298,-88.97323,2020
76,Gray Catbird,Dumetella carolinensis,2020-09-26 17:42,Harter Lane,1,40.514298,-88.97323,2020
77,House Sparrow,Passer domesticus,2020-09-26 17:42,Harter Lane,1,40.514298,-88.97323,2020
78,Pied-billed Grebe,Podilymbus podiceps,2020-09-26 17:35,Horseshoe Lake State Park,4,38.7039503,-90.0724398,2020
79,Common Gallinule,Gallinula galeata,2020-09-26 17:35,Horseshoe Lake State Park,10,38.7039503,-90.0724398,2020
80,Great Egret,Ardea alba,2020-09-26 17:35,Horseshoe Lake State Park,8,38.7039503,-90.0724398,2020
81,Snowy Egret,Egretta thula,2020-09-26 17:35,Horseshoe Lake State Park,2,38.7039503,-90.0724398,2020
82,White-breasted Nuthatch,Sitta carolinensis,2020-09-26 17:34,Busse Woods--South Pool,1,42.0240252,-88.0187591,2020
83,Wood Duck,Aix sponsa,2020-09-26 17:30,"Peacock Marsh, Bolingbrook",4,41.6764699,-88.114171,2020
84,American Golden-Plover,Pluvialis dominica,2020-09-26 17:30,"Peacock Marsh, Bolingbrook",1,41.6764699,-88.114171,2020
85,Tree Swallow,Tachycineta bicolor,2020-09-26 17:30,"Peacock Marsh, Bolingbrook",3,41.6764699,-88.114171,2020
86,Barn Swallow,Hirundo rustica,2020-09-26 17:30,"Peacock Marsh, Bolingbrook",3,41.6764699,-88.114171,2020
87,blackbird sp.,Icteridae sp.,2020-09-26 17:28,Lemont Quarries (Cook Co.),50,41.6822668,-87.9812559,2020
88,Common Grackle,Quiscalus quiscula,2020-09-26 17:27,Crete h,1,41.440024,-87.6312447,2020
89,Eastern Bluebird,Sialia sialis,2020-09-26 17:25,"5165–5541 Cudgetown Rd, Du Quoin US-IL 38.02806, -89.35782",10,38.028064,-89.357815,2020
90,Virginia Rail,Rallus limicola,2020-09-26 17:22,"Shawnee National Forest, Mc Clure US-IL 37.29045, -89.46604",8,37.290454,-89.466043,2020
91,Sora,Porzana carolina,2020-09-26 17:22,"Shawnee National Forest, Mc Clure US-IL 37.29045, -89.46604",35,37.290454,-89.466043,2020
92,Little Blue Heron,Egretta caerulea,2020-09-26 17:22,"Shawnee National Forest, Mc Clure US-IL 37.29045, -89.46604",2,37.290454,-89.466043,2020
93,Black-crowned Night-Heron,Nycticorax nycticorax,2020-09-26 17:22,"Shawnee National Forest, Mc Clure US-IL 37.29045, -89.46604",7,37.290454,-89.466043,2020
94,Carolina Chickadee,Poecile carolinensis,2020-09-26 17:22,"Shawnee National Forest, Mc Clure US-IL 37.29045, -89.46604",2,37.290454,-89.466043,2020
95,Brown-headed Cowbird,Molothrus ater,2020-09-26 17:22,"Shawnee National Forest, Mc Clure US-IL 37.29045, -89.46604",10,37.290454,-89.466043,2020
96,Rose-breasted Grosbeak,Pheucticus ludovicianus,2020-09-26 17:22,"Shawnee National Forest, Mc Clure US-IL 37.29045, -89.46604",1,37.290454,-89.466043,2020
97,Blue Grosbeak,Passerina caerulea,2020-09-26 17:22,"Shawnee National Forest, Mc Clure US-IL 37.29045, -89.46604",1,37.290454,-89.466043,2020
98,Indigo Bunting,Passerina cyanea,2020-09-26 17:22,"Shawnee National Forest, Mc Clure US-IL 37.29045, -89.46604",10,37.290454,-89.466043,2020
99,Sandhill Crane,Antigone canadensis,2020-09-26 17:17,Persinger Recreation Center Prairie,2,41.8725168,-88.3636433,2020
100,Red-eyed Vireo,Vireo olivaceus,2020-09-26 17:16,Lyman Woods Forest Preserve,1,41.8268166,-88.0093994,2020
101,Pileated Woodpecker,Dryocopus pileatus,2020-09-26 17:15,LaRue-Pine Hills Ecological Area,2,37.5626093,-89.4411564,2020
102,Acadian Flycatcher,Empidonax virescens,2020-09-26 17:15,LaRue-Pine Hills Ecological Area,2,37.5626093,-89.4411564,2020
103,Catharus sp.,Catharus sp.,2020-09-26 17:15,LaRue-Pine Hills Ecological Area,1,37.5626093,-89.4411564,2020
104,Wood Thrush,Hylocichla mustelina,2020-09-26 17:15,LaRue-Pine Hills Ecological Area,1,37.5626093,-89.4411564,2020
105,warbler sp. (Parulidae sp.),Parulidae sp.,2020-09-26 17:15,LaRue-Pine Hills Ecological Area,5,37.5626093,-89.4411564,2020
106,Herring Gull,Larus argentatus,2020-09-26 17:02,"IL; Eldon Hazlet State Park, Carlyle 38.64451, -89.33476",1,38.644507,-89.33476,2020
107,American Redstart,Setophaga ruticilla,2020-09-26 17:00,West Ridge Natural Area,1,41.9889067,-87.6886654,2020
108,Loggerhead Shrike,Lanius ludovicianus,2020-09-26 16:57,"1900 East, Smithboro, Illinois, US (38.828, -89.274)",1,38.8279812,-89.2738855,2020
109,Magnolia Warbler,Setophaga magnolia,2020-09-26 16:54,"Humboldt Park, Chicago",1,41.9063221,-87.7019614,2020
110,Black-throated Blue Warbler,Setophaga caerulescens,2020-09-26 16:54,"Humboldt Park, Chicago",1,41.9063221,-87.7019614,2020
111,Semipalmated Sandpiper,Calidris pusilla,2020-09-26 16:51,"210 South Lakeshore Drive, Decatur, Illinois, US (39.841, -88.908)",1,39.8410894,-88.9080211,2020
112,Belted Kingfisher,Megaceryle alcyon,2020-09-26 16:51,"210 South Lakeshore Drive, Decatur, Illinois, US (39.841, -88.908)",1,39.8410894,-88.9080211,2020
113,Yellow-bellied Flycatcher,Empidonax flaviventris,2020-09-26 16:51,"210 South Lakeshore Drive, Decatur, Illinois, US (39.841, -88.908)",1,39.8410894,-88.9080211,2020
114,Swainson's Thrush,Catharus ustulatus,2020-09-26 16:49,"Foley Fishing Pond, Highland Park",3,42.1751721,-87.8075409,2020
115,Tennessee Warbler,Leiothlypis peregrina,2020-09-26 16:49,Pomona--Natural Bridge,1,37.6485753,-89.3429124,2020
116,Pine Warbler,Setophaga pinus,2020-09-26 16:49,Pomona--Natural Bridge,1,37.6485753,-89.3429124,2020
117,Sabine's Gull,Xema sabini,2020-09-26 16:42,"Lake Shelbyville--Forrest W. ""Bo"" Wood Access Area",1,39.5513181,-88.6262368,2020
118,Bonaparte's Gull,Chroicocephalus philadelphia,2020-09-26 16:42,"Lake Shelbyville--Forrest W. ""Bo"" Wood Access Area",24,39.5513181,-88.6262368,2020
119,Franklin's Gull,Leucophaeus pipixcan,2020-09-26 16:42,"Lake Shelbyville--Forrest W. ""Bo"" Wood Access Area",4,39.5513181,-88.6262368,2020
120,Anhinga,Anhinga anhinga,2020-09-26 16:42,"Shawnee National Forest, Grand Tower IL",1,37.571801,-89.496428,2020
121,Northern Harrier,Circus hudsonius,2020-09-26 16:42,"Shawnee National Forest, Grand Tower IL",1,37.571801,-89.496428,2020
122,Snow Goose,Anser caerulescens,2020-09-26 16:41,Emiquon Preserve--Visitor's Center,1,40.3556689,-90.0816679,2020
123,gull sp.,Larinae sp.,2020-09-26 16:41,Emiquon Preserve--Visitor's Center,150,40.3556689,-90.0816679,2020
124,Pine Siskin,Spinus pinus,2020-09-26 16:40,"144 E 34th St, Steger US-IL (41.4697,-87.6278)",25,41.469665,-87.627824,2020
125,Red-headed Woodpecker,Melanerpes erythrocephalus,2020-09-26 16:36,"401 N 27th St, Mount Vernon US-IL 38.31969, -88.92470",1,38.319686,-88.924701,2020
126,Greater White-fronted Goose,Anser albifrons,2020-09-26 16:33,"Shadow Wood Dr Pond, Yorkville",1,41.6827321,-88.4583494,2020
127,Cackling Goose,Branta hutchinsii,2020-09-26 16:33,"Shadow Wood Dr Pond, Yorkville",2,41.6827321,-88.4583494,2020
128,Northern Shoveler,Spatula clypeata,2020-09-26 16:33,"Shadow Wood Dr Pond, Yorkville",3,41.6827321,-88.4583494,2020
129,Northern Rough-winged Swallow,Stelgidopteryx serripennis,2020-09-26 16:33,"Shadow Wood Dr Pond, Yorkville",1,41.6827321,-88.4583494,2020
130,swallow sp.,Hirundinidae sp.,2020-09-26 16:33,"Shadow Wood Dr Pond, Yorkville",5,41.6827321,-88.4583494,2020
131,Swamp Sparrow,Melospiza georgiana,2020-09-26 16:32,"11096 Knoles Rd, Petersburg US-IL 39.91984, -89.81657",1,39.91984,-89.816568,2020
132,Wilson's Snipe,Gallinago delicata,2020-09-26 16:30,"Peacock Marsh, Bolingbrook",2,41.6764699,-88.114171,2020
133,Blue-headed Vireo,Vireo solitarius,2020-09-26 16:30,"6 Cherrywood Ln, Bloomington US-IL (40.4961,-88.9606)",1,40.496133,-88.960629,2020
134,sparrow sp.,Passerellidae sp. (sparrow sp.),2020-09-26 16:30,"Peacock Marsh, Bolingbrook",1,41.6764699,-88.114171,2020
135,Golden-crowned Kinglet,Regulus satrapa,2020-09-26 16:25,"Montrose Point, Lincoln Park, Chicago",1,41.9633833,-87.6344204,2020
136,Hermit Thrush,Catharus guttatus,2020-09-26 16:25,"Montrose Point, Lincoln Park, Chicago",1,41.9633833,-87.6344204,2020
137,White-crowned Sparrow,Zonotrichia leucophrys,2020-09-26 16:25,"Montrose Point, Lincoln Park, Chicago",3,41.9633833,-87.6344204,2020
138,Golden-winged Warbler,Vermivora chrysoptera,2020-09-26 16:25,"Montrose Point, Lincoln Park, Chicago",1,41.9633833,-87.6344204,2020
139,Blackburnian Warbler,Setophaga fusca,2020-09-26 16:25,"Montrose Point, Lincoln Park, Chicago",1,41.9633833,-87.6344204,2020
140,Northern Mockingbird,Mimus polyglottos,2020-09-26 16:21,"62675, Petersburg US-IL 39.92042, -89.81401",1,39.920415,-89.81401,2020
141,Purple Finch,Haemorhous purpureus,2020-09-26 16:15,Silver Creek Conservation Area,1,42.242875,-88.22187,2020
142,Black-throated Green Warbler,Setophaga virens,2020-09-26 16:15,"IL, House, Kankakee",1,41.1055944,-87.8437271,2020
143,Chestnut-sided Warbler,Setophaga pensylvanica,2020-09-26 16:02,"Home Glen Ellyn, IL",1,41.819899,-88.068351,2020
144,Black Vulture,Coragyps atratus,2020-09-26 16:01,"Shawnee National Forest, Carbondale US-IL (37.6588,-89.3188)",2,37.658803,-89.318776,2020
145,Savannah Sparrow,Passerculus sandwichensis,2020-09-26 15:50,Lake Forest Nature Preserve/McCormick Ravine,1,42.2254,-87.8232,2020
146,Nashville Warbler,Leiothlypis ruficapilla,2020-09-26 15:50,Lake Forest Nature Preserve/McCormick Ravine,1,42.2254,-87.8232,2020
147,Chipping Sparrow,Spizella passerina,2020-09-26 15:42,"8225 N Olcott Ave, Niles US-IL (42.0306,-87.8133)",2,42.030649,-87.813302,2020
148,Brown Creeper,Certhia americana,2020-09-26 15:39,LaBagh Woods Forest Preserve,1,41.9803903,-87.7412754,2020
149,Spotted Sandpiper,Actitis macularius,2020-09-26 15:30,Carlyle Lake--Parking Area 3 (Fayette Co.),2,38.8012056,-89.2319311,2020
150,Common Yellowthroat,Geothlypis trichas,2020-09-26 15:30,Carlyle Lake--Parking Area 3 (Fayette Co.),1,38.8012056,-89.2319311,2020
151,Wild Turkey,Meleagris gallopavo,2020-09-26 15:25,Calvary Cemetery,3,39.8286643,-89.655145,2020
152,White-eyed Vireo,Vireo griseus,2020-09-26 15:15,LaRue-Pine Hills Ecological Area,1,37.5626093,-89.4411564,2020
153,Yellow-throated Warbler,Setophaga dominica,2020-09-26 15:15,LaRue-Pine Hills Ecological Area,1,37.5626093,-89.4411564,2020
154,Gadwall,Mareca strepera,2020-09-26 15:08,Emiquon NWR--South Globe Unit,15,40.3416378,-90.0928688,2020
155,Sanderling,Calidris alba,2020-09-26 15:08,Emiquon NWR--South Globe Unit,7,40.3416378,-90.0928688,2020
156,Caspian Tern,Hydroprogne caspia,2020-09-26 15:08,Emiquon NWR--South Globe Unit,2,40.3416378,-90.0928688,2020
157,Mallard (Domestic type),Anas platyrhynchos (Domestic type),2020-09-26 15:06,US-IL-Wolf Lake-2-98 Lakeview St,15,37.5064,-89.44049,2020
158,Empidonax sp.,Empidonax sp.,2020-09-26 14:50,Blackwell Forest Preserve--McKee Marsh,1,41.8476917,-88.1935859,2020
159,Orange-crowned Warbler,Leiothlypis celata,2020-09-26 14:45,Fox River Shores Forest Preserve,1,42.1253859,-88.2840621,2020
160,American Pipit,Anthus rubescens,2020-09-26 14:34,Gridley WTP (restricted access),1,40.73,-88.871154,2020
161,Cape May Warbler,Setophaga tigrina,2020-09-26 14:32,"61748, Hudson US-IL 40.62402, -89.02415",1,40.62402,-89.024149,2020
162,Bay-breasted Warbler,Setophaga castanea,2020-09-26 14:32,"61748, Hudson US-IL 40.62402, -89.02415",1,40.62402,-89.024149,2020
163,Ovenbird,Seiurus aurocapilla,2020-09-26 14:28,Maple Grove Forest Preserve,2,41.7905,-88.0225,2020
164,Philadelphia Vireo,Vireo philadelphicus,2020-09-26 14:16,"Montrose Point, Lincoln Park, Chicago",1,41.9633833,-87.6344204,2020
165,White-throated Sparrow,Zonotrichia albicollis,2020-09-26 14:16,"Montrose Point, Lincoln Park, Chicago",2,41.9633833,-87.6344204,2020
166,Wilson's Warbler,Cardellina pusilla,2020-09-26 14:16,"Montrose Point, Lincoln Park, Chicago",1,41.9633833,-87.6344204,2020
167,Yellow-throated Vireo,Vireo flavifrons,2020-09-26 14:13,Chautauqua NWR--Beer Can Spot,1,40.3900966,-89.9578786,2020
168,Clay-colored Sparrow,Spizella pallida,2020-09-26 14:04,Greene Valley Forest Preserve,1,41.7385,-88.0777,2020
169,Field Sparrow,Spizella pusilla,2020-09-26 14:04,Greene Valley Forest Preserve,2,41.7385,-88.0777,2020
170,Ruby-crowned Kinglet,Regulus calendula,2020-09-26 13:50,home,1,41.3677106,-89.4816041,2020
171,American Wigeon,Mareca americana,2020-09-26 13:46,Rollins Savanna Forest Preserve--North/Drury Lane,6,42.3749,-88.0324,2020
172,Scarlet Tanager,Piranga olivacea,2020-09-26 13:15,"Greenwood Cemetery, Rockford",3,42.2927558,-89.0767207,2020
173,Veery,Catharus fuscescens,2020-09-26 13:12,Trail of Tears State Forest,1,37.4923238,-89.3465919,2020
174,Downy/Hairy Woodpecker,Dryobates pubescens/villosus,2020-09-26 12:59,"Montrose Harbor, Chicago US-IL 41.96247, -87.63520",1,41.962465,-87.635196,2020
175,Gray-cheeked Thrush,Catharus minimus,2020-09-26 12:59,"Montrose Harbor, Chicago US-IL 41.96247, -87.63520",1,41.962465,-87.635196,2020
176,Mourning Warbler,Geothlypis philadelphia,2020-09-26 12:59,"Montrose Harbor, Chicago US-IL 41.96247, -87.63520",1,41.962465,-87.635196,2020
177,Eurasian Collared-Dove,Streptopelia decaocto,2020-09-26 12:45,Gridley WTP (restricted access),2,40.73,-88.871154,2020
178,Trumpeter Swan,Cygnus buccinator,2020-09-26 12:42,Rollins Savanna Forest Preserve--North/Drury Lane,5,42.3749,-88.0324,2020
179,Broad-winged Hawk,Buteo platypterus,2020-09-26 12:14,Sannauk Forest Preserve,1,41.6375,-88.6545,2020
180,Northern Parula,Setophaga americana,2020-09-26 12:14,Sannauk Forest Preserve,1,41.6375,-88.6545,2020
181,thrush sp.,Turdidae sp.,2020-09-26 12:03,"Lincoln Park, Chicago--Caldwell Lilypool",2,41.9247517,-87.6338089,2020
182,White-rumped Sandpiper,Calidris fuscicollis,2020-09-26 11:45,"Ben Butterworth Parkway, Moline",1,41.5149548,-90.4857273,2020
183,Buteo sp.,Buteo sp.,2020-09-26 11:30,Clayton Smith Preserves (Bunker Hill/Yates Flatwoods/Caldwell Woods),1,42.00125,-87.7851391,2020
184,woodpecker sp.,Picidae sp.,2020-09-26 11:30,Clayton Smith Preserves (Bunker Hill/Yates Flatwoods/Caldwell Woods),1,42.00125,-87.7851391,2020
185,Canada Warbler,Cardellina canadensis,2020-09-26 11:22,Fabyan Forest Preserve,1,41.8703246,-88.3092105,2020
186,Bay-breasted/Blackpoll Warbler,Setophaga castanea/striata,2020-09-26 11:20,"704 S Ridge Rd, Lake Forest US-IL 42.22715, -87.85981",1,42.227152,-87.859805,2020
187,Least Flycatcher,Empidonax minimus,2020-09-26 11:16,"Montrose Point, Lincoln Park, Chicago",1,41.9633833,-87.6344204,2020
188,Eastern Meadowlark,Sturnella magna,2020-09-26 11:15,Nachusa Grasslands--Stone Barn Savanna,1,41.8940676,-89.3680286,2020
189,Olive-sided Flycatcher,Contopus cooperi,2020-09-26 11:09,Sangamon River Corridor Reserve (Bruce Hannon Levee Trail),1,40.020836,-88.585116,2020
190,shorebird sp.,Charadriiformes sp.,2020-09-26 11:06,Greene Valley Forest Preserve,6,41.7385,-88.0777,2020
191,Accipiter sp.,Accipiter sp.,2020-09-26 11:06,Greene Valley Forest Preserve,1,41.7385,-88.0777,2020
192,Winter Wren,Troglodytes hiemalis,2020-09-26 11:06,Lyons Woods Forest Preserve (Lake Co.),1,42.4025,-87.8324,2020
193,Dark-eyed Junco,Junco hyemalis,2020-09-26 11:06,Lyons Woods Forest Preserve (Lake Co.),1,42.4025,-87.8324,2020
194,hawk sp.,Accipitridae sp. (hawk sp.),2020-09-26 11:00,Greene Valley Forest Preserve--Scenic Overlook (limited access),2,41.730416,-88.07846,2020
195,Eurasian Tree Sparrow,Passer montanus,2020-09-26 10:45,"5620 N Western Ave, Peoria US-IL 40.75607, -89.62111",20,40.756067,-89.62111,2020
196,Sterna sp.,Sterna sp.,2020-09-26 10:42,Crab Orchard NWR--Spillway,1,37.7178435,-89.1501904,2020
197,Lincoln's Sparrow,Melospiza lincolnii,2020-09-26 10:22,Elburn Forest Preserve,1,41.8968468,-88.4897661,2020
198,Forster's Tern,Sterna forsteri,2020-09-26 10:10,Carlyle Lake (Clinton Co.),4,38.6666861,-89.285717,2020
199,Mississippi Kite,Ictinia mississippiensis,2020-09-26 10:10,East Cape Girardeau,2,37.3020803,-89.4634933,2020
