,Common Name,Scientific Name,Date Sighted,Location Name,Num Sighted,Latitude,Longitude,year
1205,Northern Waterthrush,Parkesia noveboracensis,2015-09-22 07:14,Hughes Hollow - McKee Beshers WMA,1,39.0803767,-77.4035096,2015
1206,Brown Creeper,Certhia americana,2015-09-22 07:13,123 Underwood Road,1,39.3596857,-79.4780159,2015
1207,Alder/Willow Flycatcher (Traill's Flycatcher),Empidonax alnorum/traillii,2015-09-22 07:12,Cromwell Valley Park,1,39.417,-76.547,2015
1208,Sedge Wren,Cistothorus platensis,2015-09-22 07:12,Cromwell Valley Park,1,39.417,-76.547,2015
1209,duck sp.,Anatinae sp.,2015-09-22 07:05,National Harbor,100,38.7866498,-77.0159505,2015
1210,Larus sp.,Larus sp.,2015-09-22 07:05,National Harbor,150,38.7866498,-77.0159505,2015
1211,Black Tern,Chlidonias niger,2015-09-22 07:05,National Harbor,1,38.7866498,-77.0159505,2015
1212,Blue-headed Vireo,Vireo solitarius,2015-09-22 07:00,C&O Canal--Pennyfield Lock,1,39.0537674,-77.2889461,2015
1213,Blue-winged Warbler,Vermivora cyanoptera,2015-09-22 07:00,C&O Canal--Pennyfield Lock,1,39.0537674,-77.2889461,2015
1214,Buteo sp.,Buteo sp.,2015-09-22 06:50,Bradmoor Drive House,1,38.9954295,-77.1196005,2015
1215,blackbird sp.,Icteridae sp.,2015-09-22,judysfarm,400,39.5572856,-77.2688202,2015
1216,Eastern Screech-Owl,Megascops asio,2010-09-22 20:52,Uniontown,1,39.5934,-77.1161,2010
1217,Canada Goose,Branta canadensis,2010-09-22 17:30,Perryman Park,2,39.4731729,-76.2158489,2010
1218,Mallard,Anas platyrhynchos,2010-09-22 17:30,Perryman Park,2,39.4731729,-76.2158489,2010
1219,American Black Duck,Anas rubripes,2010-09-22 17:30,Perryman Park,1,39.4731729,-76.2158489,2010
1220,Green-winged Teal,Anas crecca,2010-09-22 17:30,Perryman Park,6,39.4731729,-76.2158489,2010
1221,Hooded Merganser,Lophodytes cucullatus,2010-09-22 17:30,Perryman Park,1,39.4731729,-76.2158489,2010
1222,Pied-billed Grebe,Podilymbus podiceps,2010-09-22 17:30,Perryman Park,1,39.4731729,-76.2158489,2010
1223,Mourning Dove,Zenaida macroura,2010-09-22 17:30,Perryman Park,6,39.4731729,-76.2158489,2010
1224,Killdeer,Charadrius vociferus,2010-09-22 17:30,Perryman Park,26,39.4731729,-76.2158489,2010
1225,Stilt Sandpiper,Calidris himantopus,2010-09-22 17:30,Perryman Park,1,39.4731729,-76.2158489,2010
1226,Least Sandpiper,Calidris minutilla,2010-09-22 17:30,Perryman Park,5,39.4731729,-76.2158489,2010
1227,Semipalmated Sandpiper,Calidris pusilla,2010-09-22 17:30,Perryman Park,7,39.4731729,-76.2158489,2010
1228,Lesser Yellowlegs,Tringa flavipes,2010-09-22 17:30,Perryman Park,4,39.4731729,-76.2158489,2010
1229,Turkey Vulture,Cathartes aura,2010-09-22 17:30,Perryman Park,1,39.4731729,-76.2158489,2010
1230,American Kestrel,Falco sparverius,2010-09-22 17:30,Perryman Park,1,39.4731729,-76.2158489,2010
1231,American Crow,Corvus brachyrhynchos,2010-09-22 17:30,Perryman Park,2,39.4731729,-76.2158489,2010
1232,Eastern Bluebird,Sialia sialis,2010-09-22 17:30,Perryman Park,3,39.4731729,-76.2158489,2010
1233,Chipping Sparrow,Spizella passerina,2010-09-22 17:30,Perryman Park,4,39.4731729,-76.2158489,2010
1234,Great Black-backed Gull,Larus marinus,2010-09-22 17:00,"Severn River, MD",4,39.005612,-76.5046048,2010
1235,Royal Tern,Thalasseus maximus,2010-09-22 17:00,"Severn River, MD",4,39.005612,-76.5046048,2010
1236,Double-crested Cormorant,Phalacrocorax auritus,2010-09-22 17:00,"Severn River, MD",25,39.005612,-76.5046048,2010
1237,Barred Owl,Strix varia,2010-09-22 15:10,Patuxent Ponds Park,1,39.0422362,-76.7245245,2010
1238,Red-bellied Woodpecker,Melanerpes carolinus,2010-09-22 15:10,Patuxent Ponds Park,3,39.0422362,-76.7245245,2010
1239,Hairy Woodpecker,Dryobates villosus,2010-09-22 15:10,Patuxent Ponds Park,1,39.0422362,-76.7245245,2010
1240,Northern Flicker,Colaptes auratus,2010-09-22 15:10,Patuxent Ponds Park,3,39.0422362,-76.7245245,2010
1241,Blue Jay,Cyanocitta cristata,2010-09-22 15:10,Patuxent Ponds Park,2,39.0422362,-76.7245245,2010
1242,Common Raven,Corvus corax,2010-09-22 15:10,Patuxent Ponds Park,1,39.0422362,-76.7245245,2010
1243,Carolina Chickadee,Poecile carolinensis,2010-09-22 15:10,Patuxent Ponds Park,3,39.0422362,-76.7245245,2010
1244,Tufted Titmouse,Baeolophus bicolor,2010-09-22 15:10,Patuxent Ponds Park,4,39.0422362,-76.7245245,2010
1245,White-breasted Nuthatch,Sitta carolinensis,2010-09-22 15:10,Patuxent Ponds Park,1,39.0422362,-76.7245245,2010
1246,Carolina Wren,Thryothorus ludovicianus,2010-09-22 15:10,Patuxent Ponds Park,1,39.0422362,-76.7245245,2010
1247,Gray Catbird,Dumetella carolinensis,2010-09-22 15:10,Patuxent Ponds Park,1,39.0422362,-76.7245245,2010
1248,American Robin,Turdus migratorius,2010-09-22 15:10,Patuxent Ponds Park,11,39.0422362,-76.7245245,2010
1249,Black-and-white Warbler,Mniotilta varia,2010-09-22 15:10,Patuxent Ponds Park,3,39.0422362,-76.7245245,2010
1250,American Redstart,Setophaga ruticilla,2010-09-22 15:10,Patuxent Ponds Park,4,39.0422362,-76.7245245,2010
1251,Northern Parula,Setophaga americana,2010-09-22 15:10,Patuxent Ponds Park,1,39.0422362,-76.7245245,2010
1252,Chestnut-sided Warbler,Setophaga pensylvanica,2010-09-22 15:10,Patuxent Ponds Park,1,39.0422362,-76.7245245,2010
1253,Black-throated Green Warbler,Setophaga virens,2010-09-22 15:10,Patuxent Ponds Park,1,39.0422362,-76.7245245,2010
1254,Ruby-throated Hummingbird,Archilochus colubris,2010-09-22 14:00,Patuxent River Park--Jackson Landing,1,38.7732908,-76.7106628,2010
1255,Sora,Porzana carolina,2010-09-22 14:00,Patuxent River Park--Jackson Landing,8,38.7732908,-76.7106628,2010
1256,Pectoral Sandpiper,Calidris melanotos,2010-09-22 13:30,Piney Reservoir,1,39.7084412,-79.0035439,2010
1257,Osprey,Pandion haliaetus,2010-09-22 13:30,Piney Reservoir,1,39.7084412,-79.0035439,2010
1258,Belted Kingfisher,Megaceryle alcyon,2010-09-22 13:30,Piney Reservoir,1,39.7084412,-79.0035439,2010
1259,American Goldfinch,Spinus tristis,2010-09-22 13:30,Piney Reservoir,4,39.7084412,-79.0035439,2010
1260,Rock Pigeon,Columba livia,2010-09-22 13:00,Southwest Area Park,30,39.2361091,-76.6265917,2010
1261,Chimney Swift,Chaetura pelagica,2010-09-22 13:00,Southwest Area Park,90,39.2361091,-76.6265917,2010
1262,Laughing Gull,Leucophaeus atricilla,2010-09-22 13:00,Southwest Area Park,35,39.2361091,-76.6265917,2010
1263,Great Blue Heron,Ardea herodias,2010-09-22 13:00,Southwest Area Park,1,39.2361091,-76.6265917,2010
1264,Great Egret,Ardea alba,2010-09-22 13:00,Southwest Area Park,2,39.2361091,-76.6265917,2010
1265,Black Vulture,Coragyps atratus,2010-09-22 13:00,Southwest Area Park,3,39.2361091,-76.6265917,2010
1266,Bald Eagle,Haliaeetus leucocephalus,2010-09-22 13:00,Southwest Area Park,1,39.2361091,-76.6265917,2010
1267,Red-shouldered Hawk,Buteo lineatus,2010-09-22 13:00,Southwest Area Park,1,39.2361091,-76.6265917,2010
1268,Downy Woodpecker,Dryobates pubescens,2010-09-22 13:00,Southwest Area Park,3,39.2361091,-76.6265917,2010
1269,Eastern Wood-Pewee,Contopus virens,2010-09-22 13:00,Southwest Area Park,2,39.2361091,-76.6265917,2010
1270,Warbling Vireo,Vireo gilvus,2010-09-22 13:00,Southwest Area Park,1,39.2361091,-76.6265917,2010
1271,Fish Crow,Corvus ossifragus,2010-09-22 13:00,Southwest Area Park,2,39.2361091,-76.6265917,2010
1272,House Wren,Troglodytes aedon,2010-09-22 13:00,Southwest Area Park,1,39.2361091,-76.6265917,2010
1273,European Starling,Sturnus vulgaris,2010-09-22 13:00,Southwest Area Park,5,39.2361091,-76.6265917,2010
1274,Brown Thrasher,Toxostoma rufum,2010-09-22 13:00,Southwest Area Park,4,39.2361091,-76.6265917,2010
1275,Northern Mockingbird,Mimus polyglottos,2010-09-22 13:00,Southwest Area Park,1,39.2361091,-76.6265917,2010
1276,Lincoln's Sparrow,Melospiza lincolnii,2010-09-22 13:00,Southwest Area Park,2,39.2361091,-76.6265917,2010
1277,Baltimore Oriole,Icterus galbula,2010-09-22 13:00,Southwest Area Park,1,39.2361091,-76.6265917,2010
1278,Red-winged Blackbird,Agelaius phoeniceus,2010-09-22 13:00,Southwest Area Park,8,39.2361091,-76.6265917,2010
1279,Common Grackle,Quiscalus quiscula,2010-09-22 13:00,Southwest Area Park,1,39.2361091,-76.6265917,2010
1280,Ovenbird,Seiurus aurocapilla,2010-09-22 13:00,Southwest Area Park,1,39.2361091,-76.6265917,2010
1281,Common Yellowthroat,Geothlypis trichas,2010-09-22 13:00,Southwest Area Park,1,39.2361091,-76.6265917,2010
1282,Magnolia Warbler,Setophaga magnolia,2010-09-22 13:00,Southwest Area Park,3,39.2361091,-76.6265917,2010
1283,Palm Warbler,Setophaga palmarum,2010-09-22 13:00,Southwest Area Park,1,39.2361091,-76.6265917,2010
1284,Northern Cardinal,Cardinalis cardinalis,2010-09-22 13:00,Southwest Area Park,6,39.2361091,-76.6265917,2010
1285,Blue Grosbeak,Passerina caerulea,2010-09-22 13:00,Southwest Area Park,2,39.2361091,-76.6265917,2010
1286,Indigo Bunting,Passerina cyanea,2010-09-22 13:00,Southwest Area Park,8,39.2361091,-76.6265917,2010
1287,Mute Swan,Cygnus olor,2010-09-22 12:10,Schoolhouse Pond,1,38.819,-76.752,2010
1288,Wood Duck,Aix sponsa,2010-09-22 12:10,Schoolhouse Pond,3,38.819,-76.752,2010
1289,Green Heron,Butorides virescens,2010-09-22 12:10,Schoolhouse Pond,2,38.819,-76.752,2010
1290,Sharp-shinned Hawk,Accipiter striatus,2010-09-22 12:10,Schoolhouse Pond,1,38.819,-76.752,2010
1291,Cooper's Hawk,Accipiter cooperii,2010-09-22 12:10,Finzel Swamp,1,39.6999228,-78.9458442,2010
1292,Broad-winged Hawk,Buteo platypterus,2010-09-22 12:10,Finzel Swamp,2,39.6999228,-78.9458442,2010
1293,Merlin,Falco columbarius,2010-09-22 12:10,Finzel Swamp,1,39.6999228,-78.9458442,2010
1294,Red-eyed Vireo,Vireo olivaceus,2010-09-22 12:10,Schoolhouse Pond,3,38.819,-76.752,2010
1295,Ruby-crowned Kinglet,Regulus calendula,2010-09-22 12:10,Finzel Swamp,1,39.6999228,-78.9458442,2010
1296,Song Sparrow,Melospiza melodia,2010-09-22 12:10,Finzel Swamp,1,39.6999228,-78.9458442,2010
1297,Swamp Sparrow,Melospiza georgiana,2010-09-22 12:10,Finzel Swamp,2,39.6999228,-78.9458442,2010
1298,Scarlet Tanager,Piranga olivacea,2010-09-22 12:10,Schoolhouse Pond,1,38.819,-76.752,2010
1299,Yellow-billed Cuckoo,Coccyzus americanus,2010-09-22 12:00,Patuxent Ponds Park,1,39.0422362,-76.7245245,2010
1300,Pileated Woodpecker,Dryocopus pileatus,2010-09-22 12:00,Patuxent Ponds Park,1,39.0422362,-76.7245245,2010
1301,White-eyed Vireo,Vireo griseus,2010-09-22 12:00,Patuxent Ponds Park,1,39.0422362,-76.7245245,2010
1302,Yellow-throated Vireo,Vireo flavifrons,2010-09-22 12:00,Patuxent Ponds Park,1,39.0422362,-76.7245245,2010
1303,Red-breasted Nuthatch,Sitta canadensis,2010-09-22 12:00,Patuxent Ponds Park,2,39.0422362,-76.7245245,2010
1304,Hooded Warbler,Setophaga citrina,2010-09-22 12:00,Patuxent Ponds Park,1,39.0422362,-76.7245245,2010
1305,Pine Warbler,Setophaga pinus,2010-09-22 12:00,Patuxent Ponds Park,4,39.0422362,-76.7245245,2010
1306,House Finch,Haemorhous mexicanus,2010-09-22 11:30,MD HOWA - Wynfield Dr,6,39.2900367,-76.9421697,2010
1307,Cape May Warbler,Setophaga tigrina,2010-09-22 11:30,MD HOWA - Wynfield Dr,4,39.2900367,-76.9421697,2010
1308,Northern Shoveler,Spatula clypeata,2010-09-22 11:15,Brown Station Road Recycle Pond,4,38.8451894,-76.7868805,2010
1309,Dunlin,Calidris alpina,2010-09-22 11:15,Brown Station Road Recycle Pond,1,38.8451894,-76.7868805,2010
1310,Greater Yellowlegs,Tringa melanoleuca,2010-09-22 11:15,Brown Station Road Recycle Pond,2,38.8451894,-76.7868805,2010
1311,Ring-billed Gull,Larus delawarensis,2010-09-22 11:15,Brown Station Road Recycle Pond,2,38.8451894,-76.7868805,2010
1312,Caspian Tern,Hydroprogne caspia,2010-09-22 10:30,Swan Creek Wetland--Cox Creek DMCF (access by guided tour only),2,39.1934881,-76.5353537,2010
1313,Peregrine Falcon,Falco peregrinus,2010-09-22 10:30,Swan Creek Wetland--Cox Creek DMCF (access by guided tour only),1,39.1934881,-76.5353537,2010
1314,Spotted Sandpiper,Actitis macularius,2010-09-22 09:40,Triadelphia Reservoir--Cattail Creek,2,39.2426238,-77.0481491,2010
1315,Northern Harrier,Circus hudsonius,2010-09-22 08:30,Turkey Point Hawk Watch,1,39.452138,-76.0075486,2010
1316,Accipiter sp.,Accipiter sp.,2010-09-22 08:30,Turkey Point Hawk Watch,1,39.452138,-76.0075486,2010
1317,Red-tailed Hawk,Buteo jamaicensis,2010-09-22 08:30,Turkey Point Hawk Watch,1,39.452138,-76.0075486,2010
1318,Cedar Waxwing,Bombycilla cedrorum,2010-09-22 08:30,Turkey Point Hawk Watch,20,39.452138,-76.0075486,2010
1319,blackbird sp.,Icteridae sp.,2010-09-22 08:30,Turkey Point Hawk Watch,4,39.452138,-76.0075486,2010
1320,Horned Lark,Eremophila alpestris,2010-09-22 08:20,Central Sod Farm--Cherry Lane,12,38.994506,-76.1256409,2010
1321,Bobolink,Dolichonyx oryzivorus,2010-09-22 08:05,Chino Farms-Foreman's Branch Bird Observatory,16,39.2244409,-75.9847766,2010
1322,House Sparrow,Passer domesticus,2010-09-22 08:00,Patapsco Valley SP--Fauxhall Farm Area,7,39.2427092,-76.7373884,2010
1323,Forster's Tern,Sterna forsteri,2010-09-22 07:55,Terrapin Nature Park,5,38.9882374,-76.3268967,2010
1324,Snowy Egret,Egretta thula,2010-09-22 07:55,Terrapin Nature Park,1,38.9882374,-76.3268967,2010
1325,Least Flycatcher,Empidonax minimus,2010-09-22 07:55,Terrapin Nature Park,1,38.9882374,-76.3268967,2010
1326,Eastern Phoebe,Sayornis phoebe,2010-09-22 07:55,Terrapin Nature Park,2,38.9882374,-76.3268967,2010
1327,Eastern Towhee,Pipilo erythrophthalmus,2010-09-22 07:55,Terrapin Nature Park,1,38.9882374,-76.3268967,2010
1328,Northern Waterthrush,Parkesia noveboracensis,2010-09-22 07:55,Terrapin Nature Park,1,38.9882374,-76.3268967,2010
1329,Yellow-rumped Warbler,Setophaga coronata,2010-09-22 07:55,Terrapin Nature Park,1,38.9882374,-76.3268967,2010
1330,warbler sp. (Parulidae sp.),Parulidae sp.,2010-09-22 07:55,Terrapin Nature Park,2,38.9882374,-76.3268967,2010
1331,Blue-headed Vireo,Vireo solitarius,2010-09-22 07:38,Baker Park 21701,1,39.4166667,-77.4166667,2010
1332,Black-throated Blue Warbler,Setophaga caerulescens,2010-09-22 07:38,Baker Park 21701,1,39.4166667,-77.4166667,2010
1333,Blackpoll Warbler,Setophaga striata,2010-09-22 07:20,Wheaton Regional Park,1,39.0534423,-77.0319217,2010
1334,Yellow-bellied Sapsucker,Sphyrapicus varius,2010-09-22 07:15,Bradmoor Drive House,1,38.9954295,-77.1196005,2010
1335,Philadelphia Vireo,Vireo philadelphicus,2010-09-22 07:15,Bradmoor Drive House,1,38.9954295,-77.1196005,2010
1336,Wild Turkey,Meleagris gallopavo,2010-09-22 07:00,505 Blackbeard Farm Road,8,38.9802749,-76.1882409,2010
1337,Herring Gull,Larus argentatus,2010-09-22 07:00,Schoolhouse Pond,5,38.819,-76.752,2010
1338,crow sp.,Corvus sp. (crow sp.),2010-09-22 07:00,Schoolhouse Pond,1,38.819,-76.752,2010
1339,Blue-gray Gnatcatcher,Polioptila caerulea,2010-09-22 07:00,Cylburn Arboretum,1,39.353746,-76.6519976,2010
1340,Wood Thrush,Hylocichla mustelina,2010-09-22 07:00,Schoolhouse Pond,1,38.819,-76.752,2010
1341,Rose-breasted Grosbeak,Pheucticus ludovicianus,2010-09-22 07:00,Cylburn Arboretum,1,39.353746,-76.6519976,2010
1342,Swainson's Thrush,Catharus ustulatus,2010-09-22 06:50,Hotel Area - Nursery Rd & B-W Prkwy,1,39.2120891,-76.6771674,2010
1343,Black-crowned Night-Heron,Nycticorax nycticorax,2010-09-22 06:30,Fort McHenry NM,1,39.2625631,-76.5791702,2010
1344,Mallard,Anas platyrhynchos,2005-09-22 18:35,Paint Branch Trail (PG County),2,39.002794,-76.9375563,2005
1345,Chimney Swift,Chaetura pelagica,2005-09-22 18:35,Paint Branch Trail (PG County),10,39.002794,-76.9375563,2005
1346,Great Blue Heron,Ardea herodias,2005-09-22 18:35,Paint Branch Trail (PG County),1,39.002794,-76.9375563,2005
1347,Red-bellied Woodpecker,Melanerpes carolinus,2005-09-22 18:35,Paint Branch Trail (PG County),1,39.002794,-76.9375563,2005
1348,Carolina Wren,Thryothorus ludovicianus,2005-09-22 18:35,Paint Branch Trail (PG County),6,39.002794,-76.9375563,2005
1349,Gray Catbird,Dumetella carolinensis,2005-09-22 18:35,Paint Branch Trail (PG County),3,39.002794,-76.9375563,2005
1350,Northern Mockingbird,Mimus polyglottos,2005-09-22 18:35,Paint Branch Trail (PG County),3,39.002794,-76.9375563,2005
1351,American Robin,Turdus migratorius,2005-09-22 18:35,Paint Branch Trail (PG County),15,39.002794,-76.9375563,2005
1352,Common Grackle,Quiscalus quiscula,2005-09-22 18:35,Paint Branch Trail (PG County),50,39.002794,-76.9375563,2005
1353,Northern Cardinal,Cardinalis cardinalis,2005-09-22 18:35,Paint Branch Trail (PG County),1,39.002794,-76.9375563,2005
1354,Canada Goose,Branta canadensis,2005-09-22 13:00,Patapsco Ponds #4 & #5 (Halethorpe Farms Ponds) ,30,39.2233189,-76.6837174,2005
1355,Rock Pigeon,Columba livia,2005-09-22 13:00,Patapsco Ponds #4 & #5 (Halethorpe Farms Ponds) ,8,39.2233189,-76.6837174,2005
1356,Yellow-billed Cuckoo,Coccyzus americanus,2005-09-22 13:00,Patapsco Ponds #4 & #5 (Halethorpe Farms Ponds) ,1,39.2233189,-76.6837174,2005
1357,Double-crested Cormorant,Phalacrocorax auritus,2005-09-22 13:00,Patapsco Ponds #4 & #5 (Halethorpe Farms Ponds) ,1,39.2233189,-76.6837174,2005
1358,Great Egret,Ardea alba,2005-09-22 13:00,Patapsco Ponds #4 & #5 (Halethorpe Farms Ponds) ,1,39.2233189,-76.6837174,2005
1359,Turkey Vulture,Cathartes aura,2005-09-22 13:00,Patapsco Ponds #4 & #5 (Halethorpe Farms Ponds) ,2,39.2233189,-76.6837174,2005
1360,Red-shouldered Hawk,Buteo lineatus,2005-09-22 13:00,Patapsco Ponds #4 & #5 (Halethorpe Farms Ponds) ,1,39.2233189,-76.6837174,2005
1361,White-eyed Vireo,Vireo griseus,2005-09-22 13:00,Patapsco Ponds #4 & #5 (Halethorpe Farms Ponds) ,1,39.2233189,-76.6837174,2005
1362,Fish Crow,Corvus ossifragus,2005-09-22 13:00,Patapsco Ponds #4 & #5 (Halethorpe Farms Ponds) ,2,39.2233189,-76.6837174,2005
1363,Carolina Chickadee,Poecile carolinensis,2005-09-22 13:00,Patapsco Ponds #4 & #5 (Halethorpe Farms Ponds) ,3,39.2233189,-76.6837174,2005
1364,European Starling,Sturnus vulgaris,2005-09-22 13:00,Patapsco Ponds #4 & #5 (Halethorpe Farms Ponds) ,2,39.2233189,-76.6837174,2005
1365,Common Yellowthroat,Geothlypis trichas,2005-09-22 13:00,Patapsco Ponds #4 & #5 (Halethorpe Farms Ponds) ,2,39.2233189,-76.6837174,2005
1366,Northern Parula,Setophaga americana,2005-09-22 13:00,Patapsco Ponds #4 & #5 (Halethorpe Farms Ponds) ,1,39.2233189,-76.6837174,2005
1367,Magnolia Warbler,Setophaga magnolia,2005-09-22 13:00,Patapsco Ponds #4 & #5 (Halethorpe Farms Ponds) ,1,39.2233189,-76.6837174,2005
1368,Mourning Dove,Zenaida macroura,2005-09-22 09:00,BILL'S NEST,3,39.4389,-77.5344009,2005
1369,House Finch,Haemorhous mexicanus,2005-09-22 09:00,BILL'S NEST,2,39.4389,-77.5344009,2005
1370,American Goldfinch,Spinus tristis,2005-09-22 09:00,BILL'S NEST,8,39.4389,-77.5344009,2005
1371,Green Heron,Butorides virescens,2005-09-22 08:25,Paint Branch Trail (PG County),1,39.002794,-76.9375563,2005
1372,Belted Kingfisher,Megaceryle alcyon,2005-09-22 08:25,Paint Branch Trail (PG County),2,39.002794,-76.9375563,2005
1373,Downy Woodpecker,Dryobates pubescens,2005-09-22 08:25,Paint Branch Trail (PG County),3,39.002794,-76.9375563,2005
1374,Northern Flicker,Colaptes auratus,2005-09-22 08:25,Paint Branch Trail (PG County),1,39.002794,-76.9375563,2005
1375,Eastern Phoebe,Sayornis phoebe,2005-09-22 08:25,Paint Branch Trail (PG County),1,39.002794,-76.9375563,2005
1376,Blue Jay,Cyanocitta cristata,2005-09-22 08:25,Paint Branch Trail (PG County),5,39.002794,-76.9375563,2005
1377,Tufted Titmouse,Baeolophus bicolor,2005-09-22 08:25,Paint Branch Trail (PG County),2,39.002794,-76.9375563,2005
1378,Eastern Bluebird,Sialia sialis,2005-09-22 08:25,Paint Branch Trail (PG County),1,39.002794,-76.9375563,2005
1379,House Sparrow,Passer domesticus,2005-09-22 08:25,Paint Branch Trail (PG County),10,39.002794,-76.9375563,2005
1380,Chipping Sparrow,Spizella passerina,2005-09-22 08:25,Paint Branch Trail (PG County),2,39.002794,-76.9375563,2005
1381,Song Sparrow,Melospiza melodia,2005-09-22 08:25,Paint Branch Trail (PG County),2,39.002794,-76.9375563,2005
1382,Red-winged Blackbird,Agelaius phoeniceus,2005-09-22 08:25,Paint Branch Trail (PG County),15,39.002794,-76.9375563,2005
1383,Warbling Vireo,Vireo gilvus,2005-09-22 08:05,Rockburn Branch Park,1,39.2176086,-76.7639208,2005
1384,Red-eyed Vireo,Vireo olivaceus,2005-09-22 08:05,Rockburn Branch Park,3,39.2176086,-76.7639208,2005
1385,American Crow,Corvus brachyrhynchos,2005-09-22 08:05,Rockburn Branch Park,2,39.2176086,-76.7639208,2005
1386,Blue-gray Gnatcatcher,Polioptila caerulea,2005-09-22 08:05,Rockburn Branch Park,2,39.2176086,-76.7639208,2005
1387,House Wren,Troglodytes aedon,2005-09-22 08:05,Rockburn Branch Park,2,39.2176086,-76.7639208,2005
1388,Eastern Towhee,Pipilo erythrophthalmus,2005-09-22 08:05,Rockburn Branch Park,2,39.2176086,-76.7639208,2005
1389,Nashville Warbler,Leiothlypis ruficapilla,2005-09-22 08:05,Rockburn Branch Park,1,39.2176086,-76.7639208,2005
1390,American Redstart,Setophaga ruticilla,2005-09-22 08:05,Rockburn Branch Park,2,39.2176086,-76.7639208,2005
1391,Blackburnian Warbler,Setophaga fusca,2005-09-22 08:05,Rockburn Branch Park,1,39.2176086,-76.7639208,2005
1392,Chestnut-sided Warbler,Setophaga pensylvanica,2005-09-22 08:05,Rockburn Branch Park,1,39.2176086,-76.7639208,2005
1393,Scarlet Tanager,Piranga olivacea,2005-09-22 08:05,Rockburn Branch Park,1,39.2176086,-76.7639208,2005
1394,Rose-breasted Grosbeak,Pheucticus ludovicianus,2005-09-22 08:05,Rockburn Branch Park,2,39.2176086,-76.7639208,2005
1395,Brown-headed Cowbird,Molothrus ater,2005-09-22 07:25,21702 Frederick,3,39.45028,-77.44085,2005
1396,Laughing Gull,Leucophaeus atricilla,2005-09-22 06:30,Fort McHenry NM,61,39.2625631,-76.5791702,2005
1397,Ring-billed Gull,Larus delawarensis,2005-09-22 06:30,Fort McHenry NM,43,39.2625631,-76.5791702,2005
1398,Herring Gull,Larus argentatus,2005-09-22 06:30,Fort McHenry NM,1,39.2625631,-76.5791702,2005
1399,Great Black-backed Gull,Larus marinus,2005-09-22 06:30,Fort McHenry NM,4,39.2625631,-76.5791702,2005
1400,Black-crowned Night-Heron,Nycticorax nycticorax,2005-09-22 06:30,Fort McHenry NM,2,39.2625631,-76.5791702,2005
1401,Osprey,Pandion haliaetus,2005-09-22 06:30,Fort McHenry NM,1,39.2625631,-76.5791702,2005
1402,Brown Thrasher,Toxostoma rufum,2005-09-22 06:30,Fort McHenry NM,2,39.2625631,-76.5791702,2005
1403,Lincoln's Sparrow,Melospiza lincolnii,2005-09-22 06:30,Fort McHenry NM,1,39.2625631,-76.5791702,2005
1404,Swamp Sparrow,Melospiza georgiana,2005-09-22 06:30,Fort McHenry NM,10,39.2625631,-76.5791702,2005
1405,Palm Warbler,Setophaga palmarum,2005-09-22 06:30,Fort McHenry NM,2,39.2625631,-76.5791702,2005
1406,Mute Swan,Cygnus olor,2005-09-22,Liberty Watershed--Bollinger Mill Rd,3,39.4415291,-76.9010782,2005
1407,Killdeer,Charadrius vociferus,2005-09-22,Liberty Watershed--Bollinger Mill Rd,1,39.4415291,-76.9010782,2005
1408,Least Sandpiper,Calidris minutilla,2005-09-22,Western Regional Park,10,39.3045499,-77.0260048,2005
1409,Pectoral Sandpiper,Calidris melanotos,2005-09-22,Western Regional Park,4,39.3045499,-77.0260048,2005
1410,Solitary Sandpiper,Tringa solitaria,2005-09-22,Liberty Watershed--Bollinger Mill Rd,1,39.4415291,-76.9010782,2005
1411,Greater Yellowlegs,Tringa melanoleuca,2005-09-22,Liberty Watershed--Bollinger Mill Rd,1,39.4415291,-76.9010782,2005
1412,Lesser Yellowlegs,Tringa flavipes,2005-09-22,Western Regional Park,2,39.3045499,-77.0260048,2005
1413,Yellow Warbler,Setophaga petechia,2005-09-22,North Assateague,1,38.272419,-75.1203918,2005
1414,Prairie Warbler,Setophaga discolor,2005-09-22,North Assateague,1,38.272419,-75.1203918,2005
1415,Black-throated Green Warbler,Setophaga virens,2005-09-22,Liberty Watershed--Bollinger Mill Rd,1,39.4415291,-76.9010782,2005
1416,Snow Goose,Anser caerulescens,2000-09-22 17:30,Hurlock WWTP,2,38.6124442,-75.8425713,2000
1417,Canada Goose,Branta canadensis,2000-09-22 17:30,Hurlock WWTP,50,38.6124442,-75.8425713,2000
1418,Northern Shoveler,Spatula clypeata,2000-09-22 17:30,Hurlock WWTP,120,38.6124442,-75.8425713,2000
1419,Mallard,Anas platyrhynchos,2000-09-22 17:30,Hurlock WWTP,18,38.6124442,-75.8425713,2000
1420,Ruddy Duck,Oxyura jamaicensis,2000-09-22 17:30,Hurlock WWTP,30,38.6124442,-75.8425713,2000
1421,Pied-billed Grebe,Podilymbus podiceps,2000-09-22 17:30,Hurlock WWTP,2,38.6124442,-75.8425713,2000
1422,Eared Grebe,Podiceps nigricollis,2000-09-22 17:30,Hurlock WWTP,1,38.6124442,-75.8425713,2000
1423,Pectoral Sandpiper,Calidris melanotos,2000-09-22 17:30,Hurlock WWTP,3,38.6124442,-75.8425713,2000
1424,Semipalmated Sandpiper,Calidris pusilla,2000-09-22 17:30,Hurlock WWTP,12,38.6124442,-75.8425713,2000
