,Common Name,Scientific Name,Date Sighted,Location Name,Num Sighted,Latitude,Longitude,year
547,Red-tailed Hawk,Buteo jamaicensis,2017-09-26 08:38,Goose Bay SGR,11,61.3914177,-149.8669052,2017
548,Rough-legged Hawk,Buteo lagopus,2017-09-26 08:38,Goose Bay SGR,10,61.3914177,-149.8669052,2017
549,American Pipit,Anthus rubescens,2017-09-26 08:38,Goose Bay SGR,13,61.3914177,-149.8669052,2017
550,scoter sp.,Melanitta sp.,2017-09-26 08:31,Ferry Terminal Viewing Pier,125,56.8068027,-132.9749941,2017
551,Bonaparte's Gull,Chroicocephalus philadelphia,2017-09-26 08:31,Ferry Terminal Viewing Pier,4,56.8068027,-132.9749941,2017
552,cormorant sp.,Phalacrocoracidae sp.,2017-09-26 08:31,Ferry Terminal Viewing Pier,2,56.8068027,-132.9749941,2017
553,duck sp.,Anatinae sp.,2017-09-26 08:15,Drive-down Dock Petersburg,12,56.810349,-132.968176,2017
554,Snow Goose,Anser caerulescens,2017-09-26 06:30,Healy Lake,275,63.97032,-144.737121,2017
555,Greater White-fronted Goose,Anser albifrons,2017-09-26 06:30,Healy Lake,19,63.97032,-144.737121,2017
556,Cackling/Canada Goose,Branta hutchinsii/canadensis,2017-09-26 06:30,Healy Lake,350,63.97032,-144.737121,2017
557,Canvasback,Aythya valisineria,2017-09-26 06:30,Healy Lake,1,63.97032,-144.737121,2017
558,Bufflehead,Bucephala albeola,2017-09-26 06:30,Healy Lake,120,63.97032,-144.737121,2017
559,Ruffed Grouse,Bonasa umbellus,2017-09-26 06:30,Healy Lake,1,63.97032,-144.737121,2017
560,Sharp-tailed Grouse,Tympanuchus phasianellus,2017-09-26 06:30,Healy Lake,5,63.97032,-144.737121,2017
561,Black-backed Woodpecker,Picoides arcticus,2017-09-26 06:30,Healy Lake,1,63.97032,-144.737121,2017
562,Greater White-fronted Goose,Anser albifrons,2016-09-26 21:10,US-AK-Egegik-00003 - 58.2788x-157.5409,37,58.278841,-157.540939,2016
563,Cackling Goose,Branta hutchinsii,2016-09-26 21:10,US-AK-Egegik-00003 - 58.2788x-157.5409,40,58.278841,-157.540939,2016
564,Mallard,Anas platyrhynchos,2016-09-26 21:10,US-AK-Egegik-00003 - 58.2788x-157.5409,30,58.278841,-157.540939,2016
565,Northern Pintail,Anas acuta,2016-09-26 21:10,US-AK-Egegik-00003 - 58.2788x-157.5409,10,58.278841,-157.540939,2016
566,Green-winged Teal,Anas crecca,2016-09-26 21:10,US-AK-Egegik-00003 - 58.2788x-157.5409,2,58.278841,-157.540939,2016
567,Greater Scaup,Aythya marila,2016-09-26 21:10,US-AK-Egegik-00003 - 58.2788x-157.5409,1,58.278841,-157.540939,2016
568,eider sp.,Somateria sp.,2016-09-26 21:10,US-AK-Egegik-00003 - 58.2788x-157.5409,1,58.278841,-157.540939,2016
569,Harlequin Duck,Histrionicus histrionicus,2016-09-26 21:10,US-AK-Egegik-00003 - 58.2788x-157.5409,2,58.278841,-157.540939,2016
570,White-winged Scoter,Melanitta deglandi,2016-09-26 21:10,US-AK-Egegik-00003 - 58.2788x-157.5409,8,58.278841,-157.540939,2016
571,Black Scoter,Melanitta americana,2016-09-26 21:10,US-AK-Egegik-00003 - 58.2788x-157.5409,400,58.278841,-157.540939,2016
572,Red-breasted Merganser,Mergus serrator,2016-09-26 21:10,US-AK-Egegik-00003 - 58.2788x-157.5409,6,58.278841,-157.540939,2016
573,Black-bellied Plover,Pluvialis squatarola,2016-09-26 21:10,US-AK-Egegik-00003 - 58.2788x-157.5409,30,58.278841,-157.540939,2016
574,Pacific Golden-Plover,Pluvialis fulva,2016-09-26 21:10,US-AK-Egegik-00003 - 58.2788x-157.5409,20,58.278841,-157.540939,2016
575,Ruddy Turnstone,Arenaria interpres,2016-09-26 21:10,US-AK-Egegik-00003 - 58.2788x-157.5409,5,58.278841,-157.540939,2016
576,Red Knot,Calidris canutus,2016-09-26 21:10,US-AK-Egegik-00003 - 58.2788x-157.5409,9,58.278841,-157.540939,2016
577,Sanderling,Calidris alba,2016-09-26 21:10,US-AK-Egegik-00003 - 58.2788x-157.5409,1,58.278841,-157.540939,2016
578,Dunlin,Calidris alpina,2016-09-26 21:10,US-AK-Egegik-00003 - 58.2788x-157.5409,50,58.278841,-157.540939,2016
579,Rock Sandpiper,Calidris ptilocnemis,2016-09-26 21:10,US-AK-Egegik-00003 - 58.2788x-157.5409,1,58.278841,-157.540939,2016
580,Greater Yellowlegs,Tringa melanoleuca,2016-09-26 21:10,US-AK-Egegik-00003 - 58.2788x-157.5409,10,58.278841,-157.540939,2016
581,Black-legged Kittiwake,Rissa tridactyla,2016-09-26 21:10,US-AK-Egegik-00003 - 58.2788x-157.5409,2,58.278841,-157.540939,2016
582,Bonaparte's Gull,Chroicocephalus philadelphia,2016-09-26 21:10,US-AK-Egegik-00003 - 58.2788x-157.5409,1,58.278841,-157.540939,2016
583,Mew Gull,Larus canus,2016-09-26 21:10,US-AK-Egegik-00003 - 58.2788x-157.5409,400,58.278841,-157.540939,2016
584,Herring Gull,Larus argentatus,2016-09-26 21:10,US-AK-Egegik-00003 - 58.2788x-157.5409,3,58.278841,-157.540939,2016
585,Glaucous-winged Gull,Larus glaucescens,2016-09-26 21:10,US-AK-Egegik-00003 - 58.2788x-157.5409,80,58.278841,-157.540939,2016
586,Fork-tailed Storm-Petrel,Oceanodroma furcata,2016-09-26 21:10,US-AK-Egegik-00003 - 58.2788x-157.5409,3,58.278841,-157.540939,2016
587,Pelagic Cormorant,Phalacrocorax pelagicus,2016-09-26 21:10,US-AK-Egegik-00003 - 58.2788x-157.5409,1,58.278841,-157.540939,2016
588,Bald Eagle,Haliaeetus leucocephalus,2016-09-26 21:10,US-AK-Egegik-00003 - 58.2788x-157.5409,6,58.278841,-157.540939,2016
589,Peregrine Falcon,Falco peregrinus,2016-09-26 21:10,US-AK-Egegik-00003 - 58.2788x-157.5409,1,58.278841,-157.540939,2016
590,Common Raven,Corvus corax,2016-09-26 21:10,US-AK-Egegik-00003 - 58.2788x-157.5409,2,58.278841,-157.540939,2016
591,American Pipit,Anthus rubescens,2016-09-26 21:10,US-AK-Egegik-00003 - 58.2788x-157.5409,1,58.278841,-157.540939,2016
592,Lapland Longspur,Calcarius lapponicus,2016-09-26 21:10,US-AK-Egegik-00003 - 58.2788x-157.5409,150,58.278841,-157.540939,2016
593,Snow Bunting,Plectrophenax nivalis,2016-09-26 21:10,US-AK-Egegik-00003 - 58.2788x-157.5409,1,58.278841,-157.540939,2016
594,Brambling,Fringilla montifringilla,2016-09-26 19:30,St. Paul Island (Pribilof Islands-Bering Sea),7,57.17012,-170.296751,2016
595,Trumpeter Swan,Cygnus buccinator,2016-09-26 17:38,Kelly Lake--MP A121.8 Sterling Hwy,4,60.52073,-150.38895,2016
596,Tundra Swan,Cygnus columbianus,2016-09-26 17:38,Kelly Lake--MP A121.8 Sterling Hwy,2,60.52073,-150.38895,2016
597,American Wigeon,Mareca americana,2016-09-26 17:38,Kelly Lake--MP A121.8 Sterling Hwy,14,60.52073,-150.38895,2016
598,Common Merganser,Mergus merganser,2016-09-26 17:38,Jim Lake (Jim Creek IBA/Maud Rd-Butte),3,61.5539428,-148.9284152,2016
599,Red-necked Grebe,Podiceps grisegena,2016-09-26 17:38,Kelly Lake--MP A121.8 Sterling Hwy,1,60.52073,-150.38895,2016
600,Wilson's Snipe,Gallinago delicata,2016-09-26 17:38,Jim Lake (Jim Creek IBA/Maud Rd-Butte),9,61.5539428,-148.9284152,2016
601,Common Loon,Gavia immer,2016-09-26 17:38,Kelly Lake--MP A121.8 Sterling Hwy,1,60.52073,-150.38895,2016
602,Hairy Woodpecker,Dryobates villosus,2016-09-26 17:38,Jim Lake (Jim Creek IBA/Maud Rd-Butte),1,61.5539428,-148.9284152,2016
603,Black-billed Magpie,Pica hudsonia,2016-09-26 17:38,Jim Lake (Jim Creek IBA/Maud Rd-Butte),3,61.5539428,-148.9284152,2016
604,Black-capped Chickadee,Poecile atricapillus,2016-09-26 17:38,Jim Lake (Jim Creek IBA/Maud Rd-Butte),17,61.5539428,-148.9284152,2016
605,Boreal Chickadee,Poecile hudsonicus,2016-09-26 17:38,Jim Lake (Jim Creek IBA/Maud Rd-Butte),1,61.5539428,-148.9284152,2016
606,Golden-crowned Kinglet,Regulus satrapa,2016-09-26 17:38,Jim Lake (Jim Creek IBA/Maud Rd-Butte),1,61.5539428,-148.9284152,2016
607,Ruby-crowned Kinglet,Regulus calendula,2016-09-26 17:38,Jim Lake (Jim Creek IBA/Maud Rd-Butte),1,61.5539428,-148.9284152,2016
608,Red-breasted Nuthatch,Sitta canadensis,2016-09-26 17:38,Jim Lake (Jim Creek IBA/Maud Rd-Butte),1,61.5539428,-148.9284152,2016
609,Varied Thrush,Ixoreus naevius,2016-09-26 17:38,Kelly Lake--MP A121.8 Sterling Hwy,1,60.52073,-150.38895,2016
610,Lesser Scaup,Aythya affinis,2016-09-26 17:30,Lake View Terrace,2,64.8086108,-147.6835703,2016
611,Horned Grebe,Podiceps auritus,2016-09-26 17:30,Lake View Terrace,2,64.8086108,-147.6835703,2016
612,Rock Pigeon,Columba livia,2016-09-26 17:30,Lake View Terrace,7,64.8086108,-147.6835703,2016
613,American Dipper,Cinclus mexicanus,2016-09-26 15:45,Campbell Creek Science Center trail system,2,61.1660515,-149.7793579,2016
614,Canada Jay,Perisoreus canadensis,2016-09-26 15:12,Cooper Landing (MP A101.4 Sterling Hwy),1,60.4914796,-149.8141193,2016
615,White-winged Crossbill,Loxia leucoptera,2016-09-26 15:12,Cooper Landing (MP A101.4 Sterling Hwy),3,60.4914796,-149.8141193,2016
616,Common Murre,Uria aalge,2016-09-26 13:00,Kodiak Is.--Marine--off Ugak Bay,204,57.3555556,-152.3861111,2016
617,Pigeon Guillemot,Cepphus columba,2016-09-26 13:00,Kodiak Is.--Marine--off Ugak Bay,26,57.3555556,-152.3861111,2016
618,Cassin's Auklet,Ptychoramphus aleuticus,2016-09-26 13:00,Kodiak Is.--Marine--off Ugak Bay,1,57.3555556,-152.3861111,2016
619,Horned Puffin,Fratercula corniculata,2016-09-26 13:00,Kodiak Is.--Marine--off Ugak Bay,11,57.3555556,-152.3861111,2016
620,Yellow-billed Loon,Gavia adamsii,2016-09-26 13:00,Kodiak Is.--Marine--off Ugak Bay,2,57.3555556,-152.3861111,2016
621,Sooty Shearwater,Ardenna grisea,2016-09-26 13:00,Kodiak Is.--Marine--off Ugak Bay,41,57.3555556,-152.3861111,2016
622,Sooty/Short-tailed Shearwater,Ardenna grisea/tenuirostris,2016-09-26 13:00,Kodiak Is.--Marine--off Ugak Bay,177,57.3555556,-152.3861111,2016
623,Northwestern Crow,Corvus caurinus,2016-09-26 13:00,Kodiak Is.--Marine--off Ugak Bay,25,57.3555556,-152.3861111,2016
624,Fox Sparrow,Passerella iliaca,2016-09-26 11:51,Seward--Lowell Point Rd. (park with caution),4,60.0920271,-149.4438457,2016
625,Canada Goose,Branta canadensis,2016-09-26 11:45,Ketchikan--Perseverance Lake trail,21,55.4142469,-131.6788969,2016
626,Red-breasted Sapsucker,Sphyrapicus ruber,2016-09-26 11:45,Ketchikan--Perseverance Lake trail,1,55.4142469,-131.6788969,2016
627,Steller's Jay,Cyanocitta stelleri,2016-09-26 11:45,Ketchikan--Perseverance Lake trail,2,55.4142469,-131.6788969,2016
628,Chestnut-backed Chickadee,Poecile rufescens,2016-09-26 11:45,Ketchikan--Perseverance Lake trail,14,55.4142469,-131.6788969,2016
629,Brown Creeper,Certhia americana,2016-09-26 11:45,Ketchikan--Perseverance Lake trail,4,55.4142469,-131.6788969,2016
630,Pacific Wren,Troglodytes pacificus,2016-09-26 11:45,Ketchikan--Perseverance Lake trail,4,55.4142469,-131.6788969,2016
631,Hermit Thrush,Catharus guttatus,2016-09-26 11:45,Ketchikan--Perseverance Lake trail,2,55.4142469,-131.6788969,2016
632,Eurasian Collared-Dove,Streptopelia decaocto,2016-09-26 11:10,Cordova--Odiak Pond,1,60.540017,-145.751523,2016
633,Pine Siskin,Spinus pinus,2016-09-26 11:10,Cordova--Odiak Pond,1,60.540017,-145.751523,2016
634,Northern Shoveler,Spatula clypeata,2016-09-26 10:34,Fairbanks Int. Airpt--Float Plane Ponds (possibly restricted),2,64.8246316,-147.8380394,2016
635,Canvasback,Aythya valisineria,2016-09-26 10:34,Fairbanks Int. Airpt--Float Plane Ponds (possibly restricted),3,64.8246316,-147.8380394,2016
636,Greater/Lesser Scaup,Aythya marila/affinis,2016-09-26 10:34,Fairbanks Int. Airpt--Float Plane Ponds (possibly restricted),12,64.8246316,-147.8380394,2016
637,Bufflehead,Bucephala albeola,2016-09-26 10:34,Fairbanks Int. Airpt--Float Plane Ponds (possibly restricted),6,64.8246316,-147.8380394,2016
638,Common Goldeneye,Bucephala clangula,2016-09-26 10:34,Fairbanks Int. Airpt--Float Plane Ponds (possibly restricted),8,64.8246316,-147.8380394,2016
639,Dark-eyed Junco,Junco hyemalis,2016-09-26 10:30,Cuddy Pond,1,61.1848779,-149.8792303,2016
640,Brant,Branta bernicla,2016-09-26 10:00,St. Paul Island (Pribilof Islands-Bering Sea),8,57.17012,-170.296751,2016
641,Spruce Grouse,Falcipennis canadensis,2016-09-26 10:00,Epperson Knob Homestead,1,59.7742069,-151.6068113,2016
642,Sharp-tailed Sandpiper,Calidris acuminata,2016-09-26 10:00,St. Paul Island (Pribilof Islands-Bering Sea),2,57.17012,-170.296751,2016
643,Red Phalarope,Phalaropus fulicarius,2016-09-26 10:00,St. Paul Island (Pribilof Islands-Bering Sea),5,57.17012,-170.296751,2016
644,Wandering Tattler,Tringa incana,2016-09-26 10:00,St. Paul Island (Pribilof Islands-Bering Sea),3,57.17012,-170.296751,2016
645,Tufted Puffin,Fratercula cirrhata,2016-09-26 10:00,St. Paul Island (Pribilof Islands-Bering Sea),2,57.17012,-170.296751,2016
646,Pacific Loon,Gavia pacifica,2016-09-26 10:00,St. Paul Island (Pribilof Islands-Bering Sea),1,57.17012,-170.296751,2016
647,Short-tailed Shearwater,Ardenna tenuirostris,2016-09-26 10:00,St. Paul Island (Pribilof Islands-Bering Sea),1,57.17012,-170.296751,2016
648,Red-faced Cormorant,Phalacrocorax urile,2016-09-26 10:00,St. Paul Island (Pribilof Islands-Bering Sea),5,57.17012,-170.296751,2016
649,Double-crested Cormorant,Phalacrocorax auritus,2016-09-26 10:00,St. Paul Island (Pribilof Islands-Bering Sea),1,57.17012,-170.296751,2016
650,Merlin,Falco columbarius,2016-09-26 10:00,Epperson Knob Homestead,1,59.7742069,-151.6068113,2016
651,American Robin,Turdus migratorius,2016-09-26 10:00,Epperson Knob Homestead,3,59.7742069,-151.6068113,2016
652,Downy Woodpecker,Dryobates pubescens,2016-09-26 09:45,Near Island North Trail,1,57.7882173,-152.3912109,2016
653,Song Sparrow,Melospiza melodia,2016-09-26 09:45,Near Island North Trail,1,57.7882173,-152.3912109,2016
654,King Eider,Somateria spectabilis,2016-09-26 09:30,St. Paul Island (Pribilof Islands-Bering Sea),1,57.17012,-170.296751,2016
655,Common/Thick-billed Murre,Uria aalge/lomvia,2016-09-26 09:30,St. Paul Island (Pribilof Islands-Bering Sea),3,57.17012,-170.296751,2016
656,Glaucous Gull,Larus hyperboreus,2016-09-26 09:30,St. Paul Island (Pribilof Islands-Bering Sea),1,57.17012,-170.296751,2016
657,Snowy Owl,Bubo scandiacus,2016-09-26 09:30,St. Paul Island (Pribilof Islands-Bering Sea),1,57.17012,-170.296751,2016
658,Cedar Waxwing,Bombycilla cedrorum,2016-09-26 09:30,St. Paul Island (Pribilof Islands-Bering Sea),1,57.17012,-170.296751,2016
659,Common/Hoary Redpoll,Acanthis flammea/hornemanni,2016-09-26 09:30,St. Paul Island (Pribilof Islands-Bering Sea),2,57.17012,-170.296751,2016
660,Western Sandpiper,Calidris mauri,2016-09-26 09:15,St. Paul Island (Pribilof Islands-Bering Sea),2,57.17012,-170.296751,2016
661,Slaty-backed Gull,Larus schistisagus,2016-09-26 09:15,St. Paul Island (Pribilof Islands-Bering Sea),1,57.17012,-170.296751,2016
662,Common Redpoll,Acanthis flammea,2016-09-26 09:15,St. Paul Island (Pribilof Islands-Bering Sea),4,57.17012,-170.296751,2016
663,Savannah Sparrow,Passerculus sandwichensis,2016-09-26 09:15,St. Paul Island (Pribilof Islands-Bering Sea),1,57.17012,-170.296751,2016
664,Steller's Eider,Polysticta stelleri,2016-09-26 09:10,Gambell (general area),3,63.7793007,-171.7214584,2016
665,Spectacled Eider,Somateria fischeri,2016-09-26 09:10,Gambell (general area),50,63.7793007,-171.7214584,2016
666,Common Eider,Somateria mollissima,2016-09-26 09:10,Gambell (general area),40,63.7793007,-171.7214584,2016
667,Pomarine Jaeger,Stercorarius pomarinus,2016-09-26 09:10,Gambell (general area),3,63.7793007,-171.7214584,2016
668,Thick-billed Murre,Uria lomvia,2016-09-26 09:10,Gambell (general area),9,63.7793007,-171.7214584,2016
669,Least Auklet,Aethia pusilla,2016-09-26 09:10,Gambell (general area),500,63.7793007,-171.7214584,2016
670,Crested Auklet,Aethia cristatella,2016-09-26 09:10,Gambell (general area),45,63.7793007,-171.7214584,2016
671,Rough-legged Hawk,Buteo lagopus,2016-09-26 09:10,Gambell (general area),1,63.7793007,-171.7214584,2016
672,Red-throated Pipit,Anthus cervinus,2016-09-26 09:10,Gambell (general area),1,63.7793007,-171.7214584,2016
673,Hoary Redpoll,Acanthis hornemanni,2016-09-26 09:10,Gambell (general area),2,63.7793007,-171.7214584,2016
674,McKay's Bunting,Plectrophenax hyperboreus,2016-09-26 09:10,Gambell (general area),8,63.7793007,-171.7214584,2016
675,Orange-crowned Warbler,Leiothlypis celata,2016-09-26 09:10,Gambell (general area),1,63.7793007,-171.7214584,2016
676,Golden-crowned Sparrow,Zonotrichia atricapilla,2016-09-26 08:50,Campbell Creek Estuary Natural Area,1,61.1315982,-149.9667907,2016
677,Snow Goose,Anser caerulescens,2016-09-26 08:41,Yard,1,61.1960839,-149.9392927,2016
678,Anna's Hummingbird,Calypte anna,2016-09-26 08:05,Gene st. Home,1,58.4033194,-134.6000934,2016
679,California Gull,Larus californicus,2016-09-26 08:00,Glacier Highway Juneau - Home,1,58.3868183,-134.6490812,2016
680,Townsend's Warbler,Setophaga townsendi,2016-09-26 08:00,Glacier Highway Juneau - Home,1,58.3868183,-134.6490812,2016
681,Belted Kingfisher,Megaceryle alcyon,2016-09-26 07:45,Mendenhall Visitor Center-Trails,1,58.4168077,-134.5470929,2016
682,Mallard,Anas platyrhynchos,2015-09-26 18:15,Game Creek,10,58.078821,-135.4817889,2015
683,Green-winged Teal,Anas crecca,2015-09-26 18:15,Game Creek,30,58.078821,-135.4817889,2015
684,Mew Gull,Larus canus,2015-09-26 18:15,Game Creek,20,58.078821,-135.4817889,2015
685,Glaucous-winged Gull,Larus glaucescens,2015-09-26 18:15,Game Creek,20,58.078821,-135.4817889,2015
686,Bald Eagle,Haliaeetus leucocephalus,2015-09-26 18:15,Game Creek,4,58.078821,-135.4817889,2015
687,Belted Kingfisher,Megaceryle alcyon,2015-09-26 18:15,Game Creek,1,58.078821,-135.4817889,2015
688,Hairy Woodpecker,Dryobates villosus,2015-09-26 18:15,Game Creek,1,58.078821,-135.4817889,2015
689,Steller's Jay,Cyanocitta stelleri,2015-09-26 18:15,Game Creek,2,58.078821,-135.4817889,2015
690,Common Raven,Corvus corax,2015-09-26 18:15,Game Creek,6,58.078821,-135.4817889,2015
691,Chestnut-backed Chickadee,Poecile rufescens,2015-09-26 18:15,Game Creek,1,58.078821,-135.4817889,2015
692,Golden-crowned Kinglet,Regulus satrapa,2015-09-26 18:15,Game Creek,2,58.078821,-135.4817889,2015
693,Pacific Wren,Troglodytes pacificus,2015-09-26 18:15,Game Creek,2,58.078821,-135.4817889,2015
694,Song Sparrow,Melospiza melodia,2015-09-26 18:15,Game Creek,1,58.078821,-135.4817889,2015
695,Common Merganser,Mergus merganser,2015-09-26 17:30,Mendenhall Visitor Center-Trails,3,58.4168077,-134.5470929,2015
696,Black-billed Magpie,Pica hudsonia,2015-09-26 17:30,Mendenhall Visitor Center-Trails,1,58.4168077,-134.5470929,2015
697,Canada Goose,Branta canadensis,2015-09-26 17:00,Westchester Lagoon,10,61.2039868,-149.9091339,2015
698,Northern Shoveler,Spatula clypeata,2015-09-26 17:00,Westchester Lagoon,1,61.2039868,-149.9091339,2015
699,Gadwall,Mareca strepera,2015-09-26 17:00,Westchester Lagoon,30,61.2039868,-149.9091339,2015
700,American Wigeon,Mareca americana,2015-09-26 17:00,Westchester Lagoon,10,61.2039868,-149.9091339,2015
701,Lesser Scaup,Aythya affinis,2015-09-26 17:00,Westchester Lagoon,10,61.2039868,-149.9091339,2015
702,Greater/Lesser Scaup,Aythya marila/affinis,2015-09-26 17:00,Westchester Lagoon,100,61.2039868,-149.9091339,2015
703,Bufflehead,Bucephala albeola,2015-09-26 17:00,Westchester Lagoon,10,61.2039868,-149.9091339,2015
704,Common Goldeneye,Bucephala clangula,2015-09-26 17:00,Westchester Lagoon,20,61.2039868,-149.9091339,2015
705,Barrow's Goldeneye,Bucephala islandica,2015-09-26 17:00,Westchester Lagoon,5,61.2039868,-149.9091339,2015
706,Bonaparte's Gull,Chroicocephalus philadelphia,2015-09-26 17:00,Westchester Lagoon,2,61.2039868,-149.9091339,2015
707,Herring Gull,Larus argentatus,2015-09-26 17:00,Westchester Lagoon,1,61.2039868,-149.9091339,2015
708,Eurasian Wigeon,Mareca penelope,2015-09-26 16:30,St. Paul Island--Antone Lake and vicinity,10,57.1536139,-170.3452098,2015
709,Northern Pintail,Anas acuta,2015-09-26 16:30,St. Paul Island--Antone Lake and vicinity,124,57.1536139,-170.3452098,2015
710,Red Phalarope,Phalaropus fulicarius,2015-09-26 16:30,St. Paul Island--Antone Lake and vicinity,1,57.1536139,-170.3452098,2015
711,Common Snipe,Gallinago gallinago,2015-09-26 15:36,St. Paul Island--Pumphouse Lake,1,57.1506228,-170.2582359,2015
712,Black-capped Chickadee,Poecile atricapillus,2015-09-26 15:30,US-AK-Anchorage-2451 Wellington Ct,1,61.198038,-149.921177,2015
713,Red-breasted Nuthatch,Sitta canadensis,2015-09-26 15:30,US-AK-Anchorage-2451 Wellington Ct,1,61.198038,-149.921177,2015
714,Varied Thrush,Ixoreus naevius,2015-09-26 15:30,US-AK-Anchorage-2451 Wellington Ct,1,61.198038,-149.921177,2015
715,Dark-eyed Junco,Junco hyemalis,2015-09-26 15:30,US-AK-Anchorage-2451 Wellington Ct,2,61.198038,-149.921177,2015
716,Sanderling,Calidris alba,2015-09-26 15:00,St. Paul Island--Tonki Point,1,57.1471046,-170.2152401,2015
717,Rock Sandpiper,Calidris ptilocnemis,2015-09-26 15:00,St. Paul Island--Tonki Point,1,57.1471046,-170.2152401,2015
718,Red-necked Phalarope,Phalaropus lobatus,2015-09-26 15:00,St. Paul Island--Tonki Point,1,57.1471046,-170.2152401,2015
719,Anna's Hummingbird,Calypte anna,2015-09-26 13:35,Gustavus--Forelands,1,58.4121436,-135.724411,2015
720,American Robin,Turdus migratorius,2015-09-26 13:35,Gustavus--Forelands,15,58.4121436,-135.724411,2015
721,Golden-crowned Sparrow,Zonotrichia atricapilla,2015-09-26 13:35,Gustavus--Forelands,6,58.4121436,-135.724411,2015
722,Savannah Sparrow,Passerculus sandwichensis,2015-09-26 13:35,Gustavus--Forelands,2,58.4121436,-135.724411,2015
723,Yellow-rumped Warbler,Setophaga coronata,2015-09-26 13:35,Gustavus--Forelands,4,58.4121436,-135.724411,2015
724,Pacific Golden-Plover,Pluvialis fulva,2015-09-26 13:00,St. Paul Island--Polovina Hill,5,57.1840475,-170.1897109,2015
725,Red-throated Pipit,Anthus cervinus,2015-09-26 13:00,St. Paul Island--Polovina Hill,1,57.1840475,-170.1897109,2015
726,Gray-crowned Rosy-Finch,Leucosticte tephrocotis,2015-09-26 13:00,St. Paul Island--Polovina Hill,8,57.1840475,-170.1897109,2015
727,Common Redpoll,Acanthis flammea,2015-09-26 13:00,St. Paul Island--Polovina Hill,20,57.1840475,-170.1897109,2015
728,Ruddy Turnstone,Arenaria interpres,2015-09-26 12:23,St. Paul Island (Pribilof Islands-Bering Sea),3,57.17012,-170.296751,2015
729,Sharp-tailed Sandpiper,Calidris acuminata,2015-09-26 12:23,St. Paul Island (Pribilof Islands-Bering Sea),1,57.17012,-170.296751,2015
730,Lapland Longspur,Calcarius lapponicus,2015-09-26 12:23,St. Paul Island (Pribilof Islands-Bering Sea),7,57.17012,-170.296751,2015
731,Snow Bunting,Plectrophenax nivalis,2015-09-26 12:23,St. Paul Island (Pribilof Islands-Bering Sea),12,57.17012,-170.296751,2015
732,Hermit Thrush,Catharus guttatus,2015-09-26 12:10,Gold Creek Flume Trail,1,58.3056109,-134.4166946,2015
733,Iceland Gull,Larus glaucoides,2015-09-26 12:00,Hoonah (town) (Chichagof Is.),6,58.1070011,-135.4426503,2015
734,Pelagic Cormorant,Phalacrocorax pelagicus,2015-09-26 12:00,Hoonah (town) (Chichagof Is.),35,58.1070011,-135.4426503,2015
735,Great Blue Heron,Ardea herodias,2015-09-26 12:00,Hoonah (town) (Chichagof Is.),1,58.1070011,-135.4426503,2015
736,Northwestern Crow,Corvus caurinus,2015-09-26 12:00,Hoonah (town) (Chichagof Is.),6,58.1070011,-135.4426503,2015
737,American Tree Sparrow,Spizelloides arborea,2015-09-26 12:00,Hoonah (town) (Chichagof Is.),2,58.1070011,-135.4426503,2015
738,Greater White-fronted Goose,Anser albifrons,2015-09-26 11:30,Kalsin Pond and Kalsin Estuary,1,57.5847222,-152.4480556,2015
739,Trumpeter/Tundra Swan,Cygnus buccinator/columbianus,2015-09-26 11:30,Kalsin Pond and Kalsin Estuary,1,57.5847222,-152.4480556,2015
740,Harlequin Duck,Histrionicus histrionicus,2015-09-26 11:30,Kalsin Pond and Kalsin Estuary,2,57.5847222,-152.4480556,2015
741,Red-breasted Merganser,Mergus serrator,2015-09-26 11:30,Kalsin Pond and Kalsin Estuary,2,57.5847222,-152.4480556,2015
742,Pectoral Sandpiper,Calidris melanotos,2015-09-26 11:30,Kalsin Pond and Kalsin Estuary,2,57.5847222,-152.4480556,2015
743,Long-billed Dowitcher,Limnodromus scolopaceus,2015-09-26 11:30,Kalsin Pond and Kalsin Estuary,1,57.5847222,-152.4480556,2015
744,Greater Yellowlegs,Tringa melanoleuca,2015-09-26 11:30,Kalsin Pond and Kalsin Estuary,2,57.5847222,-152.4480556,2015
745,Herring x Glaucous-winged Gull (hybrid),Larus argentatus x glaucescens,2015-09-26 11:30,Kalsin Pond and Kalsin Estuary,6,57.5847222,-152.4480556,2015
746,Red Crossbill,Loxia curvirostra,2015-09-26 11:30,Kalsin Pond and Kalsin Estuary,6,57.5847222,-152.4480556,2015
747,Emperor Goose,Anser canagicus,2015-09-26 09:40,St. Paul Island (Pribilof Islands-Bering Sea),1,57.17012,-170.296751,2015
748,Eurasian/American Wigeon,Mareca penelope/americana,2015-09-26 09:40,St. Paul Island (Pribilof Islands-Bering Sea),1,57.17012,-170.296751,2015
749,Western Sandpiper,Calidris mauri,2015-09-26 09:40,St. Paul Island (Pribilof Islands-Bering Sea),1,57.17012,-170.296751,2015
750,Wandering Tattler,Tringa incana,2015-09-26 09:40,St. Paul Island (Pribilof Islands-Bering Sea),2,57.17012,-170.296751,2015
751,Common Murre,Uria aalge,2015-09-26 09:40,St. Paul Island--Reef Cliffs seawatch,1,57.1148415,-170.2756237,2015
752,Common/Thick-billed Murre,Uria aalge/lomvia,2015-09-26 09:40,St. Paul Island--Reef Cliffs seawatch,1,57.1148415,-170.2756237,2015
