,Common Name,Scientific Name,Date Sighted,Location Name,Num Sighted,Latitude,Longitude,year
399,Cape May Warbler,Setophaga tigrina,2018-09-26 11:39,Logan Hubble Memorial Park,1,37.5866593,-84.6192012,2018
400,duck sp.,Anatinae sp.,2018-09-26 10:54,Chimney Rock Marina,40,37.750694,-84.7062273,2018
401,Yellow-bellied Flycatcher,Empidonax flaviventris,2018-09-26 10:32,Craigmoor Estates,1,38.19097,-84.63638,2018
402,Blue-winged Warbler,Vermivora cyanoptera,2018-09-26 10:32,Craigmoor Estates,1,38.19097,-84.63638,2018
403,Canada Warbler,Cardellina canadensis,2018-09-26 10:32,Craigmoor Estates,1,38.19097,-84.63638,2018
404,Osprey,Pandion haliaetus,2018-09-26 10:30,Cedar Creek Lake,1,37.4865733,-84.548378,2018
405,Blackburnian Warbler,Setophaga fusca,2018-09-26 10:30,Cedar Creek Lake,1,37.4865733,-84.548378,2018
406,Blue Grosbeak,Passerina caerulea,2018-09-26 10:30,Cedar Creek Lake,4,37.4865733,-84.548378,2018
407,Common Nighthawk,Chordeiles minor,2018-09-26 10:00,Douglass Hills,1,38.2370593,-85.5583772,2018
408,Black Tern,Chlidonias niger,2018-09-26 10:00,Wolf Creek Dam,2,36.8664273,-85.1418409,2018
409,Common Loon,Gavia immer,2018-09-26 10:00,Wolf Creek Dam,1,36.8664273,-85.1418409,2018
410,American Bittern,Botaurus lentiginosus,2018-09-26 10:00,Diamond Links Golf Course,1,38.343982,-82.703568,2018
411,Red-breasted Nuthatch,Sitta canadensis,2018-09-26 10:00,Douglass Hills,1,38.2370593,-85.5583772,2018
412,Ring-necked Duck,Aythya collaris,2018-09-26 09:55,Frogue Pond (restricted access; roadside viewing),1,36.75972,-87.16924,2018
413,Lesser Yellowlegs,Tringa flavipes,2018-09-26 09:55,Frogue Pond (restricted access; roadside viewing),1,36.75972,-87.16924,2018
414,swallow sp.,Hirundinidae sp.,2018-09-26 09:32,Nettleroth Bird Sanctuary,1,38.2400677,-85.6917715,2018
415,Wood Thrush,Hylocichla mustelina,2018-09-26 09:15,Figett Bend Road,2,37.312442,-85.7394534,2018
416,Orange-crowned Warbler,Leiothlypis celata,2018-09-26 09:15,Figett Bend Road,1,37.312442,-85.7394534,2018
417,Black-throated Blue Warbler,Setophaga caerulescens,2018-09-26 09:15,Figett Bend Road,1,37.312442,-85.7394534,2018
418,Green Heron,Butorides virescens,2018-09-26 09:00,Surrey Hills Farm (restricted access),1,38.2831032,-85.6045228,2018
419,Northern Harrier,Circus hudsonius,2018-09-26 09:00,Surrey Hills Farm (restricted access),1,38.2831032,-85.6045228,2018
420,Sharp-shinned/Cooper's Hawk,Accipiter striatus/cooperii,2018-09-26 09:00,Surrey Hills Farm (restricted access),1,38.2831032,-85.6045228,2018
421,Great Horned Owl,Bubo virginianus,2018-09-26 09:00,Surrey Hills Farm (restricted access),1,38.2831032,-85.6045228,2018
422,Empidonax sp.,Empidonax sp.,2018-09-26 09:00,Cherokee Park,2,38.2390228,-85.6961489,2018
423,Bald Eagle,Haliaeetus leucocephalus,2017-09-26 18:00,"Rockcastle River, Jackson County, Kentucky",1,37.334636,-84.127362,2017
424,Ring-billed Gull,Larus delawarensis,2017-09-26 17:45,"Land Between the Lakes (Trigg Co., KY)",1,36.7930699,-88.0410061,2017
425,Broad-winged Hawk,Buteo platypterus,2017-09-26 17:45,"Land Between the Lakes (Trigg Co., KY)",1,36.7930699,-88.0410061,2017
426,Red-tailed Hawk,Buteo jamaicensis,2017-09-26 17:45,"Land Between the Lakes (Trigg Co., KY)",1,36.7930699,-88.0410061,2017
427,Belted Kingfisher,Megaceryle alcyon,2017-09-26 17:45,"Land Between the Lakes (Trigg Co., KY)",1,36.7930699,-88.0410061,2017
428,American Crow,Corvus brachyrhynchos,2017-09-26 17:45,"Land Between the Lakes (Trigg Co., KY)",4,36.7930699,-88.0410061,2017
429,European Starling,Sturnus vulgaris,2017-09-26 17:45,"Land Between the Lakes (Trigg Co., KY)",60,36.7930699,-88.0410061,2017
430,Eastern Bluebird,Sialia sialis,2017-09-26 17:45,"Land Between the Lakes (Trigg Co., KY)",4,36.7930699,-88.0410061,2017
431,Great Blue Heron,Ardea herodias,2017-09-26 16:31,"Old US-62, Kuttawa, Kentucky, US (37.052, -88.126)",5,37.0520537,-88.1261502,2017
432,Great Egret,Ardea alba,2017-09-26 16:31,"Old US-62, Kuttawa, Kentucky, US (37.052, -88.126)",3,37.0520537,-88.1261502,2017
433,Turkey Vulture,Cathartes aura,2017-09-26 16:31,"Old US-62, Kuttawa, Kentucky, US (37.052, -88.126)",25,37.0520537,-88.1261502,2017
434,Red-bellied Woodpecker,Melanerpes carolinus,2017-09-26 16:31,"Old US-62, Kuttawa, Kentucky, US (37.052, -88.126)",4,37.0520537,-88.1261502,2017
435,Hairy Woodpecker,Dryobates villosus,2017-09-26 15:37,Murray State Arboretum,1,36.6060586,-88.3296986,2017
436,Blue Jay,Cyanocitta cristata,2017-09-26 15:37,Murray State Arboretum,1,36.6060586,-88.3296986,2017
437,Carolina Chickadee,Poecile carolinensis,2017-09-26 15:37,Murray State Arboretum,2,36.6060586,-88.3296986,2017
438,Tufted Titmouse,Baeolophus bicolor,2017-09-26 15:37,Murray State Arboretum,1,36.6060586,-88.3296986,2017
439,Northern Mockingbird,Mimus polyglottos,2017-09-26 15:37,Murray State Arboretum,2,36.6060586,-88.3296986,2017
440,American Robin,Turdus migratorius,2017-09-26 15:37,Murray State Arboretum,2,36.6060586,-88.3296986,2017
441,Blue-winged Warbler,Vermivora cyanoptera,2017-09-26 15:37,Murray State Arboretum,2,36.6060586,-88.3296986,2017
442,Tennessee Warbler,Leiothlypis peregrina,2017-09-26 15:37,Murray State Arboretum,4,36.6060586,-88.3296986,2017
443,Nashville Warbler,Leiothlypis ruficapilla,2017-09-26 15:37,Murray State Arboretum,2,36.6060586,-88.3296986,2017
444,Bay-breasted Warbler,Setophaga castanea,2017-09-26 15:37,Murray State Arboretum,1,36.6060586,-88.3296986,2017
445,Blackburnian Warbler,Setophaga fusca,2017-09-26 15:37,Murray State Arboretum,1,36.6060586,-88.3296986,2017
446,Black-throated Green Warbler,Setophaga virens,2017-09-26 15:37,Murray State Arboretum,4,36.6060586,-88.3296986,2017
447,Canada Warbler,Cardellina canadensis,2017-09-26 15:37,Murray State Arboretum,1,36.6060586,-88.3296986,2017
448,Northern Cardinal,Cardinalis cardinalis,2017-09-26 15:37,Murray State Arboretum,1,36.6060586,-88.3296986,2017
449,Red-shouldered Hawk,Buteo lineatus,2017-09-26 14:30,Evergreen Cemetery (Louisville),3,38.1832497,-85.7143128,2017
450,Downy Woodpecker,Dryobates pubescens,2017-09-26 14:30,Evergreen Cemetery (Louisville),4,38.1832497,-85.7143128,2017
451,Northern Flicker,Colaptes auratus,2017-09-26 14:30,Evergreen Cemetery (Louisville),1,38.1832497,-85.7143128,2017
452,White-breasted Nuthatch,Sitta carolinensis,2017-09-26 14:30,Evergreen Cemetery (Louisville),1,38.1832497,-85.7143128,2017
453,Carolina Wren,Thryothorus ludovicianus,2017-09-26 14:30,Evergreen Cemetery (Louisville),7,38.1832497,-85.7143128,2017
454,House Finch,Haemorhous mexicanus,2017-09-26 14:30,Evergreen Cemetery (Louisville),1,38.1832497,-85.7143128,2017
455,White-throated Sparrow,Zonotrichia albicollis,2017-09-26 14:30,Evergreen Cemetery (Louisville),1,38.1832497,-85.7143128,2017
456,Song Sparrow,Melospiza melodia,2017-09-26 14:30,Evergreen Cemetery (Louisville),2,38.1832497,-85.7143128,2017
457,Magnolia Warbler,Setophaga magnolia,2017-09-26 14:30,Evergreen Cemetery (Louisville),1,38.1832497,-85.7143128,2017
458,Canada Goose,Branta canadensis,2017-09-26 13:15,Rose Hill,30,38.3393673,-85.3680611,2017
459,Wild Turkey,Meleagris gallopavo,2017-09-26 13:15,Rose Hill,1,38.3393673,-85.3680611,2017
460,Rock Pigeon,Columba livia,2017-09-26 13:15,Rose Hill,9,38.3393673,-85.3680611,2017
461,Mourning Dove,Zenaida macroura,2017-09-26 13:15,Rose Hill,3,38.3393673,-85.3680611,2017
462,Ruby-throated Hummingbird,Archilochus colubris,2017-09-26 13:15,Rose Hill,2,38.3393673,-85.3680611,2017
463,Black Vulture,Coragyps atratus,2017-09-26 13:15,Rose Hill,2,38.3393673,-85.3680611,2017
464,Eastern Phoebe,Sayornis phoebe,2017-09-26 13:15,Rose Hill,1,38.3393673,-85.3680611,2017
465,American Goldfinch,Spinus tristis,2017-09-26 13:15,Rose Hill,3,38.3393673,-85.3680611,2017
466,Summer Tanager,Piranga rubra,2017-09-26 13:15,Rose Hill,1,38.3393673,-85.3680611,2017
467,Chimney Swift,Chaetura pelagica,2017-09-26 11:53,US-Kentucky-Louisville-1925 South 7th Street - 38.22x-85.777,11,38.2201006,-85.7773067,2017
468,Forster's Tern,Sterna forsteri,2017-09-26 11:50,Van Buren Landing,3,37.9738181,-85.1580334,2017
469,Double-crested Cormorant,Phalacrocorax auritus,2017-09-26 11:50,Van Buren Landing,40,37.9738181,-85.1580334,2017
470,Green Heron,Butorides virescens,2017-09-26 11:50,Van Buren Landing,1,37.9738181,-85.1580334,2017
471,Pileated Woodpecker,Dryocopus pileatus,2017-09-26 11:50,Van Buren Landing,1,37.9738181,-85.1580334,2017
472,Eastern Screech-Owl,Megascops asio,2017-09-26 11:35,Knobs Road Loop,2,38.105242,-86.3862,2017
473,Red-headed Woodpecker,Melanerpes erythrocephalus,2017-09-26 11:35,Knobs Road Loop,1,38.105242,-86.3862,2017
474,American Kestrel,Falco sparverius,2017-09-26 11:35,Knobs Road Loop,1,38.105242,-86.3862,2017
475,Eastern Wood-Pewee,Contopus virens,2017-09-26 11:35,Knobs Road Loop,1,38.105242,-86.3862,2017
476,White-eyed Vireo,Vireo griseus,2017-09-26 11:35,Knobs Road Loop,1,38.105242,-86.3862,2017
477,Red-eyed Vireo,Vireo olivaceus,2017-09-26 11:35,Knobs Road Loop,1,38.105242,-86.3862,2017
478,Wood Thrush,Hylocichla mustelina,2017-09-26 11:35,Knobs Road Loop,2,38.105242,-86.3862,2017
479,House Sparrow,Passer domesticus,2017-09-26 11:35,Knobs Road Loop,2,38.105242,-86.3862,2017
480,Chipping Sparrow,Spizella passerina,2017-09-26 11:35,Knobs Road Loop,3,38.105242,-86.3862,2017
481,Eastern Towhee,Pipilo erythrophthalmus,2017-09-26 11:35,Knobs Road Loop,1,38.105242,-86.3862,2017
482,Baltimore Oriole,Icterus galbula,2017-09-26 11:35,Knobs Road Loop,1,38.105242,-86.3862,2017
483,Ovenbird,Seiurus aurocapilla,2017-09-26 11:35,Knobs Road Loop,1,38.105242,-86.3862,2017
484,American Redstart,Setophaga ruticilla,2017-09-26 11:35,Knobs Road Loop,1,38.105242,-86.3862,2017
485,Northern Parula,Setophaga americana,2017-09-26 11:35,Knobs Road Loop,1,38.105242,-86.3862,2017
486,Rose-breasted Grosbeak,Pheucticus ludovicianus,2017-09-26 11:35,Knobs Road Loop,1,38.105242,-86.3862,2017
487,Indigo Bunting,Passerina cyanea,2017-09-26 11:35,Knobs Road Loop,2,38.105242,-86.3862,2017
488,Killdeer,Charadrius vociferus,2017-09-26 10:34,Ohio River - Stephensport Waterfront,2,37.915499,-86.522902,2017
489,Spotted Sandpiper,Actitis macularius,2017-09-26 10:34,Ohio River - Stephensport Waterfront,1,37.915499,-86.522902,2017
490,Yellow-bellied Sapsucker,Sphyrapicus varius,2017-09-26 10:20,Douglass Hills,1,38.2370593,-85.5583772,2017
491,Gray-cheeked Thrush,Catharus minimus,2017-09-26 10:20,Douglass Hills,1,38.2370593,-85.5583772,2017
492,Gray Catbird,Dumetella carolinensis,2017-09-26 10:10,Taylorsville Lake SP ,3,38.0248698,-85.2641201,2017
493,Northern Harrier,Circus hudsonius,2017-09-26 09:53,Breckinridge Co. Incidentals,1,37.827936,-86.64714,2017
494,Mallard,Anas platyrhynchos,2017-09-26 09:36,Beckley Creek Park--Grand Allee Section,5,38.21077,-85.474903,2017
495,Barn Swallow,Hirundo rustica,2017-09-26 09:36,Beckley Creek Park--Grand Allee Section,1,38.21077,-85.474903,2017
496,Red-winged Blackbird,Agelaius phoeniceus,2017-09-26 09:36,Beckley Creek Park--Grand Allee Section,42,38.21077,-85.474903,2017
497,Chestnut-sided Warbler,Setophaga pensylvanica,2017-09-26 09:36,Beckley Creek Park--Grand Allee Section,1,38.21077,-85.474903,2017
498,Palm Warbler,Setophaga palmarum,2017-09-26 09:09,Litchfield Lane,1,38.024311,-84.566513,2017
499,Cooper's Hawk,Accipiter cooperii,2017-09-26 09:00,Douglass Hills,2,38.2370593,-85.5583772,2017
500,Swainson's Thrush,Catharus ustulatus,2017-09-26 08:40,Alpha,1,37.182608,-84.658483,2017
501,Common Yellowthroat,Geothlypis trichas,2017-09-26 08:40,Alpha,1,37.182608,-84.658483,2017
502,Cape May Warbler,Setophaga tigrina,2017-09-26 08:40,Alpha,1,37.182608,-84.658483,2017
503,Blue-gray Gnatcatcher,Polioptila caerulea,2017-09-26 08:27,Broad Run Park,2,38.1077159,-85.5383277,2017
504,House Wren,Troglodytes aedon,2017-09-26 08:27,Broad Run Park,1,38.1077159,-85.5383277,2017
505,Cedar Waxwing,Bombycilla cedrorum,2017-09-26 08:27,Broad Run Park,6,38.1077159,-85.5383277,2017
506,Black-and-white Warbler,Mniotilta varia,2017-09-26 08:27,Broad Run Park,1,38.1077159,-85.5383277,2017
507,Yellow-rumped Warbler,Setophaga coronata,2017-09-26 08:27,Broad Run Park,1,38.1077159,-85.5383277,2017
508,Common Nighthawk,Chordeiles minor,2017-09-26 08:16,Clarks River NWR--Environmental Education and Recreation Area,1,36.8532951,-88.3334188,2017
509,Wilson's Snipe,Gallinago delicata,2017-09-26 08:16,Clarks River NWR--Environmental Education and Recreation Area,8,36.8532951,-88.3334188,2017
510,Solitary Sandpiper,Tringa solitaria,2017-09-26 08:16,Clarks River NWR--Environmental Education and Recreation Area,3,36.8532951,-88.3334188,2017
511,Fish Crow,Corvus ossifragus,2017-09-26 08:16,Clarks River NWR--Environmental Education and Recreation Area,1,36.8532951,-88.3334188,2017
512,Brown Thrasher,Toxostoma rufum,2017-09-26 08:16,Clarks River NWR--Environmental Education and Recreation Area,4,36.8532951,-88.3334188,2017
513,Yellow-breasted Chat,Icteria virens,2017-09-26 08:16,Clarks River NWR--Environmental Education and Recreation Area,1,36.8532951,-88.3334188,2017
514,Scarlet Tanager,Piranga olivacea,2017-09-26 08:02,Vastwood Park,1,37.906518,-86.786526,2017
515,Brown-headed Cowbird,Molothrus ater,2017-09-26 07:43,Beaumont Preserve,5,38.0278785,-84.5650291,2017
516,Field Sparrow,Spizella pusilla,2017-09-26 07:15,moss house,3,37.0562731,-85.8968961,2017
517,flycatcher sp. (Tyrannidae sp.),Tyrannidae sp.,2017-09-26 06:45,Frank Lyne's Farm (Private) stakeout Harris's Sparrow 2014-2015,1,36.706112,-86.958198,2017
518,Lincoln's Sparrow,Melospiza lincolnii,2017-09-26 06:45,Frank Lyne's Farm (Private) stakeout Harris's Sparrow 2014-2015,1,36.706112,-86.958198,2017
519,Eastern Meadowlark,Sturnella magna,2017-09-26 06:45,Frank Lyne's Farm (Private) stakeout Harris's Sparrow 2014-2015,2,36.706112,-86.958198,2017
520,warbler sp. (Parulidae sp.),Parulidae sp.,2017-09-26 06:45,Frank Lyne's Farm (Private) stakeout Harris's Sparrow 2014-2015,1,36.706112,-86.958198,2017
521,Mourning Dove,Zenaida macroura,2016-09-26 19:40,Poplar Level - Area around Nightingale Ct,2,38.21374,-85.71269,2016
522,Chimney Swift,Chaetura pelagica,2016-09-26 19:40,Poplar Level - Area around Nightingale Ct,4,38.21374,-85.71269,2016
523,House Wren,Troglodytes aedon,2016-09-26 19:40,Poplar Level - Area around Nightingale Ct,1,38.21374,-85.71269,2016
524,Carolina Wren,Thryothorus ludovicianus,2016-09-26 19:40,Poplar Level - Area around Nightingale Ct,2,38.21374,-85.71269,2016
525,Gray Catbird,Dumetella carolinensis,2016-09-26 19:40,Poplar Level - Area around Nightingale Ct,2,38.21374,-85.71269,2016
526,American Robin,Turdus migratorius,2016-09-26 19:40,Poplar Level - Area around Nightingale Ct,1,38.21374,-85.71269,2016
527,Canada Goose,Branta canadensis,2016-09-26 19:03,"E.P. ""Tom"" Sawyer SP",25,38.2817914,-85.5584292,2016
528,Mallard,Anas platyrhynchos,2016-09-26 19:03,"E.P. ""Tom"" Sawyer SP",9,38.2817914,-85.5584292,2016
529,Cooper's Hawk,Accipiter cooperii,2016-09-26 19:03,"E.P. ""Tom"" Sawyer SP",1,38.2817914,-85.5584292,2016
530,Blue Jay,Cyanocitta cristata,2016-09-26 19:03,"E.P. ""Tom"" Sawyer SP",2,38.2817914,-85.5584292,2016
531,American Crow,Corvus brachyrhynchos,2016-09-26 19:03,"E.P. ""Tom"" Sawyer SP",2,38.2817914,-85.5584292,2016
532,Northern Cardinal,Cardinalis cardinalis,2016-09-26 19:03,"E.P. ""Tom"" Sawyer SP",4,38.2817914,-85.5584292,2016
533,Eurasian Collared-Dove,Streptopelia decaocto,2016-09-26 18:30,245 - Deatsville/Cox's Creek,1,37.8968987,-85.5650371,2016
534,Ruby-throated Hummingbird,Archilochus colubris,2016-09-26 18:30,245 - Deatsville/Cox's Creek,2,37.8968987,-85.5650371,2016
535,Turkey Vulture,Cathartes aura,2016-09-26 18:30,245 - Deatsville/Cox's Creek,4,37.8968987,-85.5650371,2016
536,Osprey,Pandion haliaetus,2016-09-26 18:30,245 - Deatsville/Cox's Creek,1,37.8968987,-85.5650371,2016
537,Bald Eagle,Haliaeetus leucocephalus,2016-09-26 18:30,245 - Deatsville/Cox's Creek,2,37.8968987,-85.5650371,2016
538,Carolina Chickadee,Poecile carolinensis,2016-09-26 18:30,245 - Deatsville/Cox's Creek,2,37.8968987,-85.5650371,2016
539,European Starling,Sturnus vulgaris,2016-09-26 18:30,245 - Deatsville/Cox's Creek,7,37.8968987,-85.5650371,2016
540,Northern Mockingbird,Mimus polyglottos,2016-09-26 18:30,245 - Deatsville/Cox's Creek,1,37.8968987,-85.5650371,2016
541,House Sparrow,Passer domesticus,2016-09-26 18:30,245 - Deatsville/Cox's Creek,4,37.8968987,-85.5650371,2016
542,House Finch,Haemorhous mexicanus,2016-09-26 18:30,245 - Deatsville/Cox's Creek,4,37.8968987,-85.5650371,2016
543,American Goldfinch,Spinus tristis,2016-09-26 18:30,245 - Deatsville/Cox's Creek,1,37.8968987,-85.5650371,2016
544,Song Sparrow,Melospiza melodia,2016-09-26 18:30,245 - Deatsville/Cox's Creek,1,37.8968987,-85.5650371,2016
545,Gadwall,Mareca strepera,2016-09-26 18:15,Hays Kennedy Park,5,38.35254,-85.6308371,2016
546,Killdeer,Charadrius vociferus,2016-09-26 18:15,Hays Kennedy Park,6,38.35254,-85.6308371,2016
547,Great Blue Heron,Ardea herodias,2016-09-26 18:15,Hays Kennedy Park,1,38.35254,-85.6308371,2016
548,Tree Swallow,Tachycineta bicolor,2016-09-26 18:15,Hays Kennedy Park,1,38.35254,-85.6308371,2016
549,Downy Woodpecker,Dryobates pubescens,2016-09-26 17:45,Lakeview Farm,1,37.9622126,-85.0168053,2016
550,Pileated Woodpecker,Dryocopus pileatus,2016-09-26 17:45,Lakeview Farm,1,37.9622126,-85.0168053,2016
551,Northern Flicker,Colaptes auratus,2016-09-26 17:45,Lakeview Farm,1,37.9622126,-85.0168053,2016
552,Eastern Phoebe,Sayornis phoebe,2016-09-26 17:45,Lakeview Farm,1,37.9622126,-85.0168053,2016
553,Tufted Titmouse,Baeolophus bicolor,2016-09-26 17:45,Lakeview Farm,1,37.9622126,-85.0168053,2016
554,White-breasted Nuthatch,Sitta carolinensis,2016-09-26 17:45,Lakeview Farm,3,37.9622126,-85.0168053,2016
555,Black-throated Green Warbler,Setophaga virens,2016-09-26 17:45,Lakeview Farm,1,37.9622126,-85.0168053,2016
556,Red-shouldered Hawk,Buteo lineatus,2016-09-26 17:40,backyard,1,38.9559925,-84.5500222,2016
557,Red-bellied Woodpecker,Melanerpes carolinus,2016-09-26 17:40,backyard,2,38.9559925,-84.5500222,2016
558,Tennessee Warbler,Leiothlypis peregrina,2016-09-26 17:40,backyard,1,38.9559925,-84.5500222,2016
559,Magnolia Warbler,Setophaga magnolia,2016-09-26 17:40,backyard,1,38.9559925,-84.5500222,2016
560,Bay-breasted Warbler,Setophaga castanea,2016-09-26 17:40,backyard,2,38.9559925,-84.5500222,2016
561,Great Egret,Ardea alba,2016-09-26 17:33,Pfeiffer Fish Hatchery,13,38.3202455,-84.8226929,2016
562,Belted Kingfisher,Megaceryle alcyon,2016-09-26 17:33,Pfeiffer Fish Hatchery,2,38.3202455,-84.8226929,2016
563,Eastern Bluebird,Sialia sialis,2016-09-26 17:33,Pfeiffer Fish Hatchery,3,38.3202455,-84.8226929,2016
564,Chipping Sparrow,Spizella passerina,2016-09-26 17:33,Pfeiffer Fish Hatchery,3,38.3202455,-84.8226929,2016
565,Field Sparrow,Spizella pusilla,2016-09-26 17:33,Pfeiffer Fish Hatchery,1,38.3202455,-84.8226929,2016
566,Pine Warbler,Setophaga pinus,2016-09-26 17:33,Pfeiffer Fish Hatchery,3,38.3202455,-84.8226929,2016
567,Yellow-billed Cuckoo,Coccyzus americanus,2016-09-26 17:30,Broad Run Park,1,38.1077159,-85.5383277,2016
568,Great Horned Owl,Bubo virginianus,2016-09-26 17:30,Broad Run Park,1,38.1077159,-85.5383277,2016
569,Eastern Wood-Pewee,Contopus virens,2016-09-26 17:30,Broad Run Park,1,38.1077159,-85.5383277,2016
570,Red-winged Blackbird,Agelaius phoeniceus,2016-09-26 17:30,Broad Run Park,25,38.1077159,-85.5383277,2016
571,Wood Duck,Aix sponsa,2016-09-26 15:30,Murl Pond (restricted access),1,36.8056081,-84.9473619,2016
572,Blue-winged Teal,Spatula discors,2016-09-26 15:30,Murl Pond (restricted access),2,36.8056081,-84.9473619,2016
573,Northern Shoveler,Spatula clypeata,2016-09-26 15:30,Murl Pond (restricted access),5,36.8056081,-84.9473619,2016
574,Green-winged Teal,Anas crecca,2016-09-26 15:30,Murl Pond (restricted access),1,36.8056081,-84.9473619,2016
575,Rock Pigeon,Columba livia,2016-09-26 15:30,Murl Pond (restricted access),12,36.8056081,-84.9473619,2016
576,Least Sandpiper,Calidris minutilla,2016-09-26 15:30,Murl Pond (restricted access),5,36.8056081,-84.9473619,2016
577,Pectoral Sandpiper,Calidris melanotos,2016-09-26 15:30,Murl Pond (restricted access),3,36.8056081,-84.9473619,2016
578,Semipalmated Sandpiper,Calidris pusilla,2016-09-26 15:30,Murl Pond (restricted access),1,36.8056081,-84.9473619,2016
579,Black Vulture,Coragyps atratus,2016-09-26 15:30,Murl Pond (restricted access),2,36.8056081,-84.9473619,2016
580,Red-tailed Hawk,Buteo jamaicensis,2016-09-26 15:30,Murl Pond (restricted access),1,36.8056081,-84.9473619,2016
581,Hairy Woodpecker,Dryobates villosus,2016-09-26 15:30,Murl Pond (restricted access),2,36.8056081,-84.9473619,2016
582,American Kestrel,Falco sparverius,2016-09-26 15:30,Murl Pond (restricted access),5,36.8056081,-84.9473619,2016
583,Red-eyed Vireo,Vireo olivaceus,2016-09-26 15:30,Murl Pond (restricted access),1,36.8056081,-84.9473619,2016
584,Barn Swallow,Hirundo rustica,2016-09-26 15:30,Murl Pond (restricted access),18,36.8056081,-84.9473619,2016
585,Brown Thrasher,Toxostoma rufum,2016-09-26 15:30,Murl Pond (restricted access),3,36.8056081,-84.9473619,2016
586,Swainson's Thrush,Catharus ustulatus,2016-09-26 15:30,Murl Pond (restricted access),2,36.8056081,-84.9473619,2016
587,Bobolink,Dolichonyx oryzivorus,2016-09-26 15:30,Murl Pond (restricted access),1,36.8056081,-84.9473619,2016
588,Eastern Meadowlark,Sturnella magna,2016-09-26 15:30,Murl Pond (restricted access),2,36.8056081,-84.9473619,2016
589,Common Yellowthroat,Geothlypis trichas,2016-09-26 15:30,Murl Pond (restricted access),3,36.8056081,-84.9473619,2016
590,Palm Warbler,Setophaga palmarum,2016-09-26 15:30,Murl Pond (restricted access),1,36.8056081,-84.9473619,2016
591,Prairie Warbler,Setophaga discolor,2016-09-26 15:30,Murl Pond (restricted access),1,36.8056081,-84.9473619,2016
592,Wilson's Warbler,Cardellina pusilla,2016-09-26 15:30,Murl Pond (restricted access),2,36.8056081,-84.9473619,2016
593,Summer Tanager,Piranga rubra,2016-09-26 15:30,Murl Pond (restricted access),1,36.8056081,-84.9473619,2016
594,Scarlet Tanager,Piranga olivacea,2016-09-26 15:30,Murl Pond (restricted access),2,36.8056081,-84.9473619,2016
595,Rose-breasted Grosbeak,Pheucticus ludovicianus,2016-09-26 15:30,Murl Pond (restricted access),3,36.8056081,-84.9473619,2016
596,Indigo Bunting,Passerina cyanea,2016-09-26 15:30,Murl Pond (restricted access),3,36.8056081,-84.9473619,2016
597,Pied-billed Grebe,Podilymbus podiceps,2016-09-26 11:00,"Morgan Pond, transient (restricted access; view from gravel field entrance)",9,36.6931304,-87.4702907,2016
598,warbler sp. (Parulidae sp.),Parulidae sp.,2016-09-26 10:08,Wilmore--203 Hutchins Dr.,1,37.8691547,-84.6599673,2016
599,Spotted Sandpiper,Actitis macularius,2016-09-26 10:00,Walmart flood pools,1,36.6674392,-87.4422026,2016
600,Solitary Sandpiper,Tringa solitaria,2016-09-26 10:00,Walmart flood pools,1,36.6674392,-87.4422026,2016
601,Red-breasted Nuthatch,Sitta canadensis,2016-09-26 09:43,Alpha,1,37.182608,-84.658483,2016
602,Wilson's Snipe,Gallinago delicata,2016-09-26 09:00,Farm pond-floodle,1,36.7416658,-87.5532997,2016
603,Double-crested Cormorant,Phalacrocorax auritus,2016-09-26 09:00,Farm pond-floodle,1,36.7416658,-87.5532997,2016
604,White-eyed Vireo,Vireo griseus,2016-09-26 09:00,Berea College Forest,2,37.5544274,-84.2409056,2016
605,Yellow-throated Vireo,Vireo flavifrons,2016-09-26 09:00,Berea College Forest,3,37.5544274,-84.2409056,2016
606,Horned Lark,Eremophila alpestris,2016-09-26 09:00,Walter Garrett Ln.  Flooded farmland,1,36.683349,-87.4149299,2016
607,Western/Eastern Meadowlark,Sturnella neglecta/magna,2016-09-26 09:00,Walter Garrett Ln.  Flooded farmland,7,36.683349,-87.4149299,2016
608,Black-and-white Warbler,Mniotilta varia,2016-09-26 09:00,Berea College Forest,1,37.5544274,-84.2409056,2016
609,Cedar Waxwing,Bombycilla cedrorum,2016-09-26 08:44,Jacobson Park,2,37.987572,-84.4229794,2016
610,Common Grackle,Quiscalus quiscula,2016-09-26 08:44,Jacobson Park,65,37.987572,-84.4229794,2016
611,Eastern Towhee,Pipilo erythrophthalmus,2016-09-26 07:30,Lakeview Farm,1,37.9622126,-85.0168053,2016
612,Yellow-billed/Black-billed Cuckoo,Coccyzus americanus/erythropthalmus,2016-09-26 07:00,41056 Maysville,1,38.640167,-83.75895,2016
613,Broad-winged Hawk,Buteo platypterus,2016-09-26 07:00,Harmon Hollow Rd.,1,36.725283,-84.9406793,2016
614,Red-headed Woodpecker,Melanerpes erythrocephalus,2016-09-26 07:00,Harmon Hollow Rd.,1,36.725283,-84.9406793,2016
615,Empidonax sp.,Empidonax sp.,2016-09-26 07:00,41056 Maysville,1,38.640167,-83.75895,2016
616,Blue-headed Vireo,Vireo solitarius,2016-09-26 07:00,Harmon Hollow Rd.,2,36.725283,-84.9406793,2016
617,Philadelphia Vireo,Vireo philadelphicus,2016-09-26 07:00,Harmon Hollow Rd.,1,36.725283,-84.9406793,2016
618,Gray-cheeked Thrush,Catharus minimus,2016-09-26 07:00,Harmon Hollow Rd.,2,36.725283,-84.9406793,2016
