,Common Name,Scientific Name,Date Sighted,Location Name,Num Sighted,Latitude,Longitude,year
0,Great Horned Owl,Bubo virginianus,2020-09-22 22:30,Chief Timothy Park,1,46.4159672,-117.1939945,2020
1,Gadwall,Mareca strepera,2020-09-22 22:09,"342 Wilson Street, Port Townsend, Washington, US (48.102, -122.786)",7,48.1018613,-122.785882,2020
2,Black Oystercatcher,Haematopus bachmani,2020-09-22 22:09,"342 Wilson Street, Port Townsend, Washington, US (48.102, -122.786)",1,48.1018613,-122.785882,2020
3,Black Turnstone,Arenaria melanocephala,2020-09-22 22:09,"342 Wilson Street, Port Townsend, Washington, US (48.102, -122.786)",43,48.1018613,-122.785882,2020
4,Surfbird,Calidris virgata,2020-09-22 22:09,"342 Wilson Street, Port Townsend, Washington, US (48.102, -122.786)",2,48.1018613,-122.785882,2020
5,shorebird sp.,Charadriiformes sp.,2020-09-22 22:09,"342 Wilson Street, Port Townsend, Washington, US (48.102, -122.786)",2,48.1018613,-122.785882,2020
6,Great Blue Heron,Ardea herodias,2020-09-22 22:09,"342 Wilson Street, Port Townsend, Washington, US (48.102, -122.786)",1,48.1018613,-122.785882,2020
7,Belted Kingfisher,Megaceryle alcyon,2020-09-22 22:09,"342 Wilson Street, Port Townsend, Washington, US (48.102, -122.786)",3,48.1018613,-122.785882,2020
8,Yellow Warbler,Setophaga petechia,2020-09-22 21:15,Battle Ground Yard,1,45.844,-122.475,2020
9,Killdeer,Charadrius vociferus,2020-09-22 21:00,House near Lincoln Park,1,48.11813,-123.476123,2020
10,Barn Owl,Tyto alba,2020-09-22 21:00,House near Lincoln Park,1,48.11813,-123.476123,2020
11,Swainson's Thrush,Catharus ustulatus,2020-09-22 20:49,Seattle--Broadview yard,7,47.726486,-122.3613238,2020
12,Hermit Thrush,Catharus guttatus,2020-09-22 20:49,Seattle--Broadview yard,1,47.726486,-122.3613238,2020
13,passerine sp.,Passeriformes sp.,2020-09-22 20:49,Seattle--Broadview yard,6,47.726486,-122.3613238,2020
14,bird sp.,Aves sp.,2020-09-22 20:49,Seattle--Broadview yard,1,47.726486,-122.3613238,2020
15,Northern Pygmy-Owl,Glaucidium gnoma,2020-09-22 19:40,Eagle Creek Rd.,1,47.6361296,-120.6186858,2020
16,Barred Owl,Strix varia,2020-09-22 19:40,Eagle Creek Rd.,1,47.6361296,-120.6186858,2020
17,Northern Saw-whet Owl,Aegolius acadicus,2020-09-22 19:40,Eagle Creek Rd.,1,47.6361296,-120.6186858,2020
18,Canada Goose,Branta canadensis,2020-09-22 19:19,"2509–2819 Frank Albert Rd E, Fife US-WA (47.2318,-122.3667)",120,47.231835,-122.366687,2020
19,Wood Duck,Aix sponsa,2020-09-22 19:19,"2509–2819 Frank Albert Rd E, Fife US-WA (47.2318,-122.3667)",8,47.231835,-122.366687,2020
20,Green Heron,Butorides virescens,2020-09-22 19:19,"2509–2819 Frank Albert Rd E, Fife US-WA (47.2318,-122.3667)",1,47.231835,-122.366687,2020
21,Red-winged Blackbird,Agelaius phoeniceus,2020-09-22 19:19,"2509–2819 Frank Albert Rd E, Fife US-WA (47.2318,-122.3667)",1,47.231835,-122.366687,2020
22,Common Yellowthroat,Geothlypis trichas,2020-09-22 19:19,"2509–2819 Frank Albert Rd E, Fife US-WA (47.2318,-122.3667)",2,47.231835,-122.366687,2020
23,American Crow,Corvus brachyrhynchos,2020-09-22 19:12,Seattle--Broadview yard,2,47.726486,-122.3613238,2020
24,White-crowned Sparrow,Zonotrichia leucophrys,2020-09-22 19:12,Seattle--Broadview yard,1,47.726486,-122.3613238,2020
25,Golden-crowned Sparrow,Zonotrichia atricapilla,2020-09-22 19:12,Seattle--Broadview yard,1,47.726486,-122.3613238,2020
26,Vaux's Swift,Chaetura vauxi,2020-09-22 19:00,Residence near downtown Chehalis,90,46.6659532,-122.9683346,2020
27,cormorant sp.,Phalacrocoracidae sp.,2020-09-22 18:55,Westport -- Marina,2,46.9096434,-124.1138792,2020
28,California Scrub-Jay,Aphelocoma californica,2020-09-22 18:54,University Place - Sunset Dr W and 29th St W,1,47.2333823,-122.5452965,2020
29,Great Egret,Ardea alba,2020-09-22 18:45,Fisher Slough (Restricted Access),1,48.323832,-122.3431277,2020
30,Caspian Tern,Hydroprogne caspia,2020-09-22 18:32,Westport -- Marina,1,46.9096434,-124.1138792,2020
31,Double-crested Cormorant,Phalacrocorax auritus,2020-09-22 18:32,Westport -- Marina,1,46.9096434,-124.1138792,2020
32,Brown Pelican,Pelecanus occidentalis,2020-09-22 18:32,Westport -- Marina,8,46.9096434,-124.1138792,2020
33,Domestic goose sp. (Domestic type),Anser sp. (Domestic type),2020-09-22 18:30,Bellingham--Padden Lagoon,2,48.7214584,-122.5085879,2020
34,Domestic goose sp. (Domestic type) x Canada Goose (hybrid),Anser sp. (Domestic type) x Branta canadensis,2020-09-22 18:30,Bellingham--Padden Lagoon,2,48.7214584,-122.5085879,2020
35,Mallard,Anas platyrhynchos,2020-09-22 18:30,Bellingham--Padden Lagoon,19,48.7214584,-122.5085879,2020
36,Common Goldeneye,Bucephala clangula,2020-09-22 18:30,Bellingham--Padden Lagoon,1,48.7214584,-122.5085879,2020
37,California Quail,Callipepla californica,2020-09-22 18:30,"1009 Canyonside Rd, Wenatchee US-WA 47.41025, -120.35771",21,47.410247,-120.357715,2020
38,Rock Pigeon,Columba livia,2020-09-22 18:30,"1009 Canyonside Rd, Wenatchee US-WA 47.41025, -120.35771",13,47.410247,-120.357715,2020
39,Band-tailed Pigeon,Patagioenas fasciata,2020-09-22 18:30,"106th and Park Ave. south, Tacoma, WA.",3,47.1606795,-121.9921231,2020
40,Eurasian Collared-Dove,Streptopelia decaocto,2020-09-22 18:30,"1009 Canyonside Rd, Wenatchee US-WA 47.41025, -120.35771",3,47.410247,-120.357715,2020
41,Mourning Dove,Zenaida macroura,2020-09-22 18:30,"1009 Canyonside Rd, Wenatchee US-WA 47.41025, -120.35771",7,47.410247,-120.357715,2020
42,Anna's Hummingbird,Calypte anna,2020-09-22 18:30,"106th and Park Ave. south, Tacoma, WA.",4,47.1606795,-121.9921231,2020
43,Glaucous-winged Gull,Larus glaucescens,2020-09-22 18:30,Bellingham--Padden Lagoon,2,48.7214584,-122.5085879,2020
44,Northern Flicker,Colaptes auratus,2020-09-22 18:30,"1009 Canyonside Rd, Wenatchee US-WA 47.41025, -120.35771",1,47.410247,-120.357715,2020
45,American Kestrel,Falco sparverius,2020-09-22 18:30,"1009 Canyonside Rd, Wenatchee US-WA 47.41025, -120.35771",2,47.410247,-120.357715,2020
46,Merlin,Falco columbarius,2020-09-22 18:30,"6235 NE Princeton Way, Seattle US-WA (47.6755,-122.2759)",1,47.675461,-122.275908,2020
47,Steller's Jay,Cyanocitta stelleri,2020-09-22 18:30,"1009 Canyonside Rd, Wenatchee US-WA 47.41025, -120.35771",4,47.410247,-120.357715,2020
48,Bewick's Wren,Thryomanes bewickii,2020-09-22 18:30,"106th and Park Ave. south, Tacoma, WA.",2,47.1606795,-121.9921231,2020
49,European Starling,Sturnus vulgaris,2020-09-22 18:30,"1009 Canyonside Rd, Wenatchee US-WA 47.41025, -120.35771",10,47.410247,-120.357715,2020
50,American Robin,Turdus migratorius,2020-09-22 18:30,"1009 Canyonside Rd, Wenatchee US-WA 47.41025, -120.35771",1,47.410247,-120.357715,2020
51,House Sparrow,Passer domesticus,2020-09-22 18:30,"1009 Canyonside Rd, Wenatchee US-WA 47.41025, -120.35771",4,47.410247,-120.357715,2020
52,Dark-eyed Junco,Junco hyemalis,2020-09-22 18:30,"106th and Park Ave. south, Tacoma, WA.",2,47.1606795,-121.9921231,2020
53,Song Sparrow,Melospiza melodia,2020-09-22 18:30,"106th and Park Ave. south, Tacoma, WA.",2,47.1606795,-121.9921231,2020
54,Spotted Towhee,Pipilo maculatus,2020-09-22 18:30,"106th and Park Ave. south, Tacoma, WA.",1,47.1606795,-121.9921231,2020
55,Black-capped Chickadee,Poecile atricapillus,2020-09-22 18:27,"916 Third Ave, Kirkland US-WA 47.67820, -122.19167",10,47.678205,-122.191668,2020
56,Golden-crowned Kinglet,Regulus satrapa,2020-09-22 18:27,"916 Third Ave, Kirkland US-WA 47.67820, -122.19167",2,47.678205,-122.191668,2020
57,Red-breasted Nuthatch,Sitta canadensis,2020-09-22 18:27,"916 Third Ave, Kirkland US-WA 47.67820, -122.19167",1,47.678205,-122.191668,2020
58,Surf Scoter,Melanitta perspicillata,2020-09-22 18:25,"Long Beach, not far outside the WorldMark",7,46.3474628,-124.0655256,2020
59,Semipalmated Plover,Charadrius semipalmatus,2020-09-22 18:25,"Long Beach, not far outside the WorldMark",1,46.3474628,-124.0655256,2020
60,Sanderling,Calidris alba,2020-09-22 18:25,"Long Beach, not far outside the WorldMark",300,46.3474628,-124.0655256,2020
61,Dunlin,Calidris alpina,2020-09-22 18:25,"Long Beach, not far outside the WorldMark",1,46.3474628,-124.0655256,2020
62,Western Sandpiper,Calidris mauri,2020-09-22 18:25,"Long Beach, not far outside the WorldMark",3,46.3474628,-124.0655256,2020
63,Western Gull,Larus occidentalis,2020-09-22 18:25,"Long Beach, not far outside the WorldMark",15,46.3474628,-124.0655256,2020
64,California Gull,Larus californicus,2020-09-22 18:25,"Long Beach, not far outside the WorldMark",12,46.3474628,-124.0655256,2020
65,Sooty Shearwater,Ardenna grisea,2020-09-22 18:25,"Long Beach, not far outside the WorldMark",2,46.3474628,-124.0655256,2020
66,Brandt's Cormorant,Phalacrocorax penicillatus,2020-09-22 18:25,"Long Beach, not far outside the WorldMark",2,46.3474628,-124.0655256,2020
67,Red-tailed Hawk,Buteo jamaicensis,2020-09-22 18:20,"Whitworth University, Spokane US-WA 47.75468, -117.41376",1,47.754683,-117.413756,2020
68,American Coot,Fulica americana,2020-09-22 18:16,Union Gap Costco Pond,5,46.5618124,-120.4970384,2020
69,Pied-billed Grebe,Podilymbus podiceps,2020-09-22 18:12,Olympia--Black Lake,1,46.994,-122.978,2020
70,Horned Grebe,Podiceps auritus,2020-09-22 18:12,Olympia--Black Lake,2,46.994,-122.978,2020
71,Bonaparte's Gull,Chroicocephalus philadelphia,2020-09-22 18:12,Olympia--Black Lake,1,46.994,-122.978,2020
72,Osprey,Pandion haliaetus,2020-09-22 18:12,Olympia--Black Lake,1,46.994,-122.978,2020
73,Western/Glaucous-winged Gull,Larus occidentalis/glaucescens,2020-09-22 18:06,Seattle--Broadview yard,4,47.726486,-122.3613238,2020
74,House Finch,Haemorhous mexicanus,2020-09-22 18:06,Seattle--Broadview yard,6,47.726486,-122.3613238,2020
75,Pelagic Cormorant,Phalacrocorax pelagicus,2020-09-22 18:00,"Marine Park, Bellingham",3,48.719177,-122.515797,2020
76,Turkey Vulture,Cathartes aura,2020-09-22 17:58,"98926, Ellensburg US-WA 47.11990, -120.38451",2,47.119904,-120.384513,2020
77,White-breasted Nuthatch,Sitta carolinensis,2020-09-22 17:58,"98926, Ellensburg US-WA 47.11990, -120.38451",1,47.119904,-120.384513,2020
78,American Pipit,Anthus rubescens,2020-09-22 17:58,"98926, Ellensburg US-WA 47.11990, -120.38451",1,47.119904,-120.384513,2020
79,Ruby-crowned Kinglet,Regulus calendula,2020-09-22 17:57,Home,1,46.613484,-120.431504,2020
80,Ring-billed Gull,Larus delawarensis,2020-09-22 17:54,"Nisqually National Wildlife Refuge, Olympia US-WA 47.08148, -122.71808",1,47.081481,-122.718078,2020
81,Bald Eagle,Haliaeetus leucocephalus,2020-09-22 17:54,"Nisqually National Wildlife Refuge, Olympia US-WA 47.08148, -122.71808",1,47.081481,-122.718078,2020
82,Peregrine Falcon,Falco peregrinus,2020-09-22 17:54,"Nisqually National Wildlife Refuge, Olympia US-WA 47.08148, -122.71808",1,47.081481,-122.718078,2020
83,Barn Swallow,Hirundo rustica,2020-09-22 17:54,"Nisqually National Wildlife Refuge, Olympia US-WA 47.08148, -122.71808",8,47.081481,-122.718078,2020
84,Bushtit,Psaltriparus minimus,2020-09-22 17:54,"Nisqually National Wildlife Refuge, Olympia US-WA 47.08148, -122.71808",15,47.081481,-122.718078,2020
85,Varied Thrush,Ixoreus naevius,2020-09-22 17:54,Seattle--Broadview yard,1,47.726486,-122.3613238,2020
86,Cedar Waxwing,Bombycilla cedrorum,2020-09-22 17:54,Seattle--Broadview yard,8,47.726486,-122.3613238,2020
87,Pine Siskin,Spinus pinus,2020-09-22 17:54,Seattle--Broadview yard,1,47.726486,-122.3613238,2020
88,Townsend's Warbler,Setophaga townsendi,2020-09-22 17:54,Seattle--Broadview yard,1,47.726486,-122.3613238,2020
89,Larus sp.,Larus sp.,2020-09-22 17:53,Me-Kwa-Mooks Park,1,47.563362,-122.4064708,2020
90,Cackling Goose,Branta hutchinsii,2020-09-22 17:46,Home,80,48.4287105,-122.3849219,2020
91,finch sp.,Fringillidae sp.,2020-09-22 17:45,Ruston Home (private),10,47.291385,-122.512268,2020
92,Brown Creeper,Certhia americana,2020-09-22 17:43,Seattle--Broadview yard,1,47.726486,-122.3613238,2020
93,Vesper Sparrow,Pooecetes gramineus,2020-09-22 17:43,Lake Sammamish SP,1,47.5597558,-122.0549817,2020
94,Black-billed Magpie,Pica hudsonia,2020-09-22 17:40,Yakima-Tahoma Cemetery,1,46.5764361,-120.5379291,2020
95,Brewer's Blackbird,Euphagus cyanocephalus,2020-09-22 17:40,"Herren Ave, Winlock US-WA 46.48355, -122.92036",30,46.483551,-122.920361,2020
96,Northern Pintail,Anas acuta,2020-09-22 17:39,Leque Island--Eide Rd.,2,48.2320943,-122.3829746,2020
97,Green-winged Teal,Anas crecca,2020-09-22 17:39,Leque Island--Eide Rd.,250,48.2320943,-122.3829746,2020
98,Black-bellied Plover,Pluvialis squatarola,2020-09-22 17:39,Leque Island--Eide Rd.,1,48.2320943,-122.3829746,2020
99,Baird's Sandpiper,Calidris bairdii,2020-09-22 17:39,Leque Island--Eide Rd.,1,48.2320943,-122.3829746,2020
100,Least Sandpiper,Calidris minutilla,2020-09-22 17:39,Leque Island--Eide Rd.,10,48.2320943,-122.3829746,2020
101,Long-billed Dowitcher,Limnodromus scolopaceus,2020-09-22 17:39,Leque Island--Eide Rd.,20,48.2320943,-122.3829746,2020
102,Short-billed/Long-billed Dowitcher,Limnodromus griseus/scolopaceus,2020-09-22 17:39,Leque Island--Eide Rd.,1,48.2320943,-122.3829746,2020
103,Wilson's Snipe,Gallinago delicata,2020-09-22 17:39,Leque Island--Eide Rd.,1,48.2320943,-122.3829746,2020
104,Greater Yellowlegs,Tringa melanoleuca,2020-09-22 17:39,Leque Island--Eide Rd.,1,48.2320943,-122.3829746,2020
105,Northern Harrier,Circus hudsonius,2020-09-22 17:39,Leque Island--Eide Rd.,1,48.2320943,-122.3829746,2020
106,Marsh Wren,Cistothorus palustris,2020-09-22 17:39,Leque Island--Eide Rd.,4,48.2320943,-122.3829746,2020
107,Savannah Sparrow,Passerculus sandwichensis,2020-09-22 17:39,Leque Island--Eide Rd.,3,48.2320943,-122.3829746,2020
108,Yellow-rumped Warbler,Setophaga coronata,2020-09-22 17:39,Leque Island--Eide Rd.,2,48.2320943,-122.3829746,2020
109,Common Merganser,Mergus merganser,2020-09-22 17:32,Fir Canyon Riparian Area,20,46.4435941,-119.2551756,2020
110,Downy Woodpecker,Dryobates pubescens,2020-09-22 17:32,Fir Canyon Riparian Area,2,46.4435941,-119.2551756,2020
111,Pacific Wren,Troglodytes pacificus,2020-09-22 17:32,Fir Canyon Riparian Area,1,46.4435941,-119.2551756,2020
112,blackbird sp.,Icteridae sp.,2020-09-22 17:32,Fir Canyon Riparian Area,30,46.4435941,-119.2551756,2020
113,Orange-crowned Warbler,Leiothlypis celata,2020-09-22 17:32,Fir Canyon Riparian Area,1,46.4435941,-119.2551756,2020
114,Mallard (Domestic type),Anas platyrhynchos (Domestic type),2020-09-22 17:30,Discovery Park--West Point,5,47.6618703,-122.4355298,2020
115,Pigeon Guillemot,Cepphus columba,2020-09-22 17:30,Discovery Park--West Point,1,47.6618703,-122.4355298,2020
116,Rhinoceros Auklet,Cerorhinca monocerata,2020-09-22 17:30,Discovery Park--West Point,5,47.6618703,-122.4355298,2020
117,Heermann's Gull,Larus heermanni,2020-09-22 17:30,Discovery Park--West Point,1,47.6618703,-122.4355298,2020
118,Mew Gull,Larus canus,2020-09-22 17:30,Discovery Park--West Point,1,47.6618703,-122.4355298,2020
119,Common Loon,Gavia immer,2020-09-22 17:30,Discovery Park--West Point,1,47.6618703,-122.4355298,2020
120,Warbling Vireo,Vireo gilvus,2020-09-22 17:30,Discovery Park--West Point,1,47.6618703,-122.4355298,2020
121,Chestnut-backed Chickadee,Poecile rufescens,2020-09-22 17:30,Discovery Park--West Point,5,47.6618703,-122.4355298,2020
122,Lincoln's Sparrow,Melospiza lincolnii,2020-09-22 17:29,Gardiner Beach,1,48.056878,-122.9152966,2020
123,Common Raven,Corvus corax,2020-09-22 17:28,"26010 S Smith Rd, Cheney US-WA (47.4153,-117.5282)",1,47.415264,-117.528163,2020
124,Western Bluebird,Sialia mexicana,2020-09-22 17:28,"26010 S Smith Rd, Cheney US-WA (47.4153,-117.5282)",12,47.415264,-117.528163,2020
125,Western Tanager,Piranga ludoviciana,2020-09-22 17:28,"26010 S Smith Rd, Cheney US-WA (47.4153,-117.5282)",1,47.415264,-117.528163,2020
126,Wild Turkey,Meleagris gallopavo,2020-09-22 17:22,Palouse Falls State Park,1,46.6633959,-118.2278128,2020
127,Rock Wren,Salpinctes obsoletus,2020-09-22 17:22,Palouse Falls State Park,1,46.6633959,-118.2278128,2020
128,American Goldfinch,Spinus tristis,2020-09-22 17:22,Palouse Falls State Park,20,46.6633959,-118.2278128,2020
129,American Redstart,Setophaga ruticilla,2020-09-22 17:22,Palouse Falls State Park,1,46.6633959,-118.2278128,2020
130,White-winged Scoter,Melanitta deglandi,2020-09-22 17:20,Samish Island--Day Use Area,4,48.5781665,-122.541408,2020
131,Hairy Woodpecker,Dryobates villosus,2020-09-22 17:20,Samish Island--Day Use Area,1,48.5781665,-122.541408,2020
132,Fox Sparrow,Passerella iliaca,2020-09-22 17:20,Samish Island--Day Use Area,1,48.5781665,-122.541408,2020
133,Northern Shoveler,Spatula clypeata,2020-09-22 17:18,Spencer Island,50,47.99167,-122.15833,2020
134,Ruddy Duck,Oxyura jamaicensis,2020-09-22 17:18,Spencer Island,10,47.99167,-122.15833,2020
135,Virginia Rail,Rallus limicola,2020-09-22 17:18,Spencer Island,4,47.99167,-122.15833,2020
136,Short-billed Dowitcher,Limnodromus griseus,2020-09-22 17:18,Spencer Island,4,47.99167,-122.15833,2020
137,Sharp-shinned Hawk,Accipiter striatus,2020-09-22 17:18,Spencer Island,1,47.99167,-122.15833,2020
138,Western Wood-Pewee,Contopus sordidulus,2020-09-22 17:18,Spencer Island,1,47.99167,-122.15833,2020
139,Western x Glaucous-winged Gull (hybrid),Larus occidentalis x glaucescens,2020-09-22 17:16,Seattle--Broadview yard,1,47.726486,-122.3613238,2020
140,American White Pelican,Pelecanus erythrorhynchos,2020-09-22 17:08,Woodland Bottoms,225,45.8880534,-122.7860738,2020
141,Black Phoebe,Sayornis nigricans,2020-09-22 17:08,Woodland Bottoms,1,45.8880534,-122.7860738,2020
142,American Wigeon,Mareca americana,2020-09-22 17:01,Skagit Wildlife Area--Fir Island Farm Reserve (Hayton Reserve),3,48.3394212,-122.4120712,2020
143,Lesser Yellowlegs,Tringa flavipes,2020-09-22 17:01,Skagit Wildlife Area--Fir Island Farm Reserve (Hayton Reserve),1,48.3394212,-122.4120712,2020
144,Red-necked Grebe,Podiceps grisegena,2020-09-22 16:56,Richmond Beach Saltwater Park,1,47.7635752,-122.3851633,2020
145,Bufflehead,Bucephala albeola,2020-09-22 16:52,Nature Conservancy Foulweather Bluff Preserve,1,47.9216197,-122.6001048,2020
146,Hooded Merganser,Lophodytes cucullatus,2020-09-22 16:52,Nature Conservancy Foulweather Bluff Preserve,5,47.9216197,-122.6001048,2020
147,Pectoral Sandpiper,Calidris melanotos,2020-09-22 16:52,Nature Conservancy Foulweather Bluff Preserve,4,47.9216197,-122.6001048,2020
148,Pileated Woodpecker,Dryocopus pileatus,2020-09-22 16:52,Nature Conservancy Foulweather Bluff Preserve,1,47.9216197,-122.6001048,2020
149,Red Crossbill,Loxia curvirostra,2020-09-22 16:52,Nature Conservancy Foulweather Bluff Preserve,1,47.9216197,-122.6001048,2020
150,duck sp.,Anatinae sp.,2020-09-22 16:50,Midway Beach,20,46.7687403,-124.0938386,2020
151,Black-throated Gray Warbler,Setophaga nigrescens,2020-09-22 16:43,Bainbridge Island - Yard - Fletcher Bay Road,1,47.6321976,-122.5587988,2020
152,hummingbird sp.,Trochilidae sp.,2020-09-22 16:39,Volunteer Park,1,47.6301994,-122.3135986,2020
153,Spotted Sandpiper,Actitis macularius,2020-09-22 16:39,Lake Sammamish SP,1,47.5597558,-122.0549817,2020
154,Blue-winged Teal,Spatula discors,2020-09-22 16:32,Union Bay Natural Area/Montlake Fill,2,47.65424,-122.29137,2020
155,Brown-headed Cowbird,Molothrus ater,2020-09-22 16:30,Maple View Farm,6,48.084168,-123.057287,2020
156,pigeon/dove sp.,Columbidae sp.,2020-09-22 16:19,Tokeland Road,1,46.7110763,-123.9955445,2020
157,Cinnamon Teal,Spatula cyanoptera,2020-09-22 16:09,"Meeker Pond, Kalama",4,46.0248001,-122.850194,2020
158,dabbling duck sp.,Anatidae sp. (dabbling duck sp.),2020-09-22 16:07,"Boe Rd., Stanwood",250,48.2104382,-122.3513031,2020
159,Broad-winged Hawk,Buteo platypterus,2020-09-22 16:00,Olympic NP--Hurricane Hill Trail,1,47.9814826,-123.5233244,2020
160,hawk sp.,Accipitridae sp. (hawk sp.),2020-09-22 16:00,Olympic NP--Hurricane Hill Trail,1,47.9814826,-123.5233244,2020
161,Canada Jay,Perisoreus canadensis,2020-09-22 16:00,Mt. Rainier NP--Sunrise,2,46.9149664,-121.6406529,2020
162,Whimbrel,Numenius phaeopus,2020-09-22 15:56,Westport -- Coast Guard Station/spit,2,46.9036701,-124.1003956,2020
163,Marbled Godwit,Limosa fedoa,2020-09-22 15:56,Westport -- Coast Guard Station/spit,800,46.9036701,-124.1003956,2020
164,Harlequin Duck,Histrionicus histrionicus,2020-09-22 15:54,Seattle-Winslow Ferry (Kitsap Co.),1,47.6084199,-122.491293,2020
165,American/Northwestern Crow,Corvus brachyrhynchos/caurinus,2020-09-22 15:46,"Jerisich Dock, Gig Harbor",6,47.3309799,-122.5816029,2020
166,Sooty Grouse,Dendragapus fuliginosus,2020-09-22 15:40,Irely Lake @ Lake Quinault,1,47.568336,-123.672874,2020
167,woodpecker sp.,Picidae sp.,2020-09-22 15:40,Irely Lake @ Lake Quinault,1,47.568336,-123.672874,2020
168,swallow sp.,Hirundinidae sp.,2020-09-22 15:37,832 Gardiner Beach Road my yard,2,48.0583226,-122.9198055,2020
169,Downy/Hairy Woodpecker,Dryobates pubescens/villosus,2020-09-22 15:36,Woodard Bay Preserve,1,47.1329872,-122.8453445,2020
170,Cooper's Hawk,Accipiter cooperii,2020-09-22 15:35,Slavin Ranch,1,47.5355731,-117.4245787,2020
171,House Wren,Troglodytes aedon,2020-09-22 15:35,Slavin Ranch,1,47.5355731,-117.4245787,2020
172,Chipping Sparrow,Spizella passerina,2020-09-22 15:35,Slavin Ranch,1,47.5355731,-117.4245787,2020
173,Ring-necked Pheasant,Phasianus colchicus,2020-09-22 15:25,Saltese--Church Pond,1,47.6389037,-117.1360343,2020
174,American Avocet,Recurvirostra americana,2020-09-22 15:25,Saltese--Church Pond,14,47.6389037,-117.1360343,2020
175,Violet-green Swallow,Tachycineta thalassina,2020-09-22 15:25,Saltese--Church Pond,40,47.6389037,-117.1360343,2020
176,sparrow sp.,Passerellidae sp. (sparrow sp.),2020-09-22 15:25,Saltese--Church Pond,5,47.6389037,-117.1360343,2020
177,Say's Phoebe,Sayornis saya,2020-09-22 15:24,Leavenworth National Fish Hatchery,1,47.5577099,-120.6697478,2020
178,American Dipper,Cinclus mexicanus,2020-09-22 15:24,Leavenworth National Fish Hatchery,2,47.5577099,-120.6697478,2020
179,Hutton's Vireo,Vireo huttoni,2020-09-22 15:23,Seattle--Broadview yard,1,47.726486,-122.3613238,2020
180,Sandhill Crane,Antigone canadensis,2020-09-22 15:21,Theler Wetlands,2,47.4378813,-122.8411134,2020
181,Purple Finch,Haemorhous purpureus,2020-09-22 15:21,Theler Wetlands,1,47.4378813,-122.8411134,2020
182,Dusky Grouse,Dendragapus obscurus,2020-09-22 15:18,"Rea Creek , Mazama US-WA (48.6402,-120.4803)",1,48.640204,-120.480257,2020
183,Ring-necked Duck,Aythya collaris,2020-09-22 15:06,Beaver Pond Trail (Okanogan Co.),4,48.4673444,-120.2625275,2020
184,Cassin's Finch,Haemorhous cassinii,2020-09-22 15:06,Beaver Pond Trail (Okanogan Co.),1,48.4673444,-120.2625275,2020
185,Rose-breasted Grosbeak,Pheucticus ludovicianus,2020-09-22 15:06,Beaver Pond Trail (Okanogan Co.),1,48.4673444,-120.2625275,2020
186,Black-necked Stilt,Himantopus mexicanus,2020-09-22 15:00,Vancouver Lowlands--End of Lower River Road,1,45.723659,-122.7540757,2020
187,Blue Jay,Cyanocitta cristata,2020-09-22 15:00,"Airway Heights, WA",2,47.67909,-117.625249,2020
188,tern sp.,Sterninae sp.,2020-09-22 14:54,North River,1,46.7478596,-123.8869858,2020
189,Cackling/Canada Goose,Branta hutchinsii/canadensis,2020-09-22 14:30,Old Mill Park,1,47.6497829,-122.6879149,2020
190,jay sp.,Corvidae sp. (jay sp.),2020-09-22 14:22,Spring Creek Fish Hatchery,6,45.7258138,-121.5536707,2020
191,chickadee sp.,Poecile sp.,2020-09-22 14:13,North Olympic WA--Lower Dungeness Unit,1,48.1448337,-123.1308693,2020
192,Red-breasted Merganser,Mergus serrator,2020-09-22 14:10,Bottle Beach,6,46.893277,-124.0468136,2020
193,Western Grebe,Aechmophorus occidentalis,2020-09-22 14:00,March Point,1,48.4988626,-122.5581551,2020
194,Black-backed Woodpecker,Picoides arcticus,2020-09-22 14:00,Trout Lake,1,45.99734,-121.52819,2020
195,Wilson's Warbler,Cardellina pusilla,2020-09-22 14:00,Red-tail Roost,1,47.9008098,-122.5490918,2020
196,Common Murre,Uria aalge,2020-09-22 13:40,Smith Island,44,48.3164864,-122.8296032,2020
197,Marbled Murrelet,Brachyramphus marmoratus,2020-09-22 13:40,Smith Island,23,48.3164864,-122.8296032,2020
198,Redhead,Aythya americana,2020-09-22 13:30,Liberty Lake County Park,1,47.6368969,-117.0610428,2020
199,Eared Grebe,Podiceps nigricollis,2020-09-22 13:30,Liberty Lake County Park,1,47.6368969,-117.0610428,2020
200,Spinus sp. (goldfinch sp.),Spinus sp. (goldfinch sp.),2020-09-22 13:15,Vancouver Lowlands--End of Lower River Road,2,45.723659,-122.7540757,2020
201,Snow Goose,Anser caerulescens,2020-09-22 13:00,Leque Island--Eide Rd.,5,48.2320943,-122.3829746,2020
202,Pacific Golden-Plover,Pluvialis fulva,2020-09-22 13:00,Leque Island--Eide Rd.,1,48.2320943,-122.3829746,2020
203,Hudsonian Godwit,Limosa haemastica,2020-09-22 13:00,Leque Island--Eide Rd.,1,48.2320943,-122.3829746,2020
204,Mountain Chickadee,Poecile gambeli,2020-09-22 13:00,4030 South Best Court,1,47.6189709,-117.2139044,2020
205,Greater Scaup,Aythya marila,2020-09-22 12:50,Skagit WMA--Jensen Access,14,48.3384463,-122.4334324,2020
206,Northwestern Crow,Corvus caurinus,2020-09-22 12:49,Olympic NP--Rialto Beach,2,47.9196209,-124.6385193,2020
207,Buteo sp.,Buteo sp.,2020-09-22 12:45,Edmonds - Backyard,1,47.7903093,-122.3340907,2020
