,Common Name,Scientific Name,Date Sited,Location Name,Num Sighted,Latitude,Longitude,year
0,Northern Saw-whet Owl,Aegolius acadicus,2020-09-26 23:58,Del Norte Coast Redwoods SP--Mill Creek Campground,1,41.6988261,-124.0947294,2020
1,Swainson's Thrush,Catharus ustulatus,2020-09-26 23:52,"Del Norte Coast Redwoods State Park, Crescent City US-CA 41.69998, -124.12010",1,41.699979,-124.120103,2020
2,Great Horned Owl,Bubo virginianus,2020-09-26 23:02,Stradella Rd home,1,34.112628,-118.462977,2020
3,Barn Swallow,Hirundo rustica,2020-09-26 23:00,Lazy Diamond Nursery,1,41.8809367,-124.1788101,2020
4,Barn Owl,Tyto alba,2020-09-26 22:20,back yard,1,33.2565852,-116.9965598,2020
5,Mallard,Anas platyrhynchos,2020-09-26 21:26,Home,2,38.3776439,-121.6026565,2020
6,Ring-necked Pheasant,Phasianus colchicus,2020-09-26 21:26,Home,3,38.3776439,-121.6026565,2020
7,Rock Pigeon,Columba livia,2020-09-26 21:26,Home,100,38.3776439,-121.6026565,2020
8,Eurasian Collared-Dove,Streptopelia decaocto,2020-09-26 21:26,Home,2,38.3776439,-121.6026565,2020
9,Mourning Dove,Zenaida macroura,2020-09-26 21:26,Home,2,38.3776439,-121.6026565,2020
10,Anna's Hummingbird,Calypte anna,2020-09-26 21:26,Home,3,38.3776439,-121.6026565,2020
11,Sandhill Crane,Antigone canadensis,2020-09-26 21:26,Home,5,38.3776439,-121.6026565,2020
12,Killdeer,Charadrius vociferus,2020-09-26 21:26,Home,2,38.3776439,-121.6026565,2020
13,Great Blue Heron,Ardea herodias,2020-09-26 21:26,Home,1,38.3776439,-121.6026565,2020
14,Great Egret,Ardea alba,2020-09-26 21:26,Home,1,38.3776439,-121.6026565,2020
15,Turkey Vulture,Cathartes aura,2020-09-26 21:26,Home,2,38.3776439,-121.6026565,2020
16,Northern Harrier,Circus hudsonius,2020-09-26 21:26,Home,1,38.3776439,-121.6026565,2020
17,Cooper's Hawk,Accipiter cooperii,2020-09-26 21:26,Home,1,38.3776439,-121.6026565,2020
18,Red-tailed Hawk,Buteo jamaicensis,2020-09-26 21:26,Home,1,38.3776439,-121.6026565,2020
19,American Kestrel,Falco sparverius,2020-09-26 21:26,Home,1,38.3776439,-121.6026565,2020
20,Black Phoebe,Sayornis nigricans,2020-09-26 21:26,Home,2,38.3776439,-121.6026565,2020
21,Say's Phoebe,Sayornis saya,2020-09-26 21:26,Home,1,38.3776439,-121.6026565,2020
22,Loggerhead Shrike,Lanius ludovicianus,2020-09-26 21:26,Home,1,38.3776439,-121.6026565,2020
23,American Crow,Corvus brachyrhynchos,2020-09-26 21:26,Home,2,38.3776439,-121.6026565,2020
24,Tree Swallow,Tachycineta bicolor,2020-09-26 21:26,Home,70,38.3776439,-121.6026565,2020
25,Ruby-crowned Kinglet,Regulus calendula,2020-09-26 21:26,Home,1,38.3776439,-121.6026565,2020
26,Marsh Wren,Cistothorus palustris,2020-09-26 21:26,Home,2,38.3776439,-121.6026565,2020
27,European Starling,Sturnus vulgaris,2020-09-26 21:26,Home,170,38.3776439,-121.6026565,2020
28,Northern Mockingbird,Mimus polyglottos,2020-09-26 21:26,Home,1,38.3776439,-121.6026565,2020
29,House Finch,Haemorhous mexicanus,2020-09-26 21:26,Home,12,38.3776439,-121.6026565,2020
30,American Goldfinch,Spinus tristis,2020-09-26 21:26,Home,1,38.3776439,-121.6026565,2020
31,White-crowned Sparrow,Zonotrichia leucophrys,2020-09-26 21:26,Home,8,38.3776439,-121.6026565,2020
32,Savannah Sparrow,Passerculus sandwichensis,2020-09-26 21:26,Home,14,38.3776439,-121.6026565,2020
33,Song Sparrow,Melospiza melodia,2020-09-26 21:26,Home,1,38.3776439,-121.6026565,2020
34,Lincoln's Sparrow,Melospiza lincolnii,2020-09-26 21:26,Home,3,38.3776439,-121.6026565,2020
35,Western Meadowlark,Sturnella neglecta,2020-09-26 21:26,Home,2,38.3776439,-121.6026565,2020
36,Red-winged Blackbird,Agelaius phoeniceus,2020-09-26 21:26,Home,40,38.3776439,-121.6026565,2020
37,Brewer's Blackbird,Euphagus cyanocephalus,2020-09-26 21:26,Home,9,38.3776439,-121.6026565,2020
38,Yellow Warbler,Setophaga petechia,2020-09-26 21:26,Home,1,38.3776439,-121.6026565,2020
39,Western Screech-Owl,Megascops kennicottii,2020-09-26 21:00,Sullivan--NFC Station,1,36.479265,-121.721796,2020
40,Grasshopper Sparrow,Ammodramus savannarum,2020-09-26 21:00,Sullivan--NFC Station,1,36.479265,-121.721796,2020
41,Golden-crowned Sparrow,Zonotrichia atricapilla,2020-09-26 21:00,Sullivan--NFC Station,1,36.479265,-121.721796,2020
42,owl sp.,Strigiformes sp.,2020-09-26 20:30,Our backyard,1,32.7734194,-117.0016479,2020
43,Common Poorwill,Phalaenoptilus nuttallii,2020-09-26 19:37,Santa Teresa CP--Stile Entrance,1,37.2040986,-121.8057632,2020
44,Western Bluebird,Sialia mexicana,2020-09-26 19:32,Harvest Inn,4,38.491874,-122.454659,2020
45,Lesser Goldfinch,Spinus psaltria,2020-09-26 19:32,Harvest Inn,10,38.491874,-122.454659,2020
46,Dark-eyed Junco,Junco hyemalis,2020-09-26 19:32,Harvest Inn,4,38.491874,-122.454659,2020
47,California Towhee,Melozone crissalis,2020-09-26 19:32,Harvest Inn,2,38.491874,-122.454659,2020
48,Black-crowned Night-Heron,Nycticorax nycticorax,2020-09-26 19:28,"17932 Lyons Valley Road, Jamul, California",1,32.7149441,-116.7606032,2020
49,Allen's Hummingbird,Selasphorus sasin,2020-09-26 19:26,Los Penasquitos Marsh Preserve--Carmel Valley Rd. pullouts,4,32.9325739,-117.2523218,2020
50,Black-bellied Plover,Pluvialis squatarola,2020-09-26 19:26,Los Penasquitos Marsh Preserve--Carmel Valley Rd. pullouts,1,32.9325739,-117.2523218,2020
51,Semipalmated Plover,Charadrius semipalmatus,2020-09-26 19:26,Los Penasquitos Marsh Preserve--Carmel Valley Rd. pullouts,2,32.9325739,-117.2523218,2020
52,Willet,Tringa semipalmata,2020-09-26 19:26,Los Penasquitos Marsh Preserve--Carmel Valley Rd. pullouts,2,32.9325739,-117.2523218,2020
53,Heermann's Gull,Larus heermanni,2020-09-26 19:26,Los Penasquitos Marsh Preserve--Carmel Valley Rd. pullouts,1,32.9325739,-117.2523218,2020
54,Western Gull,Larus occidentalis,2020-09-26 19:26,Los Penasquitos Marsh Preserve--Carmel Valley Rd. pullouts,30,32.9325739,-117.2523218,2020
55,California Gull,Larus californicus,2020-09-26 19:26,Los Penasquitos Marsh Preserve--Carmel Valley Rd. pullouts,2,32.9325739,-117.2523218,2020
56,Caspian Tern,Hydroprogne caspia,2020-09-26 19:26,Los Penasquitos Marsh Preserve--Carmel Valley Rd. pullouts,4,32.9325739,-117.2523218,2020
57,Royal/Elegant Tern,Thalasseus maximus/elegans,2020-09-26 19:26,Los Penasquitos Marsh Preserve--Carmel Valley Rd. pullouts,1,32.9325739,-117.2523218,2020
58,Double-crested Cormorant,Phalacrocorax auritus,2020-09-26 19:26,Los Penasquitos Marsh Preserve--Carmel Valley Rd. pullouts,3,32.9325739,-117.2523218,2020
59,Brown Pelican,Pelecanus occidentalis,2020-09-26 19:26,Los Penasquitos Marsh Preserve--Carmel Valley Rd. pullouts,1,32.9325739,-117.2523218,2020
60,Snowy Egret,Egretta thula,2020-09-26 19:26,Los Penasquitos Marsh Preserve--Carmel Valley Rd. pullouts,4,32.9325739,-117.2523218,2020
61,Belted Kingfisher,Megaceryle alcyon,2020-09-26 19:26,Los Penasquitos Marsh Preserve--Carmel Valley Rd. pullouts,1,32.9325739,-117.2523218,2020
62,House Wren,Troglodytes aedon,2020-09-26 19:26,Los Penasquitos Marsh Preserve--Carmel Valley Rd. pullouts,1,32.9325739,-117.2523218,2020
63,House Sparrow,Passer domesticus,2020-09-26 19:26,Los Penasquitos Marsh Preserve--Carmel Valley Rd. pullouts,3,32.9325739,-117.2523218,2020
64,Common Yellowthroat,Geothlypis trichas,2020-09-26 19:26,Los Penasquitos Marsh Preserve--Carmel Valley Rd. pullouts,1,32.9325739,-117.2523218,2020
65,Pied-billed Grebe,Podilymbus podiceps,2020-09-26 19:13,Morro Bay SP--Marina/Boardwalk Trail,9,35.3445235,-120.8418006,2020
66,hummingbird sp.,Trochilidae sp.,2020-09-26 19:13,Morro Bay SP--Marina/Boardwalk Trail,2,35.3445235,-120.8418006,2020
67,Long-billed Curlew,Numenius americanus,2020-09-26 19:13,Morro Bay SP--Marina/Boardwalk Trail,3,35.3445235,-120.8418006,2020
68,Marbled Godwit,Limosa fedoa,2020-09-26 19:13,Morro Bay SP--Marina/Boardwalk Trail,8,35.3445235,-120.8418006,2020
69,gull sp.,Larinae sp.,2020-09-26 19:13,Morro Bay SP--Marina/Boardwalk Trail,2,35.3445235,-120.8418006,2020
70,American White Pelican,Pelecanus erythrorhynchos,2020-09-26 19:13,Morro Bay SP--Marina/Boardwalk Trail,12,35.3445235,-120.8418006,2020
71,Canada Goose,Branta canadensis,2020-09-26 19:08,"29475 Pebble Beach Dr, Murrieta US-CA 33.56793, -117.14564",2,33.567933,-117.145637,2020
72,American Coot,Fulica americana,2020-09-26 19:08,"29475 Pebble Beach Dr, Murrieta US-CA 33.56793, -117.14564",5,33.567933,-117.145637,2020
73,Wrentit,Chamaea fasciata,2020-09-26 19:01,Santa Teresa CP--Stile Entrance,2,37.2040986,-121.8057632,2020
74,Rufous-crowned Sparrow,Aimophila ruficeps,2020-09-26 19:01,Santa Teresa CP--Stile Entrance,3,37.2040986,-121.8057632,2020
75,Black-necked Stilt,Himantopus mexicanus,2020-09-26 18:50,San Francisco Bay Trail--Tony Lema Golf Course,35,37.6844064,-122.1786831,2020
76,Least Sandpiper,Calidris minutilla,2020-09-26 18:50,"Santa Monica State Beach, Santa Monica US-CA (34.0019,-118.4890)",30,34.001898,-118.489049,2020
77,Western Sandpiper,Calidris mauri,2020-09-26 18:50,San Francisco Bay Trail--Tony Lema Golf Course,1,37.6844064,-122.1786831,2020
78,Long-billed Dowitcher,Limnodromus scolopaceus,2020-09-26 18:50,San Francisco Bay Trail--Tony Lema Golf Course,37,37.6844064,-122.1786831,2020
79,California Scrub-Jay,Aphelocoma californica,2020-09-26 18:48,"Hutton Street, San Luis Obispo, California, US (35.271, -120.661)",2,35.270761,-120.6612533,2020
80,Fox Sparrow,Passerella iliaca,2020-09-26 18:46,US-California-Napa-2160 Penny Lane - 38.282x-122.254,2,38.2820399,-122.2543821,2020
81,tern sp.,Sterninae sp.,2020-09-26 18:45,"Route 1, near Point Mugu SP, Oxnard, CA",2,34.086083,-119.057557,2020
82,cormorant sp.,Phalacrocoracidae sp.,2020-09-26 18:45,"Route 1, near Point Mugu SP, Oxnard, CA",3,34.086083,-119.057557,2020
83,Acorn Woodpecker,Melanerpes formicivorus,2020-09-26 18:45,Petaluma - Queens Lane Yard,1,38.274053,-122.7244145,2020
84,Nuttall's Woodpecker,Dryobates nuttallii,2020-09-26 18:45,Petaluma - Queens Lane Yard,1,38.274053,-122.7244145,2020
85,Common Raven,Corvus corax,2020-09-26 18:45,Petaluma - Queens Lane Yard,1,38.274053,-122.7244145,2020
86,Horned Lark,Eremophila alpestris,2020-09-26 18:45,Mesa Road Trilogy,2,35.0277199,-120.5428081,2020
87,Bushtit,Psaltriparus minimus,2020-09-26 18:45,Petaluma - Queens Lane Yard,1,38.274053,-122.7244145,2020
88,Bewick's Wren,Thryomanes bewickii,2020-09-26 18:45,Petaluma - Queens Lane Yard,1,38.274053,-122.7244145,2020
89,Western Grebe,Aechmophorus occidentalis,2020-09-26 18:38,Calero Reservoir,1,37.18776,-121.77645,2020
90,White-tailed Kite,Elanus leucurus,2020-09-26 18:38,Calero Reservoir,2,37.18776,-121.77645,2020
91,Northern Flicker,Colaptes auratus,2020-09-26 18:37,"1262 Aspen Dr, Pacifica US-CA 37.58691, -122.47563",1,37.586909,-122.475628,2020
92,Chestnut-backed Chickadee,Poecile rufescens,2020-09-26 18:37,"1262 Aspen Dr, Pacifica US-CA 37.58691, -122.47563",3,37.586909,-122.475628,2020
93,Wild Turkey,Meleagris gallopavo,2020-09-26 18:30,Coyote Valley--Bailey Ave. pond,8,37.1914333,-121.7481709,2020
94,Whimbrel,Numenius phaeopus,2020-09-26 18:30,Port San Luis,14,35.1708616,-120.7562256,2020
95,Elegant Tern,Thalasseus elegans,2020-09-26 18:30,Port San Luis,18,35.1708616,-120.7562256,2020
96,Red-shouldered Hawk,Buteo lineatus,2020-09-26 18:30,Giacomini Wetlands,1,38.0660005,-122.8089738,2020
97,Common Merganser,Mergus merganser,2020-09-26 18:28,Turtle Bay East Open Space,2,40.5845121,-122.366302,2020
98,Oak Titmouse,Baeolophus inornatus,2020-09-26 18:28,Turtle Bay East Open Space,1,40.5845121,-122.366302,2020
99,California Quail,Callipepla californica,2020-09-26 18:27,"Potrero Open Space, Newbury Park, CA",11,34.170521,-118.944234,2020
100,Band-tailed Pigeon,Patagioenas fasciata,2020-09-26 18:27,Primrose Yard,2,34.1533552,-118.003089,2020
101,White-breasted Nuthatch,Sitta carolinensis,2020-09-26 18:27,"Potrero Open Space, Newbury Park, CA",1,34.170521,-118.944234,2020
102,Spotted Towhee,Pipilo maculatus,2020-09-26 18:27,"Potrero Open Space, Newbury Park, CA",1,34.170521,-118.944234,2020
103,Yellow-rumped Warbler,Setophaga coronata,2020-09-26 18:27,"Potrero Open Space, Newbury Park, CA",4,34.170521,-118.944234,2020
104,Hooded Merganser,Lophodytes cucullatus,2020-09-26 18:24,Topanga County Beach,1,34.0387925,-118.5819088,2020
105,Royal Tern,Thalasseus maximus,2020-09-26 18:24,Topanga County Beach,3,34.0387925,-118.5819088,2020
106,Nanday Parakeet,Aratinga nenday,2020-09-26 18:24,Topanga County Beach,2,34.0387925,-118.5819088,2020
107,Cedar Waxwing,Bombycilla cedrorum,2020-09-26 18:24,"6943-6999 Arrowwood Drive, Riverbank, California, US (37.74, -120.959)",14,37.7398816,-120.9586767,2020
108,Bald Eagle,Haliaeetus leucocephalus,2020-09-26 18:23,"31289–31299 Alpine Meadows Rd, Shingletown US-CA 40.49114, -121.88617",1,40.491136,-121.886174,2020
109,Orange-crowned Warbler,Leiothlypis celata,2020-09-26 18:20,Glenn St,1,39.7399634,-121.8110687,2020
110,Mute Swan,Cygnus olor,2020-09-26 18:17,Las Gallinas Valley Sanitary District,2,38.0274109,-122.515583,2020
111,Northern Shoveler,Spatula clypeata,2020-09-26 18:17,Las Gallinas Valley Sanitary District,2,38.0274109,-122.515583,2020
112,Mallard (Domestic type),Anas platyrhynchos (Domestic type),2020-09-26 18:17,Las Gallinas Valley Sanitary District,2,38.0274109,-122.515583,2020
113,Green-winged Teal,Anas crecca,2020-09-26 18:17,Las Gallinas Valley Sanitary District,4,38.0274109,-122.515583,2020
114,Vaux's Swift,Chaetura vauxi,2020-09-26 18:17,Las Gallinas Valley Sanitary District,25,38.0274109,-122.515583,2020
115,Red-necked Phalarope,Phalaropus lobatus,2020-09-26 18:17,Las Gallinas Valley Sanitary District,2,38.0274109,-122.515583,2020
116,Sharp-shinned Hawk,Accipiter striatus,2020-09-26 18:17,Las Gallinas Valley Sanitary District,1,38.0274109,-122.515583,2020
117,Greater Roadrunner,Geococcyx californianus,2020-09-26 18:16,"1 Sagebrush Lane, Weldon US-CA",1,35.6930643,-118.2900524,2020
118,Sharp-shinned/Cooper's Hawk,Accipiter striatus/cooperii,2020-09-26 18:16,"1 Sagebrush Lane, Weldon US-CA",1,35.6930643,-118.2900524,2020
119,Hairy Woodpecker,Dryobates villosus,2020-09-26 18:16,"1 Sagebrush Lane, Weldon US-CA",1,35.6930643,-118.2900524,2020
120,Yellow-billed Magpie,Pica nuttalli,2020-09-26 18:16,Coyote Valley--Laguna Ave.,1,37.1871074,-121.7367554,2020
121,Cactus Wren,Campylorhynchus brunneicapillus,2020-09-26 18:16,"1 Sagebrush Lane, Weldon US-CA",1,35.6930643,-118.2900524,2020
122,Brewer's Sparrow,Spizella breweri,2020-09-26 18:16,"1 Sagebrush Lane, Weldon US-CA",1,35.6930643,-118.2900524,2020
123,Black-throated Sparrow,Amphispiza bilineata,2020-09-26 18:16,"1 Sagebrush Lane, Weldon US-CA",2,35.6930643,-118.2900524,2020
124,American Avocet,Recurvirostra americana,2020-09-26 18:13,Middle Harbor Shoreline Park,8,37.8054779,-122.3259401,2020
125,Black Oystercatcher,Haematopus bachmani,2020-09-26 18:13,Middle Harbor Shoreline Park,2,37.8054779,-122.3259401,2020
126,Ring-billed Gull,Larus delawarensis,2020-09-26 18:13,Middle Harbor Shoreline Park,5,37.8054779,-122.3259401,2020
127,Forster's Tern,Sterna forsteri,2020-09-26 18:13,Middle Harbor Shoreline Park,13,37.8054779,-122.3259401,2020
128,Northern Pintail,Anas acuta,2020-09-26 18:10,Cosumnes River Preserve,4,38.2658235,-121.4394915,2020
129,Greater Yellowlegs,Tringa melanoleuca,2020-09-26 18:10,Cosumnes River Preserve,8,38.2658235,-121.4394915,2020
130,Lesser Yellowlegs,Tringa flavipes,2020-09-26 18:10,Cosumnes River Preserve,1,38.2658235,-121.4394915,2020
131,Cassin's/Western Kingbird,Tyrannus vociferans/verticalis,2020-09-26 18:08,Aliso Canyon Road,2,34.9350598,-119.7259998,2020
132,swallow sp.,Hirundinidae sp.,2020-09-26 18:08,Aliso Canyon Road,5,34.9350598,-119.7259998,2020
133,California Thrasher,Toxostoma redivivum,2020-09-26 18:08,Aliso Canyon Road,2,34.9350598,-119.7259998,2020
134,Vesper Sparrow,Pooecetes gramineus,2020-09-26 18:08,Aliso Canyon Road,4,34.9350598,-119.7259998,2020
135,Surf Scoter,Melanitta perspicillata,2020-09-26 18:07,"Huntington Dog Beach, Pacific Coast Hwy, Huntington Beach US-CA (33.6744,-118.0260)",1,33.674359,-118.025999,2020
136,American Robin,Turdus migratorius,2020-09-26 18:05,Silverado1,1,33.7454368,-117.6357007,2020
137,Hooded Oriole,Icterus cucullatus,2020-09-26 18:05,Silverado1,1,33.7454368,-117.6357007,2020
138,Costa's Hummingbird,Calypte costae,2020-09-26 18:04,Redlands neighborhood,3,34.0649799,-117.1510581,2020
139,Cassin's Kingbird,Tyrannus vociferans,2020-09-26 18:04,Redlands neighborhood,8,34.0649799,-117.1510581,2020
140,Phainopepla,Phainopepla nitens,2020-09-26 18:04,Redlands neighborhood,1,34.0649799,-117.1510581,2020
141,Scaly-breasted Munia,Lonchura punctulata,2020-09-26 18:04,Redlands neighborhood,1,34.0649799,-117.1510581,2020
142,Chipping Sparrow,Spizella passerina,2020-09-26 18:04,Redlands neighborhood,11,34.0649799,-117.1510581,2020
143,Eared Grebe,Podiceps nigricollis,2020-09-26 18:03,"3518 Big Springs Rd, Westwood US-CA (40.2720,-121.0955)",1,40.272003,-121.095489,2020
144,White-headed Woodpecker,Dryobates albolarvatus,2020-09-26 18:03,"3518 Big Springs Rd, Westwood US-CA (40.2720,-121.0955)",2,40.272003,-121.095489,2020
145,Willow Flycatcher,Empidonax traillii,2020-09-26 18:03,"3518 Big Springs Rd, Westwood US-CA (40.2720,-121.0955)",1,40.272003,-121.095489,2020
146,Steller's Jay,Cyanocitta stelleri,2020-09-26 18:03,Mt. Calvary Lutheran Church,2,34.2335721,-117.2062254,2020
147,Mountain Chickadee,Poecile gambeli,2020-09-26 18:03,Mt. Calvary Lutheran Church,3,34.2335721,-117.2062254,2020
148,Golden-crowned Kinglet,Regulus satrapa,2020-09-26 18:03,"3518 Big Springs Rd, Westwood US-CA (40.2720,-121.0955)",1,40.272003,-121.095489,2020
149,Black-throated Gray Warbler,Setophaga nigrescens,2020-09-26 18:03,"3518 Big Springs Rd, Westwood US-CA (40.2720,-121.0955)",1,40.272003,-121.095489,2020
150,Common Gallinule,Gallinula galeata,2020-09-26 18:01,San Gabriel River / San Jose Creek confluence,2,34.0393603,-118.0250931,2020
151,Spotted Sandpiper,Actitis macularius,2020-09-26 18:01,San Gabriel River / San Jose Creek confluence,1,34.0393603,-118.0250931,2020
152,Green Heron,Butorides virescens,2020-09-26 18:01,San Gabriel River / San Jose Creek confluence,1,34.0393603,-118.0250931,2020
153,parakeet sp.,Psittaciformes sp. (parakeet sp.),2020-09-26 18:01,San Gabriel River / San Jose Creek confluence,1,34.0393603,-118.0250931,2020
154,Brown-headed Cowbird,Molothrus ater,2020-09-26 18:01,San Gabriel River / San Jose Creek confluence,37,34.0393603,-118.0250931,2020
155,Great-tailed Grackle,Quiscalus mexicanus,2020-09-26 18:01,San Gabriel River / San Jose Creek confluence,64,34.0393603,-118.0250931,2020
156,American Bittern,Botaurus lentiginosus,2020-09-26 18:00,"3533–4489 Ball Mountain Little Shasta Rd, Montague US-CA 41.72681, -122.45932",2,41.726809,-122.459322,2020
157,Warbling Vireo,Vireo gilvus,2020-09-26 18:00,Hwy 101--Camp Roberts Rest Area (northbound),1,35.8317316,-120.7578564,2020
158,Rock Wren,Salpinctes obsoletus,2020-09-26 18:00,Coyote Valley OSP,2,37.1699462,-121.7360955,2020
159,blackbird sp.,Icteridae sp.,2020-09-26 18:00,@Humboldt Hill,1,40.732268,-124.1970533,2020
160,Pileated Woodpecker,Dryocopus pileatus,2020-09-26 17:59,My Backyard -- Orluck's Fernwood Home,1,40.9501455,-124.1060968,2020
161,White-faced Ibis,Plegadis chihi,2020-09-26 17:55,Lake Almanor--Feather River mouth,7,40.3031599,-121.2109566,2020
162,American Pipit,Anthus rubescens,2020-09-26 17:55,Lake Almanor--Feather River mouth,10,40.3031599,-121.2109566,2020
163,Pygmy Nuthatch,Sitta pygmaea,2020-09-26 17:54,Timber Hill Rd/ Kikers,9,38.4558824,-122.8388536,2020
164,Brown Creeper,Certhia americana,2020-09-26 17:54,Timber Hill Rd/ Kikers,2,38.4558824,-122.8388536,2020
165,Rufous/Allen's Hummingbird,Selasphorus rufus/sasin,2020-09-26 17:51,Aviara Resort,2,33.0943232,-117.2817349,2020
166,Sora,Porzana carolina,2020-09-26 17:48,Antonelli Pond,1,36.9552561,-122.0597584,2020
167,Downy Woodpecker,Dryobates pubescens,2020-09-26 17:48,Antonelli Pond,1,36.9552561,-122.0597584,2020
168,Tropical Kingbird,Tyrannus melancholicus,2020-09-26 17:48,Antonelli Pond,1,36.9552561,-122.0597584,2020
169,Hutton's Vireo,Vireo huttoni,2020-09-26 17:48,"2885 Rodman Dr, Los Osos US-CA 35.30056, -120.84815",4,35.300564,-120.848153,2020
170,Blue-gray Gnatcatcher,Polioptila caerulea,2020-09-26 17:48,"2885 Rodman Dr, Los Osos US-CA 35.30056, -120.84815",1,35.300564,-120.848153,2020
171,shorebird sp.,Charadriiformes sp.,2020-09-26 17:40,Arnold Road sod fields,6,34.1356784,-119.153595,2020
172,Red-breasted Nuthatch,Sitta canadensis,2020-09-26 17:40,Presilla Rd.,1,34.2557177,-118.8948995,2020
173,Townsend's Warbler,Setophaga townsendi,2020-09-26 17:40,Presilla Rd.,1,34.2557177,-118.8948995,2020
174,Cackling Goose,Branta hutchinsii,2020-09-26 17:35,Desmond Rd.,5,38.2757881,-121.4318419,2020
175,Blue-winged Teal,Spatula discors,2020-09-26 17:30,Bette Davis Picnic Area,8,34.1576843,-118.2978616,2020
176,Pectoral Sandpiper,Calidris melanotos,2020-09-26 17:30,Bette Davis Picnic Area,1,34.1576843,-118.2978616,2020
177,Greater/Lesser Yellowlegs,Tringa melanoleuca/flavipes,2020-09-26 17:30,San Jacinto Wildlife Area,4,33.8854488,-117.104104,2020
178,Golden Eagle,Aquila chrysaetos,2020-09-26 17:30,Rangeland Rd.,1,33.0471626,-116.9361269,2020
179,Red-crowned Parrot,Amazona viridigenalis,2020-09-26 17:30,Bette Davis Picnic Area,2,34.1576843,-118.2978616,2020
180,Western Wood-Pewee,Contopus sordidulus,2020-09-26 17:30,Bette Davis Picnic Area,2,34.1576843,-118.2978616,2020
181,Domestic goose sp. (Domestic type) x Canada Goose (hybrid),Anser sp. (Domestic type) x Branta canadensis,2020-09-26 17:25,Laguna Grande Park,1,36.6042759,-121.8574288,2020
182,duck sp.,Anatinae sp.,2020-09-26 17:25,Laguna Grande Park,1,36.6042759,-121.8574288,2020
183,Virginia Rail,Rallus limicola,2020-09-26 17:25,Laguna Grande Park,2,36.6042759,-121.8574288,2020
184,Larus sp.,Larus sp.,2020-09-26 17:25,Laguna Grande Park,2,36.6042759,-121.8574288,2020
185,woodpecker sp.,Picidae sp.,2020-09-26 17:25,Laguna Grande Park,1,36.6042759,-121.8574288,2020
186,Cliff Swallow,Petrochelidon pyrrhonota,2020-09-26 17:25,Patterson Ave. agricultural fields (restricted access),1,34.4291778,-119.8156285,2020
187,Bobolink,Dolichonyx oryzivorus,2020-09-26 17:25,Patterson Ave. agricultural fields (restricted access),4,34.4291778,-119.8156285,2020
188,Red-winged/Tricolored Blackbird,Agelaius phoeniceus/tricolor,2020-09-26 17:25,Laguna Grande Park,25,36.6042759,-121.8574288,2020
189,warbler sp. (Parulidae sp.),Parulidae sp.,2020-09-26 17:25,Laguna Grande Park,5,36.6042759,-121.8574288,2020
190,Western Tanager,Piranga ludoviciana,2020-09-26 17:25,American River Parkway--Ancil Hoffman Park,1,38.6151268,-121.3093185,2020
191,Blue Grosbeak,Passerina caerulea,2020-09-26 17:25,Patterson Ave. agricultural fields (restricted access),1,34.4291778,-119.8156285,2020
192,Lazuli Bunting,Passerina amoena,2020-09-26 17:25,Patterson Ave. agricultural fields (restricted access),1,34.4291778,-119.8156285,2020
193,sparrow sp.,Passerellidae sp. (sparrow sp.),2020-09-26 17:24,The Rolling Land Company,1,32.759099,-117.054679,2020
194,Bay-breasted Warbler,Setophaga castanea,2020-09-26 17:22,Vasona Lake CP--lake area,1,37.2453957,-121.9695711,2020
195,passerine sp.,Passeriformes sp.,2020-09-26 17:19,Vasona Lake County Park,1,37.2385116,-121.9709873,2020
196,Prairie Falcon,Falco mexicanus,2020-09-26 17:18,"37468–38102 Harper Lake Rd, Hinkley US-CA 34.93342, -117.32994",1,34.933416,-117.329941,2020
197,Clark's Grebe,Aechmophorus clarkii,2020-09-26 17:15,"IRWD San Joaquin Marsh & Wildlife Sanctuary, Irvine",6,33.6637274,-117.8426814,2020
198,Sanderling,Calidris alba,2020-09-26 17:15,Pt. Reyes--Pt. Reyes Beach North,10,38.0754286,-122.9742192,2020
199,Pacific-slope Flycatcher,Empidonax difficilis,2020-09-26 17:10,Benicia City Cemetery,1,38.0580012,-122.1557493,2020
200,Zonotrichia sp.,Zonotrichia sp.,2020-09-26 17:10,Benicia City Cemetery,8,38.0580012,-122.1557493,2020
201,Lark Sparrow,Chondestes grammacus,2020-09-26 17:09,Antonelli Pond,1,36.9552561,-122.0597584,2020
202,Pin-tailed Whydah,Vidua macroura,2020-09-26 17:07,"21926 Birchwood, Mission Viejo US-CA 33.64389, -117.63708",11,33.643894,-117.637076,2020
203,White-throated Swift,Aeronautes saxatalis,2020-09-26 17:05,Division St,5,34.11384,-118.222555,2020
204,Wilson's Warbler,Cardellina pusilla,2020-09-26 17:04,Pitts Ranch Park,1,34.2314965,-119.0119851,2020
205,Sage Thrasher,Oreoscoptes montanus,2020-09-26 17:03,"CA-168, Big Pine US-CA 37.17348, -118.28816",5,37.173481,-118.28816,2020
206,Solitary Sandpiper,Tringa solitaria,2020-09-26 17:02,Deforest Wetlands--S end of Deforest Park to Del Amo,1,33.8601864,-118.196926,2020
207,Northern Waterthrush,Parkesia noveboracensis,2020-09-26 17:02,Deforest Wetlands--S end of Deforest Park to Del Amo,1,33.8601864,-118.196926,2020
208,peep sp.,Calidris sp. (peep sp.),2020-09-26 16:57,Moss Landing Harbor--Jetty Rd & north harbor,100,36.8119469,-121.7887588,2020
