,Common Name,Scientific Name,Date Sited,Location Name,Num Sighted,Latitude,Longitude,year
0,Great Horned Owl,Bubo virginianus,2020-09-26 23:34,Backyard,1,29.618946,-98.247328,2020
1,Eastern Screech-Owl,Megascops asio,2020-09-26 22:44,"104 Poplar Dr, Mountain City US-TX 30.04517, -97.89045",1,30.045169,-97.890453,2020
2,Barred Owl,Strix varia,2020-09-26 22:44,Bret's House,1,33.638454,-97.129593,2020
3,Common Nighthawk,Chordeiles minor,2020-09-26 20:41,"16900 RM-620, Round Rock US-TX 30.50050, -97.72245",1,30.500502,-97.722448,2020
4,Common Poorwill,Phalaenoptilus nuttallii,2020-09-26 20:17,Brewster Co.--Terlingua Ranch Rd.,1,29.5411942,-103.4624845,2020
5,Black-bellied Whistling-Duck,Dendrocygna autumnalis,2020-09-26 19:58,Royal oak estates  nearby canal,10,26.265317,-98.212159,2020
6,Chimney Swift,Chaetura pelagica,2020-09-26 19:58,Royal oak estates  nearby canal,1,26.265317,-98.212159,2020
7,Lesser Nighthawk,Chordeiles acutipennis,2020-09-26 19:40,"Texas, US (28.254, -99.256) Private Santa Anita Ranch",7,28.2535431,-99.2561674,2020
8,Common Pauraque,Nyctidromus albicollis,2020-09-26 19:40,"Texas, US (28.254, -99.256) Private Santa Anita Ranch",2,28.2535431,-99.2561674,2020
9,Killdeer,Charadrius vociferus,2020-09-26 19:39,"Dixieland Park, Harlingen",1,26.1659152,-97.7168655,2020
10,Black-crowned Night-Heron,Nycticorax nycticorax,2020-09-26 19:39,"Dixieland Park, Harlingen",2,26.1659152,-97.7168655,2020
11,Yellow-crowned Night-Heron,Nyctanassa violacea,2020-09-26 19:39,"Dixieland Park, Harlingen",1,26.1659152,-97.7168655,2020
12,Curve-billed Thrasher,Toxostoma curvirostre,2020-09-26 19:39,"Dixieland Park, Harlingen",1,26.1659152,-97.7168655,2020
13,Northern Mockingbird,Mimus polyglottos,2020-09-26 19:39,"Dixieland Park, Harlingen",1,26.1659152,-97.7168655,2020
14,Cooper's Hawk,Accipiter cooperii,2020-09-26 19:37,DDD Olds Creek Dr,1,30.618894,-103.982375,2020
15,Cassin's Kingbird,Tyrannus vociferans,2020-09-26 19:37,DDD Olds Creek Dr,1,30.618894,-103.982375,2020
16,Tennessee Warbler,Leiothlypis peregrina,2020-09-26 19:30,Rice U. Campus,1,29.7185728,-95.3991151,2020
17,Nashville Warbler,Leiothlypis ruficapilla,2020-09-26 19:30,Rice U. Campus,1,29.7185728,-95.3991151,2020
18,warbler sp. (Parulidae sp.),Parulidae sp.,2020-09-26 19:30,Rice U. Campus,3,29.7185728,-95.3991151,2020
19,Northern Cardinal,Cardinalis cardinalis,2020-09-26 19:30,Casa del Connor,1,31.6959895,-94.8143928,2020
20,Great-tailed Grackle,Quiscalus mexicanus,2020-09-26 19:27,San Antonio KOA Holiday (Salado Creek Greenway),6,29.4346511,-98.4216497,2020
21,Domestic goose sp. (Domestic type),Anser sp. (Domestic type),2020-09-26 19:26,Woodlawn Lake (HOTE 093),6,29.450321,-98.53288,2020
22,Mute Swan,Cygnus olor,2020-09-26 19:26,Woodlawn Lake (HOTE 093),1,29.450321,-98.53288,2020
23,Egyptian Goose,Alopochen aegyptiaca,2020-09-26 19:26,Woodlawn Lake (HOTE 093),100,29.450321,-98.53288,2020
24,Muscovy Duck (Domestic type),Cairina moschata (Domestic type),2020-09-26 19:26,Woodlawn Lake (HOTE 093),1,29.450321,-98.53288,2020
25,Blue-winged Teal,Spatula discors,2020-09-26 19:26,Woodlawn Lake (HOTE 093),1,29.450321,-98.53288,2020
26,Mallard,Anas platyrhynchos,2020-09-26 19:26,Woodlawn Lake (HOTE 093),5,29.450321,-98.53288,2020
27,duck sp.,Anatinae sp.,2020-09-26 19:26,Woodlawn Lake (HOTE 093),16,29.450321,-98.53288,2020
28,Great Egret,Ardea alba,2020-09-26 19:26,Woodlawn Lake (HOTE 093),1,29.450321,-98.53288,2020
29,Snowy Egret,Egretta thula,2020-09-26 19:16,Yard,1,32.4734858,-97.4121152,2020
30,Scissor-tailed Flycatcher,Tyrannus forficatus,2020-09-26 19:16,Yard,1,32.4734858,-97.4121152,2020
31,Blue Jay,Cyanocitta cristata,2020-09-26 19:16,Yard,2,32.4734858,-97.4121152,2020
32,American Crow,Corvus brachyrhynchos,2020-09-26 19:16,Yard,1,32.4734858,-97.4121152,2020
33,Carolina Wren,Thryothorus ludovicianus,2020-09-26 19:16,Yard,1,32.4734858,-97.4121152,2020
34,European Starling,Sturnus vulgaris,2020-09-26 19:15,Yard,7,32.4734858,-97.4121152,2020
35,Canada Goose,Branta canadensis,2020-09-26 19:09,Tour 18,30,33.04762,-97.164588,2020
36,Ruby-throated Hummingbird,Archilochus colubris,2020-09-26 19:09,Clear Creek Village,2,29.5050386,-95.1222247,2020
37,Rock Pigeon,Columba livia,2020-09-26 19:03,"17306 Bulverde Road, San Antonio, Texas, US (29.599, -98.418)",1,29.5985917,-98.4180094,2020
38,White-winged Dove,Zenaida asiatica,2020-09-26 19:03,"17306 Bulverde Road, San Antonio, Texas, US (29.599, -98.418)",1,29.5985917,-98.4180094,2020
39,House Sparrow,Passer domesticus,2020-09-26 19:03,"17306 Bulverde Road, San Antonio, Texas, US (29.599, -98.418)",1,29.5985917,-98.4180094,2020
40,Mourning Dove,Zenaida macroura,2020-09-26 18:59,"Yard, Persimmon Grove",6,29.5541351,-95.7491059,2020
41,Neotropic Cormorant,Phalacrocorax brasilianus,2020-09-26 18:59,"Yard, Persimmon Grove",8,29.5541351,-95.7491059,2020
42,Great Blue Heron,Ardea herodias,2020-09-26 18:59,"Yard, Persimmon Grove",1,29.5541351,-95.7491059,2020
43,Little Blue Heron,Egretta caerulea,2020-09-26 18:59,"Yard, Persimmon Grove",1,29.5541351,-95.7491059,2020
44,Cattle Egret,Bubulcus ibis,2020-09-26 18:59,"Yard, Persimmon Grove",11,29.5541351,-95.7491059,2020
45,White Ibis,Eudocimus albus,2020-09-26 18:59,"Yard, Persimmon Grove",1,29.5541351,-95.7491059,2020
46,Belted Kingfisher,Megaceryle alcyon,2020-09-26 18:59,"Yard, Persimmon Grove",1,29.5541351,-95.7491059,2020
47,Mottled Duck,Anas fulvigula,2020-09-26 18:57,Port Aransas--Leonabelle Turnbull Birding Ctr. (CTC 057),3,27.8275297,-97.0789558,2020
48,Green-winged Teal,Anas crecca,2020-09-26 18:57,Port Aransas--Leonabelle Turnbull Birding Ctr. (CTC 057),3,27.8275297,-97.0789558,2020
49,Common Gallinule,Gallinula galeata,2020-09-26 18:57,Port Aransas--Leonabelle Turnbull Birding Ctr. (CTC 057),8,27.8275297,-97.0789558,2020
50,American Coot,Fulica americana,2020-09-26 18:57,Port Aransas--Leonabelle Turnbull Birding Ctr. (CTC 057),2,27.8275297,-97.0789558,2020
51,Laughing Gull,Leucophaeus atricilla,2020-09-26 18:57,Port Aransas--Leonabelle Turnbull Birding Ctr. (CTC 057),5,27.8275297,-97.0789558,2020
52,Tricolored Heron,Egretta tricolor,2020-09-26 18:57,Port Aransas--Leonabelle Turnbull Birding Ctr. (CTC 057),2,27.8275297,-97.0789558,2020
53,Yellow Warbler,Setophaga petechia,2020-09-26 18:57,Port Aransas--Leonabelle Turnbull Birding Ctr. (CTC 057),1,27.8275297,-97.0789558,2020
54,Red-vented Bulbul,Pycnonotus cafer,2020-09-26 18:56,"628 Hawthorne St, Houston US-TX 29.74260, -95.38750",2,29.7426,-95.387503,2020
55,Inca Dove,Columbina inca,2020-09-26 18:53,"Private Residence ~ Paradise, Texas",2,33.0568746,-97.7941132,2020
56,Black-chinned Hummingbird,Archilochus alexandri,2020-09-26 18:53,"Private Residence ~ Paradise, Texas",1,33.0568746,-97.7941132,2020
57,Turkey Vulture,Cathartes aura,2020-09-26 18:53,"Private Residence ~ Paradise, Texas",2,33.0568746,-97.7941132,2020
58,Red-shouldered Hawk,Buteo lineatus,2020-09-26 18:53,"Private Residence ~ Paradise, Texas",2,33.0568746,-97.7941132,2020
59,Red-tailed Hawk,Buteo jamaicensis,2020-09-26 18:53,"Private Residence ~ Paradise, Texas",1,33.0568746,-97.7941132,2020
60,Red-bellied Woodpecker,Melanerpes carolinus,2020-09-26 18:53,"Private Residence ~ Paradise, Texas",2,33.0568746,-97.7941132,2020
61,Downy Woodpecker,Dryobates pubescens,2020-09-26 18:53,"Private Residence ~ Paradise, Texas",2,33.0568746,-97.7941132,2020
62,Eastern Phoebe,Sayornis phoebe,2020-09-26 18:53,"Private Residence ~ Paradise, Texas",2,33.0568746,-97.7941132,2020
63,White-eyed Vireo,Vireo griseus,2020-09-26 18:53,"Private Residence ~ Paradise, Texas",4,33.0568746,-97.7941132,2020
64,Carolina Chickadee,Poecile carolinensis,2020-09-26 18:53,"Private Residence ~ Paradise, Texas",6,33.0568746,-97.7941132,2020
65,Tufted x Black-crested Titmouse (hybrid),Baeolophus bicolor x atricristatus,2020-09-26 18:53,"Private Residence ~ Paradise, Texas",3,33.0568746,-97.7941132,2020
66,Bewick's Wren,Thryomanes bewickii,2020-09-26 18:53,"Private Residence ~ Paradise, Texas",2,33.0568746,-97.7941132,2020
67,Eastern Bluebird,Sialia sialis,2020-09-26 18:53,"Private Residence ~ Paradise, Texas",2,33.0568746,-97.7941132,2020
68,Sanderling,Calidris alba,2020-09-26 18:52,"6021 SH-361, Corpus Christi US-TX 27.74845, -97.11981",2,27.748451,-97.11981,2020
69,Willet,Tringa semipalmata,2020-09-26 18:52,"6021 SH-361, Corpus Christi US-TX 27.74845, -97.11981",1,27.748451,-97.11981,2020
70,Ring-billed Gull,Larus delawarensis,2020-09-26 18:52,"6021 SH-361, Corpus Christi US-TX 27.74845, -97.11981",10,27.748451,-97.11981,2020
71,Forster's Tern,Sterna forsteri,2020-09-26 18:52,"6021 SH-361, Corpus Christi US-TX 27.74845, -97.11981",2,27.748451,-97.11981,2020
72,Brown Pelican,Pelecanus occidentalis,2020-09-26 18:52,"6021 SH-361, Corpus Christi US-TX 27.74845, -97.11981",2,27.748451,-97.11981,2020
73,Reddish Egret,Egretta rufescens,2020-09-26 18:52,"6021 SH-361, Corpus Christi US-TX 27.74845, -97.11981",1,27.748451,-97.11981,2020
74,Rufous Hummingbird,Selasphorus rufus,2020-09-26 18:49,"16003 Perch Pond Ct, Cypress US-TX 29.93268, -95.73648",1,29.932682,-95.736475,2020
75,Loggerhead Shrike,Lanius ludovicianus,2020-09-26 18:49,"16003 Perch Pond Ct, Cypress US-TX 29.93268, -95.73648",1,29.932682,-95.736475,2020
76,White-faced Ibis,Plegadis chihi,2020-09-26 18:45,"FTF upper meadow, Caldwell, Texas, US (30.566, -96.517)",3,30.5660678,-96.5169654,2020
77,Pileated Woodpecker,Dryocopus pileatus,2020-09-26 18:45,"FTF upper meadow, Caldwell, Texas, US (30.566, -96.517)",1,30.5660678,-96.5169654,2020
78,Western Kingbird,Tyrannus verticalis,2020-09-26 18:45,"FTF upper meadow, Caldwell, Texas, US (30.566, -96.517)",1,30.5660678,-96.5169654,2020
79,Black Vulture,Coragyps atratus,2020-09-26 18:44,"10530 Rainbow View, Helotes US-TX 29.56845, -98.70029",4,29.568455,-98.700287,2020
80,Black-crested Titmouse,Baeolophus atricristatus,2020-09-26 18:43,"5749 Ranch Road 32, Blanco, Texas, US (30.029, -98.333)",1,30.0285006,-98.3333054,2020
81,Lesser Goldfinch,Spinus psaltria,2020-09-26 18:43,"5749 Ranch Road 32, Blanco, Texas, US (30.029, -98.333)",1,30.0285006,-98.3333054,2020
82,Buff-bellied Hummingbird,Amazilia yucatanensis,2020-09-26 18:42,Personal location,1,25.9410464,-97.4947894,2020
83,Golden-fronted Woodpecker,Melanerpes aurifrons,2020-09-26 18:42,Personal location,2,25.9410464,-97.4947894,2020
84,Green Parakeet,Psittacara holochlorus,2020-09-26 18:42,Personal location,16,25.9410464,-97.4947894,2020
85,Crested Caracara,Caracara cheriway,2020-09-26 18:41,"2322–2348 SH-6, Valley Mills US-TX 31.70135, -97.54174",1,31.701351,-97.541737,2020
86,Brown-headed Cowbird,Molothrus ater,2020-09-26 18:35,Evelyn Rd,15,33.1245736,-97.2615013,2020
87,Long-billed Curlew,Numenius americanus,2020-09-26 18:34,Portland - Odem Hwy 893,2,27.888511,-97.4095488,2020
88,Greater Yellowlegs,Tringa melanoleuca,2020-09-26 18:34,Portland - Odem Hwy 893,2,27.888511,-97.4095488,2020
89,white egret sp.,Ardea/Egretta/Bubulcus sp.,2020-09-26 18:30,"1405 Silverpines Rd, Houston US-TX (29.5622,-95.1176)",1,29.562162,-95.11759,2020
90,Wood Duck,Aix sponsa,2020-09-26 18:29,Horizon (Wilcox) Turf Farms,2,30.4495616,-96.3470078,2020
91,Buff-breasted Sandpiper,Calidris subruficollis,2020-09-26 18:29,Horizon (Wilcox) Turf Farms,6,30.4495616,-96.3470078,2020
92,American Kestrel,Falco sparverius,2020-09-26 18:29,Horizon (Wilcox) Turf Farms,1,30.4495616,-96.3470078,2020
93,Horned Lark,Eremophila alpestris,2020-09-26 18:29,Horizon (Wilcox) Turf Farms,24,30.4495616,-96.3470078,2020
94,Tree Swallow,Tachycineta bicolor,2020-09-26 18:29,Horizon (Wilcox) Turf Farms,1,30.4495616,-96.3470078,2020
95,Barn Swallow,Hirundo rustica,2020-09-26 18:29,Horizon (Wilcox) Turf Farms,8,30.4495616,-96.3470078,2020
96,Cliff Swallow,Petrochelidon pyrrhonota,2020-09-26 18:29,Horizon (Wilcox) Turf Farms,3,30.4495616,-96.3470078,2020
97,Blue-gray Gnatcatcher,Polioptila caerulea,2020-09-26 18:29,Horizon (Wilcox) Turf Farms,4,30.4495616,-96.3470078,2020
98,Lark Sparrow,Chondestes grammacus,2020-09-26 18:29,Horizon (Wilcox) Turf Farms,2,30.4495616,-96.3470078,2020
99,Red-winged Blackbird,Agelaius phoeniceus,2020-09-26 18:29,Horizon (Wilcox) Turf Farms,60,30.4495616,-96.3470078,2020
100,American Robin,Turdus migratorius,2020-09-26 18:25,Christia V. Adair Park,1,29.58886,-95.34809,2020
101,Ladder-backed Woodpecker,Dryobates scalaris,2020-09-26 18:24,Alpine Cemetery,1,30.3575455,-103.6357069,2020
102,Say's Phoebe,Sayornis saya,2020-09-26 18:24,Alpine Cemetery,1,30.3575455,-103.6357069,2020
103,House Finch,Haemorhous mexicanus,2020-09-26 18:24,Alpine Cemetery,9,30.3575455,-103.6357069,2020
104,Chipping Sparrow,Spizella passerina,2020-09-26 18:24,Alpine Cemetery,3,30.3575455,-103.6357069,2020
105,Clay-colored Sparrow,Spizella pallida,2020-09-26 18:24,Alpine Cemetery,2,30.3575455,-103.6357069,2020
106,Canyon Towhee,Melozone fusca,2020-09-26 18:24,Alpine Cemetery,2,30.3575455,-103.6357069,2020
107,Yellow-rumped Warbler,Setophaga coronata,2020-09-26 18:24,Alpine Cemetery,2,30.3575455,-103.6357069,2020
108,Common Grackle,Quiscalus quiscula,2020-09-26 18:23,"6818 West Gate Blvd, Austin US-TX 30.20777, -97.81550",20,30.207766,-97.815497,2020
109,Clapper Rail,Rallus crepitans,2020-09-26 18:17,Artist Boat Coastal Heritage Preserve,1,29.2192242,-94.9238813,2020
110,Semipalmated Plover,Charadrius semipalmatus,2020-09-26 18:17,Artist Boat Coastal Heritage Preserve,10,29.2192242,-94.9238813,2020
111,Upland Sandpiper,Bartramia longicauda,2020-09-26 18:17,Artist Boat Coastal Heritage Preserve,1,29.2192242,-94.9238813,2020
112,Marbled Godwit,Limosa fedoa,2020-09-26 18:17,Artist Boat Coastal Heritage Preserve,5,29.2192242,-94.9238813,2020
113,Ruddy Turnstone,Arenaria interpres,2020-09-26 18:17,Artist Boat Coastal Heritage Preserve,2,29.2192242,-94.9238813,2020
114,Least Sandpiper,Calidris minutilla,2020-09-26 18:17,Artist Boat Coastal Heritage Preserve,2,29.2192242,-94.9238813,2020
115,Royal Tern,Thalasseus maximus,2020-09-26 18:17,Artist Boat Coastal Heritage Preserve,4,29.2192242,-94.9238813,2020
116,Roseate Spoonbill,Platalea ajaja,2020-09-26 18:17,Artist Boat Coastal Heritage Preserve,3,29.2192242,-94.9238813,2020
117,Osprey,Pandion haliaetus,2020-09-26 18:17,Artist Boat Coastal Heritage Preserve,3,29.2192242,-94.9238813,2020
118,White-tailed Kite,Elanus leucurus,2020-09-26 18:17,Artist Boat Coastal Heritage Preserve,1,29.2192242,-94.9238813,2020
119,Eastern Wood-Pewee,Contopus virens,2020-09-26 18:17,Artist Boat Coastal Heritage Preserve,2,29.2192242,-94.9238813,2020
120,Yellow-bellied Flycatcher,Empidonax flaviventris,2020-09-26 18:17,Artist Boat Coastal Heritage Preserve,1,29.2192242,-94.9238813,2020
121,Great Crested Flycatcher,Myiarchus crinitus,2020-09-26 18:17,Artist Boat Coastal Heritage Preserve,1,29.2192242,-94.9238813,2020
122,Eastern Kingbird,Tyrannus tyrannus,2020-09-26 18:17,Artist Boat Coastal Heritage Preserve,6,29.2192242,-94.9238813,2020
123,Gray Catbird,Dumetella carolinensis,2020-09-26 18:17,Artist Boat Coastal Heritage Preserve,1,29.2192242,-94.9238813,2020
124,Seaside Sparrow,Ammospiza maritima,2020-09-26 18:17,Artist Boat Coastal Heritage Preserve,1,29.2192242,-94.9238813,2020
125,Lincoln's Sparrow,Melospiza lincolnii,2020-09-26 18:17,Artist Boat Coastal Heritage Preserve,3,29.2192242,-94.9238813,2020
126,Eastern Meadowlark,Sturnella magna,2020-09-26 18:17,Artist Boat Coastal Heritage Preserve,20,29.2192242,-94.9238813,2020
127,Northern Parula,Setophaga americana,2020-09-26 18:17,Artist Boat Coastal Heritage Preserve,1,29.2192242,-94.9238813,2020
128,Summer Tanager,Piranga rubra,2020-09-26 18:17,Artist Boat Coastal Heritage Preserve,2,29.2192242,-94.9238813,2020
129,Scarlet Tanager,Piranga olivacea,2020-09-26 18:17,Artist Boat Coastal Heritage Preserve,1,29.2192242,-94.9238813,2020
130,Blue Grosbeak,Passerina caerulea,2020-09-26 18:17,Artist Boat Coastal Heritage Preserve,1,29.2192242,-94.9238813,2020
131,Indigo Bunting,Passerina cyanea,2020-09-26 18:17,Artist Boat Coastal Heritage Preserve,1,29.2192242,-94.9238813,2020
132,Tufted Titmouse,Baeolophus bicolor,2020-09-26 18:14,"514 OysterCreek Dr, Richwood US-TX 29.05759, -95.41977",2,29.057589,-95.419768,2020
133,Baltimore Oriole,Icterus galbula,2020-09-26 18:14,"514 OysterCreek Dr, Richwood US-TX 29.05759, -95.41977",1,29.057589,-95.419768,2020
134,Chestnut-sided Warbler,Setophaga pensylvanica,2020-09-26 18:14,"514 OysterCreek Dr, Richwood US-TX 29.05759, -95.41977",1,29.057589,-95.419768,2020
135,Wilson's Warbler,Cardellina pusilla,2020-09-26 18:14,"514 OysterCreek Dr, Richwood US-TX 29.05759, -95.41977",1,29.057589,-95.419768,2020
136,Broad-winged Hawk,Buteo platypterus,2020-09-26 18:12,Cricket Hollow,1,30.3868083,-97.7042528,2020
137,Mallard (Domestic type),Anas platyrhynchos (Domestic type),2020-09-26 18:09,White Rock Lake--Sunset Bay area,4,32.8337313,-96.7121315,2020
138,Neotropic/Double-crested Cormorant,Phalacrocorax brasilianus/auritus,2020-09-26 18:09,White Rock Lake--Sunset Bay area,5,32.8337313,-96.7121315,2020
139,American White Pelican,Pelecanus erythrorhynchos,2020-09-26 18:09,White Rock Lake--Sunset Bay area,6,32.8337313,-96.7121315,2020
140,Ruby-throated/Black-chinned Hummingbird,Archilochus colubris/alexandri,2020-09-26 18:05,"208 River Ranch Rd, Boerne US-TX 29.89821, -98.62831",6,29.898213,-98.628311,2020
141,Lesser Black-backed Gull,Larus fuscus,2020-09-26 18:05,Seabrook--Back Bay / 2nd Street,2,29.5593101,-95.0193787,2020
142,Green Heron,Butorides virescens,2020-09-26 18:05,Seabrook--Back Bay / 2nd Street,1,29.5593101,-95.0193787,2020
143,Common Raven,Corvus corax,2020-09-26 18:05,"208 River Ranch Rd, Boerne US-TX 29.89821, -98.62831",1,29.898213,-98.628311,2020
144,Canyon Wren,Catherpes mexicanus,2020-09-26 18:05,"208 River Ranch Rd, Boerne US-TX 29.89821, -98.62831",1,29.898213,-98.628311,2020
145,Vermilion Flycatcher,Pyrocephalus rubinus,2020-09-26 18:04,San Patricio Co.--FM63 to Whites Point,2,27.8860739,-97.47787,2020
146,Couch's Kingbird,Tyrannus couchii,2020-09-26 18:04,San Patricio Co.--FM63 to Whites Point,4,27.8860739,-97.47787,2020
147,Scaled Quail,Callipepla squamata,2020-09-26 18:02,Christmas Mountains Oasis,15,29.4917768,-103.4670389,2020
148,Least Grebe,Tachybaptus dominicus,2020-09-26 18:02,Christmas Mountains Oasis,1,29.4917768,-103.4670389,2020
149,Lucifer Hummingbird,Calothorax lucifer,2020-09-26 18:02,Christmas Mountains Oasis,5,29.4917768,-103.4670389,2020
150,Anna's Hummingbird,Calypte anna,2020-09-26 18:02,Christmas Mountains Oasis,1,29.4917768,-103.4670389,2020
151,Calliope Hummingbird,Selasphorus calliope,2020-09-26 18:02,Christmas Mountains Oasis,1,29.4917768,-103.4670389,2020
152,Northern Flicker,Colaptes auratus,2020-09-26 18:02,Christmas Mountains Oasis,1,29.4917768,-103.4670389,2020
153,Sage Thrasher,Oreoscoptes montanus,2020-09-26 18:02,Christmas Mountains Oasis,1,29.4917768,-103.4670389,2020
154,Cedar Waxwing,Bombycilla cedrorum,2020-09-26 18:02,Christmas Mountains Oasis,1,29.4917768,-103.4670389,2020
155,Black-throated Sparrow,Amphispiza bilineata,2020-09-26 18:02,Christmas Mountains Oasis,3,29.4917768,-103.4670389,2020
156,Lark Bunting,Calamospiza melanocorys,2020-09-26 18:02,Christmas Mountains Oasis,3,29.4917768,-103.4670389,2020
157,Dark-eyed Junco,Junco hyemalis,2020-09-26 18:02,Christmas Mountains Oasis,3,29.4917768,-103.4670389,2020
158,White-crowned Sparrow,Zonotrichia leucophrys,2020-09-26 18:02,Christmas Mountains Oasis,5,29.4917768,-103.4670389,2020
159,Green-tailed Towhee,Pipilo chlorurus,2020-09-26 18:02,Christmas Mountains Oasis,1,29.4917768,-103.4670389,2020
160,Spotted Towhee,Pipilo maculatus,2020-09-26 18:02,Christmas Mountains Oasis,1,29.4917768,-103.4670389,2020
161,Brewer's Blackbird,Euphagus cyanocephalus,2020-09-26 18:02,Christmas Mountains Oasis,12,29.4917768,-103.4670389,2020
162,Pyrrhuloxia,Cardinalis sinuatus,2020-09-26 18:02,Christmas Mountains Oasis,3,29.4917768,-103.4670389,2020
163,Cave Swallow,Petrochelidon fulva,2020-09-26 17:55,"75167, Waxahachie US-TX 32.40389, -96.90802",12,32.40389,-96.908016,2020
164,Greater Roadrunner,Geococcyx californianus,2020-09-26 17:54,Taylor Co.--Mountain Pass Rd./CR 351,1,32.3185479,-100.0536753,2020
165,swallow sp.,Hirundinidae sp.,2020-09-26 17:45,"Sims Lane Cutoff, Bryan, TX 77807, USA",5,30.682212,-96.513295,2020
166,Northern Shoveler,Spatula clypeata,2020-09-26 17:43,"7703 Kite Hill Dr, Houston US-TX (29.8906,-95.6168)",1,29.890607,-95.616793,2020
167,Solitary Sandpiper,Tringa solitaria,2020-09-26 17:43,Hermann Park--Bayou Parkland,1,29.7091522,-95.3848028,2020
168,Double-crested Cormorant,Phalacrocorax auritus,2020-09-26 17:43,Hermann Park--Bayou Parkland,3,29.7091522,-95.3848028,2020
169,sparrow sp.,Passerellidae sp. (sparrow sp.),2020-09-26 17:43,Riata Pond & Trails,2,30.4295816,-97.7377224,2020
170,Eurasian Collared-Dove,Streptopelia decaocto,2020-09-26 17:42,White Point & Koonce Loop,1,27.8710619,-97.4199343,2020
171,Wood Stork,Mycteria americana,2020-09-26 17:42,White Point & Koonce Loop,2,27.8710619,-97.4199343,2020
172,Northern Rough-winged Swallow,Stelgidopteryx serripennis,2020-09-26 17:42,White Point & Koonce Loop,2,27.8710619,-97.4199343,2020
173,Anhinga,Anhinga anhinga,2020-09-26 17:29,Laas Farm pine lake,1,29.9003168,-95.9993076,2020
174,Woodhouse's Scrub-Jay,Aphelocoma woodhouseii,2020-09-26 17:29,"409 Pinon Dr, Alpine US-TX 30.28232, -103.59856",2,30.282316,-103.598565,2020
175,Brewer's Sparrow,Spizella breweri,2020-09-26 17:29,"409 Pinon Dr, Alpine US-TX 30.28232, -103.59856",1,30.282316,-103.598565,2020
176,Dickcissel,Spiza americana,2020-09-26 17:29,"409 Pinon Dr, Alpine US-TX 30.28232, -103.59856",1,30.282316,-103.598565,2020
177,Northern Pintail,Anas acuta,2020-09-26 17:28,Hagerman NWR,4,33.738481,-96.7527509,2020
178,Spotted Sandpiper,Actitis macularius,2020-09-26 17:28,Hagerman NWR,1,33.738481,-96.7527509,2020
179,Glossy/White-faced Ibis,Plegadis falcinellus/chihi,2020-09-26 17:26,SFA Observatory,2,31.7601953,-94.6613476,2020
180,Sora,Porzana carolina,2020-09-26 17:21,Bear Creek Park (UTC 097),1,29.8247288,-95.6288409,2020
181,hawk sp.,Accipitridae sp. (hawk sp.),2020-09-26 17:21,Connemara Meadow Nature Preserve,1,33.0913887,-96.7059088,2020
182,Savannah Sparrow,Passerculus sandwichensis,2020-09-26 17:21,Connemara Meadow Nature Preserve,1,33.0913887,-96.7059088,2020
183,White-tailed Hawk,Geranoaetus albicaudatus,2020-09-26 17:18,"Jefferson County, Ebner Road",1,29.945055,-94.4399752,2020
184,Pectoral Sandpiper,Calidris melanotos,2020-09-26 17:16,"233–299 FM-50, Hearne US-TX 30.84427, -96.60743",2,30.844266,-96.607433,2020
185,Black-chinned Sparrow,Spizella atrogularis,2020-09-26 17:12,US-TX-El Paso-home,1,31.825253,-106.536857,2020
186,Orange-crowned Warbler,Leiothlypis celata,2020-09-26 17:12,US-TX-El Paso-home,1,31.825253,-106.536857,2020
187,hummingbird sp.,Trochilidae sp.,2020-09-26 17:10,Hazel Bazemore Park (CTC 078),2,27.8669646,-97.6418281,2020
188,peep sp.,Calidris sp. (peep sp.),2020-09-26 17:10,Hazel Bazemore Park (CTC 078),3,27.8669646,-97.6418281,2020
189,Short-billed Dowitcher,Limnodromus griseus,2020-09-26 17:10,Hazel Bazemore Park (CTC 078),3,27.8669646,-97.6418281,2020
190,Great Kiskadee,Pitangus sulphuratus,2020-09-26 17:10,Hazel Bazemore Park (CTC 078),2,27.8669646,-97.6418281,2020
191,yellow-bellied kingbird sp.,Tyrannus sp. (yellow-bellied),2020-09-26 17:10,Hazel Bazemore Park (CTC 078),1,27.8669646,-97.6418281,2020
192,Northern Bobwhite,Colinus virginianus,2020-09-26 17:06,"Texas, US (28.254, -99.256) Private Santa Anita Ranch",10,28.2535431,-99.2561674,2020
193,Green Jay,Cyanocorax yncas,2020-09-26 17:06,"Texas, US (28.254, -99.256) Private Santa Anita Ranch",2,28.2535431,-99.2561674,2020
194,Bank Swallow,Riparia riparia,2020-09-26 17:03,Laas Farm House,4,29.9074038,-96.0027838,2020
195,Black-bellied Plover,Pluvialis squatarola,2020-09-26 17:01,Sunset Lake  (Portland),2,27.8679131,-97.3274088,2020
196,Least Tern,Sternula antillarum,2020-09-26 17:01,Sunset Lake  (Portland),4,27.8679131,-97.3274088,2020
197,Black Skimmer,Rynchops niger,2020-09-26 17:01,Sunset Lake  (Portland),7,27.8679131,-97.3274088,2020
198,Black Skimmer,Rynchops niger,2020-09-26 17:01,Sunset Lake  (Portland),1,27.8679131,-97.3274088,2020
199,Swainson's Hawk,Buteo swainsoni,2020-09-26 16:58,"18004 US-283, Vernon US-TX 34.30513, -99.29808",125,34.305131,-99.29808,2020
200,Black Tern,Chlidonias niger,2020-09-26 16:39,Indian Point (CTC 073),2,27.8525492,-97.3559312,2020
