,Common Name,Scientific Name,Date Sited,Location Name,Num Sighted,Latitude,Longitude,year
0,Northern Mockingbird,Mimus polyglottos,2020-09-26 22:02,Home,2,27.0886565,-82.2351605,2020
1,Gray-cheeked Thrush,Catharus minimus,2020-09-26 22:02,Home,3,27.0886565,-82.2351605,2020
2,Swainson's Thrush,Catharus ustulatus,2020-09-26 22:02,Home,6,27.0886565,-82.2351605,2020
3,Northern Cardinal,Cardinalis cardinalis,2020-09-26 22:02,Home,2,27.0886565,-82.2351605,2020
4,Great Horned Owl,Bubo virginianus,2020-09-26 21:23,Casuarina Birding,1,29.819078,-81.307404,2020
5,Mourning Dove,Zenaida macroura,2020-09-26 20:28,"423 Cranes Landing Court, Jacksonville, Florida, US (30.307, -81.583)",1,30.3070419,-81.5830559,2020
6,Ruby-throated Hummingbird,Archilochus colubris,2020-09-26 20:28,"423 Cranes Landing Court, Jacksonville, Florida, US (30.307, -81.583)",1,30.3070419,-81.5830559,2020
7,Downy Woodpecker,Dryobates pubescens,2020-09-26 20:28,"423 Cranes Landing Court, Jacksonville, Florida, US (30.307, -81.583)",1,30.3070419,-81.5830559,2020
8,American Crow,Corvus brachyrhynchos,2020-09-26 20:28,"423 Cranes Landing Court, Jacksonville, Florida, US (30.307, -81.583)",2,30.3070419,-81.5830559,2020
9,Carolina Wren,Thryothorus ludovicianus,2020-09-26 20:28,"423 Cranes Landing Court, Jacksonville, Florida, US (30.307, -81.583)",1,30.3070419,-81.5830559,2020
10,House Finch,Haemorhous mexicanus,2020-09-26 20:28,"423 Cranes Landing Court, Jacksonville, Florida, US (30.307, -81.583)",1,30.3070419,-81.5830559,2020
11,Black-crowned Night-Heron,Nycticorax nycticorax,2020-09-26 20:05,john ringling causeway bridge,4,27.3324717,-82.55575,2020
12,Eastern Screech-Owl,Megascops asio,2020-09-26 19:40,Arbor Blvd,1,26.2407581,-81.7272413,2020
13,Chimney Swift,Chaetura pelagica,2020-09-26 19:26,Robinson/Vanderah House,5,29.4823054,-82.2639419,2020
14,Sora,Porzana carolina,2020-09-26 19:26,Robinson/Vanderah House,2,29.4823054,-82.2639419,2020
15,Barred Owl,Strix varia,2020-09-26 19:26,Robinson/Vanderah House,2,29.4823054,-82.2639419,2020
16,Acadian Flycatcher,Empidonax virescens,2020-09-26 19:26,Robinson/Vanderah House,1,29.4823054,-82.2639419,2020
17,Veery,Catharus fuscescens,2020-09-26 19:26,Robinson/Vanderah House,1,29.4823054,-82.2639419,2020
18,Summer Tanager,Piranga rubra,2020-09-26 19:26,Robinson/Vanderah House,1,29.4823054,-82.2639419,2020
19,Blue Jay,Cyanocitta cristata,2020-09-26 19:15,"107 East Sand Dollar Way, Port St. Joe, Florida, US (29.68, -85.331)",1,29.6799193,-85.3306863,2020
20,Blue-gray Gnatcatcher,Polioptila caerulea,2020-09-26 19:15,"107 East Sand Dollar Way, Port St. Joe, Florida, US (29.68, -85.331)",1,29.6799193,-85.3306863,2020
21,Pied-billed Grebe,Podilymbus podiceps,2020-09-26 19:14,St. Marks NWR--Cedar Point Trail,1,30.0793849,-84.1785121,2020
22,Short-billed Dowitcher,Limnodromus griseus,2020-09-26 19:14,St. Marks NWR--Cedar Point Trail,1,30.0793849,-84.1785121,2020
23,Ring-billed Gull,Larus delawarensis,2020-09-26 19:14,St. Marks NWR--Cedar Point Trail,3,30.0793849,-84.1785121,2020
24,Forster's Tern,Sterna forsteri,2020-09-26 19:14,St. Marks NWR--Cedar Point Trail,1,30.0793849,-84.1785121,2020
25,Brown Pelican,Pelecanus occidentalis,2020-09-26 19:14,St. Marks NWR--Cedar Point Trail,1,30.0793849,-84.1785121,2020
26,Great Blue Heron,Ardea herodias,2020-09-26 19:14,St. Marks NWR--Cedar Point Trail,1,30.0793849,-84.1785121,2020
27,Snowy Egret,Egretta thula,2020-09-26 19:14,St. Marks NWR--Cedar Point Trail,1,30.0793849,-84.1785121,2020
28,Reddish Egret,Egretta rufescens,2020-09-26 19:14,St. Marks NWR--Cedar Point Trail,1,30.0793849,-84.1785121,2020
29,Yellow-crowned Night-Heron,Nyctanassa violacea,2020-09-26 19:14,St. Marks NWR--Cedar Point Trail,1,30.0793849,-84.1785121,2020
30,Roseate Spoonbill,Platalea ajaja,2020-09-26 19:14,St. Marks NWR--Cedar Point Trail,3,30.0793849,-84.1785121,2020
31,Belted Kingfisher,Megaceryle alcyon,2020-09-26 19:14,St. Marks NWR--Cedar Point Trail,2,30.0793849,-84.1785121,2020
32,Common Grackle,Quiscalus quiscula,2020-09-26 19:14,St. Marks NWR--Cedar Point Trail,3,30.0793849,-84.1785121,2020
33,Black Vulture,Coragyps atratus,2020-09-26 19:01,Home,1,27.0886565,-82.2351605,2020
34,Red-shouldered Hawk,Buteo lineatus,2020-09-26 19:01,Home,1,27.0886565,-82.2351605,2020
35,Bald Eagle,Haliaeetus leucocephalus,2020-09-26 19:00,St. Petersburg College Natural Habitat Park,1,27.859762,-82.797491,2020
36,Red-bellied Woodpecker,Melanerpes carolinus,2020-09-26 19:00,St. Petersburg College Natural Habitat Park,1,27.859762,-82.797491,2020
37,Nanday Parakeet,Aratinga nenday,2020-09-26 19:00,St. Petersburg College Natural Habitat Park,3,27.859762,-82.797491,2020
38,Rock Pigeon,Columba livia,2020-09-26 18:58,Maritime Hammock Preserve,1,28.3311287,-80.6110239,2020
39,Laughing Gull,Leucophaeus atricilla,2020-09-26 18:58,Maritime Hammock Preserve,2,28.3311287,-80.6110239,2020
40,White Ibis,Eudocimus albus,2020-09-26 18:58,Maritime Hammock Preserve,6,28.3311287,-80.6110239,2020
41,Mottled Duck,Anas fulvigula,2020-09-26 18:57,Rotary Park -- Environmental Center,4,26.5467025,-81.9806344,2020
42,Anhinga,Anhinga anhinga,2020-09-26 18:57,Rotary Park -- Environmental Center,1,26.5467025,-81.9806344,2020
43,Loggerhead Shrike,Lanius ludovicianus,2020-09-26 18:50,Mitchell Ellington Park,2,28.4323157,-80.7119961,2020
44,Boat-tailed Grackle,Quiscalus major,2020-09-26 18:50,Mitchell Ellington Park,1,28.4323157,-80.7119961,2020
45,Clapper Rail,Rallus crepitans,2020-09-26 18:44,Pam Callahan Nature Preserve,3,27.9806071,-82.5663757,2020
46,Osprey,Pandion haliaetus,2020-09-26 18:44,Pam Callahan Nature Preserve,1,27.9806071,-82.5663757,2020
47,Prairie Warbler,Setophaga discolor,2020-09-26 18:44,Pam Callahan Nature Preserve,1,27.9806071,-82.5663757,2020
48,Black-bellied Plover,Pluvialis squatarola,2020-09-26 18:43,St. Andrews SP--Jetty Beach,1,30.1238,-85.73356,2020
49,Ruddy Turnstone,Arenaria interpres,2020-09-26 18:43,St. Andrews SP--Jetty Beach,6,30.1238,-85.73356,2020
50,Willet,Tringa semipalmata,2020-09-26 18:43,St. Andrews SP--Jetty Beach,2,30.1238,-85.73356,2020
51,Eurasian Collared-Dove,Streptopelia decaocto,2020-09-26 18:35,"South Jefferson, Florida, US (30.429, -83.911)",1,30.4289091,-83.9106509,2020
52,Cattle Egret,Bubulcus ibis,2020-09-26 18:35,"South Jefferson, Florida, US (30.429, -83.911)",2,30.4289091,-83.9106509,2020
53,Fish Crow,Corvus ossifragus,2020-09-26 18:35,"South Jefferson, Florida, US (30.429, -83.911)",1,30.4289091,-83.9106509,2020
54,Black-bellied Whistling-Duck,Dendrocygna autumnalis,2020-09-26 18:30,Pop's Place,10,27.3830169,-82.5391717,2020
55,Blue-winged Teal,Spatula discors,2020-09-26 18:30,Pop's Place,2,27.3830169,-82.5391717,2020
56,Common Gallinule,Gallinula galeata,2020-09-26 18:30,Pop's Place,4,27.3830169,-82.5391717,2020
57,American Coot,Fulica americana,2020-09-26 18:30,Merritt Island NWR--Haulover Canal Area,1,28.7374281,-80.7546186,2020
58,Limpkin,Aramus guarauna,2020-09-26 18:30,Pop's Place,2,27.3830169,-82.5391717,2020
59,Solitary Sandpiper,Tringa solitaria,2020-09-26 18:30,Merritt Island NWR--Haulover Canal Area,1,28.7374281,-80.7546186,2020
60,Royal Tern,Thalasseus maximus,2020-09-26 18:30,Merritt Island NWR--Haulover Canal Area,5,28.7374281,-80.7546186,2020
61,Magnificent Frigatebird,Fregata magnificens,2020-09-26 18:30,Merritt Island NWR--Haulover Canal Area,1,28.7374281,-80.7546186,2020
62,Double-crested Cormorant,Phalacrocorax auritus,2020-09-26 18:30,Pop's Place,16,27.3830169,-82.5391717,2020
63,Great Egret,Ardea alba,2020-09-26 18:30,Pop's Place,1,27.3830169,-82.5391717,2020
64,Little Blue Heron,Egretta caerulea,2020-09-26 18:30,Pop's Place,10,27.3830169,-82.5391717,2020
65,Tricolored Heron,Egretta tricolor,2020-09-26 18:30,Pop's Place,15,27.3830169,-82.5391717,2020
66,Glossy Ibis,Plegadis falcinellus,2020-09-26 18:30,Pop's Place,5,27.3830169,-82.5391717,2020
67,Turkey Vulture,Cathartes aura,2020-09-26 18:30,Merritt Island NWR--Haulover Canal Area,33,28.7374281,-80.7546186,2020
68,Pileated Woodpecker,Dryocopus pileatus,2020-09-26 18:30,Jax Heights yard,1,30.218526,-81.795968,2020
69,Tree Swallow,Tachycineta bicolor,2020-09-26 18:30,Pop's Place,8,27.3830169,-82.5391717,2020
70,Carolina Chickadee,Poecile carolinensis,2020-09-26 18:29,Home,1,30.4669202,-84.3376587,2020
71,Tufted Titmouse,Baeolophus bicolor,2020-09-26 18:29,Home,1,30.4669202,-84.3376587,2020
72,Sandwich Tern,Thalasseus sandvicensis,2020-09-26 18:26,"107 East Sand Dollar Way, Port St. Joe, Florida, US (29.68, -85.331)",15,29.6799193,-85.3306863,2020
73,Wood Duck,Aix sponsa,2020-09-26 18:22,Georgetowne Estates,20,27.3452256,-82.4652072,2020
74,Mallard,Anas platyrhynchos,2020-09-26 18:22,Georgetowne Estates,6,27.3452256,-82.4652072,2020
75,Merlin,Falco columbarius,2020-09-26 18:21,Sunset Park,1,24.7176928,-81.0251194,2020
76,Yellow-throated Warbler,Setophaga dominica,2020-09-26 18:21,Sunset Park,1,24.7176928,-81.0251194,2020
77,Gray Catbird,Dumetella carolinensis,2020-09-26 18:20,"Cypress Falls Arugula Dr, North Port US-FL (27.0878,-82.1425)",1,27.087831,-82.142467,2020
78,Brown Thrasher,Toxostoma rufum,2020-09-26 18:20,1 My Home in The Shores,1,26.9556753,-80.1283711,2020
79,American Redstart,Setophaga ruticilla,2020-09-26 18:20,1 My Home in The Shores,2,26.9556753,-80.1283711,2020
80,Cooper's Hawk,Accipiter cooperii,2020-09-26 18:15,Private Residence Woodland Waters,1,28.2392397,-82.7432612,2020
81,Eastern Bluebird,Sialia sialis,2020-09-26 18:14,Long Creek Nature Preserve,2,29.583577,-81.212372,2020
82,Wild Turkey,Meleagris gallopavo,2020-09-26 18:12,Cala del Zorro,9,30.1389923,-84.409874,2020
83,European Starling,Sturnus vulgaris,2020-09-26 18:12,Fort Lauderdale-Hollywood Inl't Airport,20,26.0714049,-80.1431179,2020
84,Sanderling,Calidris alba,2020-09-26 18:11,Turtle Trail Beach Access,47,27.733946,-80.3822851,2020
85,Common Yellowthroat,Geothlypis trichas,2020-09-26 18:06,John Chesnut Sr. Park,1,28.0922,-82.7067,2020
86,parakeet sp.,Psittaciformes sp. (parakeet sp.),2020-09-26 18:05,Serenoa Glade Preserve,1,26.3638994,-80.1085067,2020
87,Ovenbird,Seiurus aurocapilla,2020-09-26 18:05,Serenoa Glade Preserve,1,26.3638994,-80.1085067,2020
88,Worm-eating Warbler,Helmitheros vermivorum,2020-09-26 18:05,Serenoa Glade Preserve,1,26.3638994,-80.1085067,2020
89,Black-and-white Warbler,Mniotilta varia,2020-09-26 18:05,Serenoa Glade Preserve,3,26.3638994,-80.1085067,2020
90,Cape May Warbler,Setophaga tigrina,2020-09-26 18:05,Serenoa Glade Preserve,1,26.3638994,-80.1085067,2020
91,Northern Parula,Setophaga americana,2020-09-26 18:05,Serenoa Glade Preserve,3,26.3638994,-80.1085067,2020
92,Black-throated Blue Warbler,Setophaga caerulescens,2020-09-26 18:05,Serenoa Glade Preserve,3,26.3638994,-80.1085067,2020
93,Sandhill Crane,Antigone canadensis,2020-09-26 18:03,Jay B. Starkey WP--Grassy Lake bird blind,12,28.2519292,-82.6378051,2020
94,Gray Kingbird,Tyrannus dominicensis,2020-09-26 18:01,Crane Point Museums & Nature Center,4,24.7168565,-81.0751104,2020
95,Egyptian Goose,Alopochen aegyptiaca,2020-09-26 18:00,Snapper Creek Park,10,25.6938206,-80.35857,2020
96,Muscovy Duck,Cairina moschata,2020-09-26 18:00,Snapper Creek Park,5,25.6938206,-80.35857,2020
97,Red-eyed Vireo,Vireo olivaceus,2020-09-26 18:00,Snapper Creek Park,1,25.6938206,-80.35857,2020
98,blackbird sp.,Icteridae sp.,2020-09-26 18:00,Grand Harbor,30,27.6871553,-80.3977385,2020
99,passerine sp.,Passeriformes sp.,2020-09-26 18:00,Grand Harbor,2,27.6871553,-80.3977385,2020
100,Florida Scrub-Jay,Aphelocoma coerulescens,2020-09-26 17:59,"800 U.S. 27, Venus, Florida, US (27.133, -81.329)",1,27.1334098,-81.3292564,2020
101,Common Ground Dove,Columbina passerina,2020-09-26 17:58,Chapman Crossing,1,27.8438777,-82.2096835,2020
102,White-winged Dove,Zenaida asiatica,2020-09-26 17:58,Chapman Crossing,6,27.8438777,-82.2096835,2020
103,Red-winged Blackbird,Agelaius phoeniceus,2020-09-26 17:58,Chapman Crossing,22,27.8438777,-82.2096835,2020
104,Common Nighthawk,Chordeiles minor,2020-09-26 17:56,309 Carr Lane,3,30.593681,-84.273653,2020
105,Canada Goose,Branta canadensis,2020-09-26 17:50,Coventry Homes Retention Ponds,7,28.4000501,-80.7684668,2020
106,Wilson's Snipe,Gallinago delicata,2020-09-26 17:43,Robinson/Vanderah House,16,29.4823054,-82.2639419,2020
107,Eastern Wood-Pewee,Contopus virens,2020-09-26 17:43,Robinson/Vanderah House,1,29.4823054,-82.2639419,2020
108,White-eyed Vireo,Vireo griseus,2020-09-26 17:43,Robinson/Vanderah House,1,29.4823054,-82.2639419,2020
109,Barn Swallow,Hirundo rustica,2020-09-26 17:43,Robinson/Vanderah House,8,29.4823054,-82.2639419,2020
110,Northern Waterthrush,Parkesia noveboracensis,2020-09-26 17:43,Robinson/Vanderah House,5,29.4823054,-82.2639419,2020
111,Herring Gull,Larus argentatus,2020-09-26 17:36,Citizen's Lodge Park,1,30.793756,-85.215985,2020
112,Wood Stork,Mycteria americana,2020-09-26 17:31,"211–1325 Minute Maid Rd, Fort Pierce US-FL 27.46085, -80.55982",1,27.460846,-80.559815,2020
113,Blue Grosbeak,Passerina caerulea,2020-09-26 17:31,"211–1325 Minute Maid Rd, Fort Pierce US-FL 27.46085, -80.55982",2,27.460846,-80.559815,2020
114,Spotted Sandpiper,Actitis macularius,2020-09-26 17:30,Sunset Bay Park on Grassy Key,1,24.7584646,-80.9665239,2020
115,Green Heron,Butorides virescens,2020-09-26 17:30,Sunset Bay Park on Grassy Key,1,24.7584646,-80.9665239,2020
116,Red-headed Woodpecker,Melanerpes erythrocephalus,2020-09-26 17:30,"751 NE 160th Ave, Williston US-FL 29.34082, -82.50281",2,29.340825,-82.502815,2020
117,Yellow-throated Vireo,Vireo flavifrons,2020-09-26 17:30,Howard Park,1,26.7026069,-80.0610869,2020
118,Brown-headed Nuthatch,Sitta pusilla,2020-09-26 17:30,Austin Cary Forest (access restricted),2,29.7332843,-82.2201777,2020
119,Bachman's Sparrow,Peucaea aestivalis,2020-09-26 17:30,Austin Cary Forest (access restricted),3,29.7332843,-82.2201777,2020
120,Palm Warbler,Setophaga palmarum,2020-09-26 17:30,Austin Cary Forest (access restricted),1,29.7332843,-82.2201777,2020
121,Pine Warbler,Setophaga pinus,2020-09-26 17:30,Austin Cary Forest (access restricted),6,29.7332843,-82.2201777,2020
122,Yellow Warbler,Setophaga petechia,2020-09-26 17:25,Leffis Key,1,27.4522656,-82.6890434,2020
123,Killdeer,Charadrius vociferus,2020-09-26 17:18,Lighthouse Area,1,30.0751008,-84.180218,2020
124,Greater Yellowlegs,Tringa melanoleuca,2020-09-26 17:18,Lighthouse Area,2,30.0751008,-84.180218,2020
125,White-breasted Nuthatch,Sitta carolinensis,2020-09-26 17:18,Lighthouse Area,1,30.0751008,-84.180218,2020
126,Prothonotary Warbler,Protonotaria citrea,2020-09-26 17:18,Lighthouse Area,1,30.0751008,-84.180218,2020
127,Black-necked Stilt,Himantopus mexicanus,2020-09-26 17:17,"800–998 Shelterbay Dr, Key Colony Beach US-FL (24.7259,-81.0207)",3,24.725943,-81.020723,2020
128,Lesser Yellowlegs,Tringa flavipes,2020-09-26 17:17,"800–998 Shelterbay Dr, Key Colony Beach US-FL (24.7259,-81.0207)",1,24.725943,-81.020723,2020
129,Mallard (Domestic type),Anas platyrhynchos (Domestic type),2020-09-26 17:15,Lopez & other ponds  on Lopez Golf Course area in The Villages,20,28.9730799,-82.0032406,2020
130,American Bittern,Botaurus lentiginosus,2020-09-26 17:15,Kissimmee Prairie Preserve SP,1,27.5746341,-81.0228825,2020
131,Purple Gallinule,Porphyrio martinica,2020-09-26 17:13,Sweetwater Wetlands Park,5,29.6151026,-82.3254061,2020
132,Least Sandpiper,Calidris minutilla,2020-09-26 17:13,Sweetwater Wetlands Park,18,29.6151026,-82.3254061,2020
133,Pectoral Sandpiper,Calidris melanotos,2020-09-26 17:13,Sweetwater Wetlands Park,9,29.6151026,-82.3254061,2020
134,Least Bittern,Ixobrychus exilis,2020-09-26 17:13,Sweetwater Wetlands Park,1,29.6151026,-82.3254061,2020
135,Brown-headed Cowbird,Molothrus ater,2020-09-26 17:13,Sweetwater Wetlands Park,34,29.6151026,-82.3254061,2020
136,Louisiana/Northern Waterthrush,Parkesia motacilla/noveboracensis,2020-09-26 17:13,Sweetwater Wetlands Park,1,29.6151026,-82.3254061,2020
137,Red-tailed Hawk,Buteo jamaicensis,2020-09-26 17:08,St. Marks NWR--Headquarters Pond,1,30.089658,-84.1659272,2020
138,Mallard x Mottled Duck (hybrid),Anas platyrhynchos x fulvigula,2020-09-26 17:06,Northshore Park,6,27.7840369,-82.6235819,2020
139,Semipalmated Plover,Charadrius semipalmatus,2020-09-26 17:06,Northshore Park,9,27.7840369,-82.6235819,2020
140,Marbled Godwit,Limosa fedoa,2020-09-26 17:06,Northshore Park,6,27.7840369,-82.6235819,2020
141,Caspian Tern,Hydroprogne caspia,2020-09-26 17:06,Northshore Park,1,27.7840369,-82.6235819,2020
142,Great Blue Heron x Great Egret (hybrid),Ardea herodias x alba,2020-09-26 17:06,Northshore Park,1,27.7840369,-82.6235819,2020
143,Monk Parakeet,Myiopsitta monachus,2020-09-26 17:06,Northshore Park,4,27.7840369,-82.6235819,2020
144,Painted Bunting,Passerina ciris,2020-09-26 17:06,US-FL-Naples-6215 Parkers Hammock Rd - 26.1117x-81.7071,1,26.111666,-81.707144,2020
145,Common Myna,Acridotheres tristis,2020-09-26 17:03,"13201 Overseas Hwy, Marathon US-FL (24.7321,-81.0189)",2,24.732069,-81.018886,2020
146,Snail Kite,Rostrhamus sociabilis,2020-09-26 17:00,Sweetwater Preserve,6,29.6092116,-82.3037782,2020
147,Least Flycatcher,Empidonax minimus,2020-09-26 17:00,"4551 White Ash Rd, Molino US-FL 30.79614, -87.41031",1,30.796142,-87.410311,2020
148,Eastern Phoebe,Sayornis phoebe,2020-09-26 17:00,"4551 White Ash Rd, Molino US-FL 30.79614, -87.41031",1,30.796142,-87.410311,2020
149,American Robin,Turdus migratorius,2020-09-26 17:00,"4551 White Ash Rd, Molino US-FL 30.79614, -87.41031",2,30.796142,-87.410311,2020
150,Eastern Towhee,Pipilo erythrophthalmus,2020-09-26 17:00,"4551 White Ash Rd, Molino US-FL 30.79614, -87.41031",1,30.796142,-87.410311,2020
151,Peregrine Falcon,Falco peregrinus,2020-09-26 16:50,"508 Dowling Circle, Lady Lake, Florida, US (28.948, -81.929)",1,28.9476373,-81.9288925,2020
152,Northern Harrier,Circus hudsonius,2020-09-26 16:46,28th Street wetlands,1,27.8720862,-82.6715183,2020
153,warbler sp. (Parulidae sp.),Parulidae sp.,2020-09-26 16:40,Fat Deer Key-- Cocoplum Beach,1,24.72997,-81.000868,2020
154,Semipalmated Sandpiper,Calidris pusilla,2020-09-26 16:32,St. Marks NWR--Stoney Bayou 1 & Twin Dikes,4,30.1257123,-84.1436863,2020
155,American Goldfinch,Spinus tristis,2020-09-26 16:32,St. Marks NWR--Stoney Bayou 1 & Twin Dikes,3,30.1257123,-84.1436863,2020
156,Alder/Willow Flycatcher (Traill's Flycatcher),Empidonax alnorum/traillii,2020-09-26 16:30,Fred George Basin Greenway,1,30.4929486,-84.3567449,2020
157,Empidonax sp.,Empidonax sp.,2020-09-26 16:30,Fred George Basin Greenway,1,30.4929486,-84.3567449,2020
158,Hooded Warbler,Setophaga citrina,2020-09-26 16:30,Fred George Basin Greenway,1,30.4929486,-84.3567449,2020
159,Magnolia Warbler,Setophaga magnolia,2020-09-26 16:30,Fred George Basin Greenway,2,30.4929486,-84.3567449,2020
160,Canada Warbler,Cardellina canadensis,2020-09-26 16:30,Kendall Indian Hammocks Park,1,25.6953,-80.3734,2020
161,Scarlet Tanager,Piranga olivacea,2020-09-26 16:30,Kendall Indian Hammocks Park,1,25.6953,-80.3734,2020
162,Baltimore Oriole,Icterus galbula,2020-09-26 16:29,Private residence Solandra Dr.,1,30.2550815,-81.7499576,2020
163,Chestnut-sided Warbler,Setophaga pensylvanica,2020-09-26 16:23,SE Indianhead Acres (private residence),1,30.4175453,-84.2526474,2020
164,Tennessee Warbler,Leiothlypis peregrina,2020-09-26 16:15,Kendall Green Park,1,25.6923384,-80.4361171,2020
165,Blackburnian Warbler,Setophaga fusca,2020-09-26 16:15,Kendall Green Park,1,25.6923384,-80.4361171,2020
166,American Oystercatcher,Haematopus palliatus,2020-09-26 16:12,San Carlos Bay/Bunche Beach Preserve,2,26.476174,-81.9673795,2020
167,Wilson's Plover,Charadrius wilsonia,2020-09-26 16:12,San Carlos Bay/Bunche Beach Preserve,1,26.476174,-81.9673795,2020
168,Piping Plover,Charadrius melodus,2020-09-26 16:12,San Carlos Bay/Bunche Beach Preserve,2,26.476174,-81.9673795,2020
169,Black Skimmer,Rynchops niger,2020-09-26 16:12,San Carlos Bay/Bunche Beach Preserve,102,26.476174,-81.9673795,2020
170,House Sparrow,Passer domesticus,2020-09-26 16:06,Lake Okeechobee,5,27.1960526,-80.8299673,2020
171,peep sp.,Calidris sp. (peep sp.),2020-09-26 16:02,Ohio Key,2,24.6720562,-81.2448406,2020
172,large tern sp.,Hydroprogne/Thalasseus sp.,2020-09-26 15:52,Alligator Point,60,29.8937866,-84.3737608,2020
173,Northern Bobwhite,Colinus virginianus,2020-09-26 15:49,Lake Loch Leven,2,28.8272489,-81.6384333,2020
174,Neotropic Cormorant,Phalacrocorax brasilianus,2020-09-26 15:41,Wakodahatchee Wetlands,1,26.4781984,-80.144738,2020
175,Neotropic x Double-crested Cormorant (hybrid),Phalacrocorax brasilianus x auritus,2020-09-26 15:41,Wakodahatchee Wetlands,1,26.4781984,-80.144738,2020
176,Crested Caracara,Caracara cheriway,2020-09-26 15:40,Avon Park Cut Off Rd. sod fields and surrounding area,1,27.6902924,-81.6627073,2020
177,Eastern Meadowlark,Sturnella magna,2020-09-26 15:40,Avon Park Cut Off Rd. sod fields and surrounding area,2,27.6902924,-81.6627073,2020
178,Northern Rough-winged Swallow,Stelgidopteryx serripennis,2020-09-26 15:05,"Big Bend Wildlands Preserve, Greenville US-FL 30.30484, -83.76998",1,30.30484,-83.769976,2020
179,Eastern Kingbird,Tyrannus tyrannus,2020-09-26 15:00,Shell Key Preserve,2,27.6677178,-82.7425003,2020
180,Wood Thrush,Hylocichla mustelina,2020-09-26 15:00,Pinecraft Park,1,27.3189746,-82.5037765,2020
181,Broad-winged Hawk,Buteo platypterus,2020-09-26 14:25,"Florida's Turnpike N, Vero Beach US-FL 27.55949, -80.75331",1,27.559488,-80.75331,2020
182,Purple Martin,Progne subis,2020-09-26 14:10,OK Corral and Spa,1,26.994471,-81.888136,2020
183,duck sp.,Anatinae sp.,2020-09-26 14:06,Merritt Island NWR--Black Point Wildlife Drive,1,28.6575241,-80.7545391,2020
184,new world vulture sp.,Cathartidae sp.,2020-09-26 14:00,"Florida 8, Quincy, Florida, US (30.562, -84.646)",1,30.5622044,-84.6462619,2020
185,Indigo Bunting,Passerina cyanea,2020-09-26 14:00,Jupiter Farms,1,26.9128593,-80.2081604,2020
186,White-tailed Kite,Elanus leucurus,2020-09-26 13:58,Stormwater Treatment Area 3/4--lower,1,26.3396402,-80.5494757,2020
187,American Kestrel,Falco sparverius,2020-09-26 13:58,Stormwater Treatment Area 3/4--lower,1,26.3396402,-80.5494757,2020
188,Yellow-billed Cuckoo,Coccyzus americanus,2020-09-26 13:46,St. Marks NWR--Mounds Trail & Tower Pond,1,30.0879518,-84.1609812,2020
189,Red Junglefowl (Domestic type),Gallus gallus (Domestic type),2020-09-26 13:36,Higgs Beach Dog Park,10,24.5478193,-81.7866268,2020
190,Swainson's Warbler,Limnothlypis swainsonii,2020-09-26 13:36,Higgs Beach Dog Park,1,24.5478193,-81.7866268,2020
191,Gray-headed Swamphen,Porphyrio poliocephalus,2020-09-26 13:32,Lake Apopka Wildlife Drive,3,28.6691082,-81.5574338,2020
192,House Wren,Troglodytes aedon,2020-09-26 13:01,Newnans Lake--Earl P. Powers Park,1,29.6179943,-82.2511673,2020
193,Domestic goose sp. (Domestic type),Anser sp. (Domestic type),2020-09-26 13:00,Demetree Park,4,28.5336673,-81.3189796,2020
194,Louisiana Waterthrush,Parkesia motacilla,2020-09-26 12:55,Natural Bridge Battlefield Historic SP,1,30.2841129,-84.1500549,2020
195,Black Tern,Chlidonias niger,2020-09-26 12:48,"Alligator Bay, Port Charlotte US-FL 26.97076, -82.11988",1,26.970756,-82.119884,2020
196,Short-tailed Hawk,Buteo brachyurus,2020-09-26 12:48,"Alligator Bay, Port Charlotte US-FL 26.97076, -82.11988",1,26.970756,-82.119884,2020
197,Northern Flicker,Colaptes auratus,2020-09-26 12:44,Personal Residence (restricted access),1,27.8659883,-82.8324467,2020
198,bird sp.,Aves sp.,2020-09-26 12:30,Lake Apopka Wildlife Drive,1,28.6691082,-81.5574338,2020
199,Mute Swan,Cygnus olor,2020-09-26 12:14,"Peaceful Waters Preserve, Wellington US-FL 26.63274, -80.23388",1,26.632743,-80.233879,2020
200,Scaly-breasted Munia,Lonchura punctulata,2020-09-26 12:00,Home,3,30.3454818,-87.4006493,2020
201,Orchard Oriole,Icterus spurius,2020-09-26 12:00,Home,1,30.3454818,-87.4006493,2020
202,Sharp-shinned Hawk,Accipiter striatus,2020-09-26 11:29,Bahia Honda SP,1,24.6602308,-81.2735188,2020
203,tern sp.,Sterninae sp.,2020-09-26 11:26,Bald Point SP,1,29.9377826,-84.3381304,2020
204,Blue-winged Warbler,Vermivora cyanoptera,2020-09-26 11:09,Canopy Shores Park,1,29.8128234,-81.299724,2020
205,Snowy Plover,Charadrius nivosus,2020-09-26 10:58,Alligator Point,7,29.8937866,-84.3737608,2020
206,hawk sp.,Accipitridae sp. (hawk sp.),2020-09-26 10:58,Alligator Point,1,29.8937866,-84.3737608,2020
207,American White Pelican,Pelecanus erythrorhynchos,2020-09-26 10:45,St. George Island SP--Sugar Hill Beach Area,12,29.7245952,-84.7383418,2020
208,Accipiter sp.,Accipiter sp.,2020-09-26 10:45,SE Farm Rd. Recreation Area,1,30.4528091,-83.3972007,2020
209,swallow sp.,Hirundinidae sp.,2020-09-26 10:45,St. George Island SP--Sugar Hill Beach Area,5,29.7245952,-84.7383418,2020
